url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/fa845932/Bournemouth-West-Bromwich-Albion-August-6-2021-Championship,Bournemouth,West Bromwich Albion,1628275500,Scott Parker,Valérien Ismaël,"Vitality Stadium, Bournemouth",9254
https://fbref.com/en/matches/0236fd51/Luton-Town-Peterborough-United-August-7-2021-Championship,Luton Town,Peterborough United,1628344800,Nathan Jones,Darren Ferguson,"Kenilworth Road Stadium, Luton",10019
https://fbref.com/en/matches/0ac2b2a1/Derby-County-Huddersfield-Town-August-7-2021-Championship,Derby County,Huddersfield Town,1628344800,Wayne Rooney,Carlos Corberán,"iPro Stadium, Derby",16249
https://fbref.com/en/matches/46b5787e/Cardiff-City-Barnsley-August-7-2021-Championship,Cardiff City,Barnsley,1628344800,Mick McCarthy,Markus Schopp,"Cardiff City Stadium, Cardiff",17431
https://fbref.com/en/matches/473e7b29/Preston-North-End-Hull-City-August-7-2021-Championship,Preston North End,Hull City,1628344800,Frankie McAvoy,Grant McCann,"Deepdale Stadium, Preston",12452
https://fbref.com/en/matches/58351a11/Bristol-City-Blackpool-August-7-2021-Championship,Bristol City,Blackpool,1628344800,Nigel Pearson,Neil Critchley,"Ashton Gate Stadium, Bristol",18729
https://fbref.com/en/matches/585724fc/Blackburn-Rovers-Swansea-City-August-7-2021-Championship,Blackburn Rovers,Swansea City,1628344800,Tony Mowbray,Russell Martin,"Ewood Park, Blackburn",10260
https://fbref.com/en/matches/7cb46ce9/Stoke-City-Reading-August-7-2021-Championship,Stoke City,Reading,1628344800,Michael O'Neill,Veljko Paunović,"Bet365 Stadium, Stoke-on-Trent",9068
https://fbref.com/en/matches/d336f053/Queens-Park-Rangers-Millwall-August-7-2021-Championship,Queens Park Rangers,Millwall,1628344800,Mark Warburton,Gary Rowett,"Kiyan Prince Foundation Stadium, London",16127
https://fbref.com/en/matches/a0f2c664/Sheffield-United-Birmingham-City-August-7-2021-Championship,Sheffield United,Birmingham City,1628362800,Slaviša Jokanović,Lee Bowyer,"Bramall Lane, Sheffield",29043
https://fbref.com/en/matches/22308b52/Fulham-Middlesbrough-August-8-2021-Championship,Fulham,Middlesbrough,1628425800,Marco Silva,Neil Warnock,"Craven Cottage, London",16058
https://fbref.com/en/matches/fa8db54e/Coventry-City-Nottingham-Forest-August-8-2021-Championship,Coventry City,Nottingham Forest,1628436600,Mark Robins,Chris Hughton,"Coventry Building Society Arena, Coventry",20843
https://fbref.com/en/matches/43a93ef2/Peterborough-United-Derby-County-August-14-2021-Championship,Peterborough United,Derby County,1628940600,Darren Ferguson,Wayne Rooney,"Weston Homes Stadium, Peterborough",10477
https://fbref.com/en/matches/0ef291ba/Hull-City-Queens-Park-Rangers-August-14-2021-Championship,Hull City,Queens Park Rangers,1628949600,Grant McCann,Mark Warburton,"MKM Stadium, Hull",10728
