home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Valencia,Getafe,1628881200,7,pt POR,"RM,FW",24-257,85,35,0,6,21,10,0,35,5,4,80.0,1,20.0,31,269,163,4,2,0,3,1,25,4,e6bc67d7,Gonçalo Guedes,Valencia,True
Valencia,Getafe,1628881200,23,es ESP,RM,27-038,5,6,0,1,2,3,0,6,0,0,,0,,4,29,12,0,1,0,1,0,3,0,9038c2a1,Jason,Valencia,False
Valencia,Getafe,1628881200,9,uy URU,FW,24-364,90,27,3,5,12,11,2,27,0,0,,0,,20,66,17,1,0,1,5,0,23,3,4c2e9442,Maxi Gómez,Valencia,True
Valencia,Getafe,1628881200,17,ru RUS,LM,30-230,76,28,4,11,12,7,1,28,3,1,33.3,2,66.7,12,39,9,0,0,0,2,0,8,1,0ac94a23,Denis Cheryshev,Valencia,True
Valencia,Getafe,1628881200,11,es ESP,LM,29-073,14,5,0,3,2,0,0,5,1,1,100.0,0,0.0,2,25,0,0,0,0,0,0,1,1,19b776e9,Rubén Sobrino,Valencia,False
Valencia,Getafe,1628881200,6,,CM,21-194,2,,,,,,,,,,,,,,,,,,,,,,,45d96179,Hugo Guillamón,Valencia,True
Valencia,Getafe,1628881200,18,dk DEN,CM,32-074,68,22,3,7,12,3,0,22,0,0,,0,,11,29,14,0,0,0,1,0,10,1,d83bbc54,Daniel Wass,Valencia,True
Valencia,Getafe,1628881200,8,rs SRB,CM,23-149,22,9,1,4,5,0,0,9,0,0,,0,,2,3,0,0,0,0,0,0,2,0,faed84db,Uroš Račić,Valencia,False
Valencia,Getafe,1628881200,10,es ESP,"CM,RM",24-223,85,26,4,9,12,7,2,25,0,0,,0,,12,90,59,0,1,0,0,0,10,1,fed17f5a,Carlos Soler,Valencia,True
Valencia,Getafe,1628881200,12,gn GUI,CM,24-237,5,5,4,4,1,0,0,5,0,0,,0,,1,0,0,0,0,0,1,0,1,0,d2110326,Mouctar Diakhaby,Valencia,False
Valencia,Getafe,1628881200,14,es ESP,LB,26-080,90,26,3,13,11,2,0,26,0,0,,0,,13,41,16,0,0,0,1,0,13,0,b05e2dbd,José Luis Gayà,Valencia,True
Valencia,Getafe,1628881200,15,py PAR,CB,24-230,90,20,7,15,5,0,0,20,0,0,,0,,8,15,2,0,0,0,1,0,5,0,bb08bce9,Omar Alderete,Valencia,True
Valencia,Getafe,1628881200,5,br BRA,CB,30-260,90,21,10,15,5,1,0,21,0,0,,0,,4,11,7,0,0,0,0,0,2,0,b7ca5c51,Gabriel Paulista,Valencia,True
Valencia,Getafe,1628881200,2,pt POR,RB,22-157,90,44,4,23,11,10,0,44,1,0,0.0,1,100.0,17,36,22,0,0,0,2,0,20,3,c78b352d,Thierry Correia,Valencia,True
Valencia,Getafe,1628881200,28,ge GEO,GK,20-318,90,26,24,26,0,0,0,26,0,0,,0,,6,35,19,0,0,0,0,0,5,0,d4b73232,Giorgi Mamardashvili,Valencia,True
Mallorca,Real Betis,1628962200,22,es ESP,FW,34-110,60,11,0,2,4,5,0,11,0,0,,0,,4,18,4,0,0,0,1,0,7,1,8cfc2f69,Ángel Rodríguez,Mallorca,True
Mallorca,Real Betis,1628962200,23,sn SEN,FW,25-029,30,5,0,0,4,1,0,5,0,0,,0,,3,12,1,0,0,0,0,1,4,1,f3b1d9a2,Amath,Mallorca,False
Mallorca,Real Betis,1628962200,14,es ESP,"LW,RM",33-069,89,30,0,2,21,8,1,30,2,1,50.0,1,50.0,17,141,64,2,0,0,2,0,20,3,70f8e0bd,Dani Rodríguez,Mallorca,True
Mallorca,Real Betis,1628962200,20,rs SRB,RM,29-244,1,4,1,4,0,0,0,4,0,0,,0,,2,4,0,0,0,0,0,0,2,0,a35134ae,Aleksandar Sedlar,Mallorca,False
Mallorca,Real Betis,1628962200,7,es ESP,RW,22-151,71,23,0,2,10,12,1,23,2,1,50.0,1,50.0,13,226,118,4,3,2,1,1,14,7,4887118d,Jordi Mboula,Mallorca,True
