home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Zwolle,Heerenveen,1533924000,9,nl NED,FW,26-277,90,38,0,1,11,26,7,36,5,2,40.0,3,60.0,22,186,35,1,3,1,2,3,25,8,d7d78a54,Mike van Duinen,Zwolle,True
Zwolle,Heerenveen,1533924000,7,nl NED,LW,22-193,90,42,0,3,18,22,3,42,3,1,33.3,2,66.7,29,164,108,5,3,1,0,0,31,8,4b8b9e6c,Vito van Crooy,Zwolle,True
Zwolle,Heerenveen,1533924000,17,au AUS,RW,19-081,45,26,0,3,7,16,1,26,2,1,50.0,1,50.0,21,62,26,1,1,0,1,1,21,7,badcdcae,Denis Genreau,Zwolle,True
Zwolle,Heerenveen,1533924000,21,dk DEN,RW,24-051,45,30,0,0,11,19,1,30,3,1,33.3,2,66.7,26,169,74,1,2,1,1,0,25,3,1a672e2d,Younes Namli,Zwolle,False
Zwolle,Heerenveen,1533924000,14,nl NED,AM,20-009,86,26,0,2,14,11,4,26,2,1,50.0,1,50.0,18,122,65,3,2,1,0,0,18,2,b3f36e72,Zian Flemming,Zwolle,True
Zwolle,Heerenveen,1533924000,11,gy GUY,AM,24-335,4,5,0,1,3,1,1,5,0,0,,0,,4,2,1,0,0,0,1,0,5,1,3388d472,Terell Ondaan,Zwolle,False
Zwolle,Heerenveen,1533924000,8,nl NED,DM,22-329,90,72,0,10,41,21,0,72,0,0,,0,,53,312,208,4,4,0,0,0,49,4,66e43504,Clint Leemans,Zwolle,True
Zwolle,Heerenveen,1533924000,6,nl NED,DM,21-047,90,95,2,19,52,24,0,95,1,0,0.0,1,100.0,72,335,224,4,3,0,1,0,69,1,eebacc07,Gustavo Hamer,Zwolle,True
Zwolle,Heerenveen,1533924000,2,nl NED,LB,32-303,90,86,1,29,43,14,1,86,1,0,0.0,1,100.0,60,268,110,0,2,0,0,0,56,5,894cfe3d,Bram van Polen,Zwolle,True
Zwolle,Heerenveen,1533924000,4,nl NED,CB,30-119,90,95,2,46,44,5,0,95,0,0,,0,,77,380,274,0,1,0,0,0,72,1,55ef6d36,Dirk Marcellis,Zwolle,True
Zwolle,Heerenveen,1533924000,29,cw CUW,CB,28-272,90,100,4,53,48,0,0,100,0,0,,0,,80,440,192,1,0,0,0,1,70,0,4ad031fa,Darryl Lachman,Zwolle,True
Zwolle,Heerenveen,1533924000,20,nl NED,RB,23-077,90,69,1,7,27,36,4,69,2,2,100.0,0,0.0,50,257,155,5,3,0,0,1,47,13,76b2817e,Kingsley Ehizibue,Zwolle,True
Zwolle,Heerenveen,1533924000,1,nl NED,GK,37-320,90,53,37,53,0,0,0,53,0,0,,0,,46,162,106,0,0,0,0,0,37,0,12c36871,Diederik Boer,Zwolle,True
Ajax,Heracles Almelo,1534005000,39,nl NED,FW,20-106,55,15,1,2,2,11,3,15,0,0,,0,,9,13,9,0,0,0,1,0,9,3,9c2b1f11,Kaj Sierhuis,Ajax,True
Ajax,Heracles Almelo,1534005000,9,nl NED,FW,34-364,35,13,0,1,2,11,2,13,1,1,100.0,0,0.0,9,55,9,1,0,0,0,0,9,5,5042e5c2,Klaas-Jan Huntelaar,Ajax,False
Ajax,Heracles Almelo,1534005000,7,br BRA,LW,21-161,84,42,0,5,20,20,6,42,4,2,50.0,2,50.0,34,165,85,2,1,2,1,2,28,10,4f1e6a0b,David Neres,Ajax,True
Ajax,Heracles Almelo,1534005000,19,ma MAR,LW,25-155,6,9,0,0,4,5,1,9,1,1,100.0,0,0.0,7,16,5,0,0,0,0,0,7,5,ebc56869,Zakaria Labyad,Ajax,False
Ajax,Heracles Almelo,1534005000,10,rs SRB,RW,29-264,90,55,0,2,12,41,7,55,3,1,33.3,2,66.7,47,210,101,4,0,4,1,2,48,18,2475dcc6,Dušan Tadić,Ajax,True
Ajax,Heracles Almelo,1534005000,6,nl NED,DM,21-115,90,63,1,12,33,20,4,63,3,3,100.0,0,0.0,43,155,63,1,3,1,2,5,37,7,50dc94ce,Donny van de Beek,Ajax,True
Ajax,Heracles Almelo,1534005000,22,ma MAR,AM,25-145,90,94,0,0,32,64,1,94,8,4,50.0,4,50.0,63,324,174,4,9,0,5,1,62,8,6622454d,Hakim Ziyech,Ajax,True
Ajax,Heracles Almelo,1534005000,15,nl NED,DM,20-181,90,60,1,11,36,14,0,60,1,1,100.0,0,0.0,36,119,70,1,1,0,4,1,32,1,a1c5b23e,Carel Eiting,Ajax,True
Ajax,Heracles Almelo,1534005000,5,at AUT,LB,20-188,55,48,2,12,25,12,2,48,2,0,0.0,2,100.0,32,145,79,4,2,0,0,0,30,2,4b803b3c,Maximilian Wöber,Ajax,True
Ajax,Heracles Almelo,1534005000,21,nl NED,"CB,LB",21-091,35,47,4,13,31,5,0,47,2,2,100.0,0,0.0,31,296,186,1,2,0,0,0,26,0,1bacc518,Frenkie de Jong,Ajax,False
Ajax,Heracles Almelo,1534005000,17,nl NED,"CB,LB",28-155,90,94,7,30,54,10,0,94,0,0,,0,,73,413,270,2,3,0,1,1,68,3,691bef82,Daley Blind,Ajax,True
Ajax,Heracles Almelo,1534005000,4,nl NED,CB,18-364,90,78,6,28,42,8,5,78,3,3,100.0,0,0.0,49,262,138,4,0,1,2,0,47,4,d6e53a3a,Matthijs de Ligt,Ajax,True
Ajax,Heracles Almelo,1534005000,12,ma MAR,RB,20-270,90,91,1,13,58,22,0,91,5,4,80.0,1,20.0,63,346,211,5,6,0,2,0,57,7,b74277a0,Noussair Mazraoui,Ajax,True
Ajax,Heracles Almelo,1534005000,24,cm CMR,GK,22-131,90,25,22,25,0,0,0,25,0,0,,0,,15,50,29,0,0,0,0,0,11,0,e9c0c1b2,André Onana,Ajax,True
Willem II,VVV-Venlo,1534005000,9,es ESP,FW,26-151,90,30,0,0,18,12,5,30,0,0,,0,,26,75,20,0,1,0,7,3,26,5,9bd3b683,Fran Sol,Willem II,True
Willem II,VVV-Venlo,1534005000,24,nz NZL,LW,20-124,62,22,1,2,7,13,0,22,1,0,0.0,1,100.0,18,72,42,1,0,0,0,4,20,4,aeac8132,James McGarry,Willem II,True
Willem II,VVV-Venlo,1534005000,10,gr GRE,"AM,LW",25-106,28,27,0,0,12,15,1,27,0,0,,0,,25,104,31,1,2,0,0,0,24,4,bc8df459,Dimitris Kolovos,Willem II,False
Willem II,VVV-Venlo,1534005000,11,be BEL,RW,24-208,90,62,0,4,14,44,4,62,2,1,50.0,1,50.0,40,277,171,9,3,3,1,1,42,12,1f19ee5d,Jordy Croux,Willem II,True
Willem II,VVV-Venlo,1534005000,6,nl NED,DM,24-189,90,51,0,5,28,18,4,51,0,0,,0,,31,121,46,0,1,0,1,2,31,1,ae1d8581,Elmo Lieftink,Willem II,True
Willem II,VVV-Venlo,1534005000,14,eng ENG,"AM,LW",21-008,90,73,1,2,33,40,3,73,4,4,100.0,0,0.0,58,352,176,5,4,1,5,1,56,5,0c4f30d6,Daniel Crowley,Willem II,True
