home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Malmö,Braga,1662655500,9,se SWE,FW,30-076,45,16,1,3,10,4,2,16,0,0,,0,,4,18,7,0,0,0,1,0,14,4,b956af7d,Isaac Kiese Thelin,Malmö,True
Malmö,Braga,1662655500,11,se SWE,FW,36-067,45,16,1,3,8,5,2,16,0,0,,0,,6,35,2,0,0,0,0,1,13,4,de4fe7a2,Ola Toivonen,Malmö,False
Malmö,Braga,1662655500,32,no NOR,LM,31-362,90,40,3,8,18,14,3,40,1,1,100.0,0,0.0,20,66,23,1,0,1,2,0,27,7,f512a009,Jo Inge Berget,Malmö,True
Malmö,Braga,1662655500,10,dk DEN,CM,32-092,90,63,1,17,33,13,3,63,1,1,100.0,0,0.0,27,90,25,0,0,0,0,0,41,5,770ebf00,Anders Christiansen,Malmö,True
Malmö,Braga,1662655500,6,se SWE,CM,30-056,45,17,0,5,9,3,1,17,0,0,,0,,6,26,13,1,1,1,1,0,10,1,0c09c984,Oscar Lewicki,Malmö,True
Malmö,Braga,1662655500,8,pe PER,CM,26-345,45,40,0,13,25,2,0,40,0,0,,0,,15,95,34,1,0,0,2,0,26,0,eda8506a,Sergio Peña,Malmö,False
Malmö,Braga,1662655500,7,mk MKD,RM,26-207,24,8,0,2,5,1,0,8,0,0,,0,,4,24,3,0,0,0,0,1,2,0,e150254d,Erdal Rakip,Malmö,True
Malmö,Braga,1662655500,33,sl SLE,RM,27-241,66,24,0,0,7,17,4,24,1,1,100.0,0,0.0,14,55,5,0,1,0,3,1,18,2,8e456005,Mohamed Buya Turay,Malmö,False
Malmö,Braga,1662655500,13,se SWE,LB,34-114,87,37,1,7,18,12,0,37,1,0,0.0,1,100.0,17,69,33,2,2,0,1,0,21,6,2f72f79e,Martin Olsson,Malmö,True
Malmö,Braga,1662655500,3,dk DEN,LB,29-357,3,5,0,0,3,2,1,5,0,0,,0,,0,0,0,0,0,0,0,0,2,1,ec48abb1,Jonas Knudsen,Malmö,False
Malmö,Braga,1662655500,4,fi FIN,CB,36-344,90,53,7,25,25,3,1,53,2,2,100.0,0,0.0,29,227,112,2,0,0,1,0,30,0,00844823,Niklas Moisander,Malmö,True
