home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Necaxa,UANL,1595637000,10,ar ARG,FW,22-236,90,26,25,1,0,0,0,0,0,0,0,0,0,19,0,2,c3c12758,Maximiliano Salas,Necaxa,True
Necaxa,UANL,1595637000,17,mx MEX,FW,29-010,90,20,17,3,0,0,0,0,0,0,0,0,0,16,0,1,8ae9001b,Martín Barragán,Necaxa,True
Necaxa,UANL,1595637000,35,mx MEX,CM,21-314,65,9,9,0,0,0,0,0,0,0,0,0,0,5,0,0,e0ba1c09,José Cobián,Necaxa,True
Necaxa,UANL,1595637000,24,es ESP,CM,27-164,25,10,10,0,0,0,0,0,0,0,0,0,0,6,0,1,040e5ca4,Ian Gonzalez Nieto,Necaxa,False
Necaxa,UANL,1595637000,20,cl CHI,CM,22-040,45,15,15,0,0,0,0,0,0,0,0,0,0,15,0,0,b4bbb408,Yerko Leiva,Necaxa,True
Necaxa,UANL,1595637000,19,co COL,CM,24-066,45,20,19,1,1,0,0,1,0,0,0,0,0,17,0,1,84b7c924,Joao Rodríguez,Necaxa,False
Necaxa,UANL,1595637000,7,mx MEX,CM,30-321,90,59,54,4,1,0,1,4,0,3,2,1,0,48,1,0,23f60edd,David Cabrera Pujol,Necaxa,True
Necaxa,UANL,1595637000,18,mx MEX,LB,20-188,45,14,10,4,1,0,0,1,3,0,0,0,0,9,0,2,d88d0a41,Raúl Sandoval,Necaxa,True
Necaxa,UANL,1595637000,16,mx MEX,LB,28-148,45,26,20,6,3,0,0,0,3,0,0,0,0,24,0,1,6c5549b7,Jairo González,Necaxa,False
Necaxa,UANL,1595637000,3,es ESP,CB,26-171,90,51,44,6,4,0,0,0,0,0,0,0,0,43,1,0,aa98e19a,Unai Bilbao,Necaxa,True
Necaxa,UANL,1595637000,26,py PAR,CB,28-026,90,43,41,2,2,0,0,0,0,0,0,0,0,36,0,0,fd622bea,Julio César González Trinidad,Necaxa,True
Necaxa,UANL,1595637000,33,mx MEX,CB,32-201,90,44,36,8,4,0,0,0,4,0,0,0,0,33,0,1,f1e39207,Mario de Luna,Necaxa,True
Necaxa,UANL,1595637000,5,mx MEX,RB,26-066,45,18,17,1,0,0,0,1,0,1,0,0,0,11,0,1,5ed4bcb5,Carlos Guzmán,Necaxa,True
Necaxa,UANL,1595637000,22,mx MEX,RB,25-248,45,24,22,2,0,0,0,4,2,0,0,0,0,19,0,1,2229c165,Ricardo Chávez Soto,Necaxa,False
Necaxa,UANL,1595637000,25,mx MEX,GK,23-144,90,35,26,9,2,0,1,0,0,0,0,0,0,27,0,0,48bd91d4,Luis Ángel Malagón,Necaxa,True
Pumas UNAM,Querétaro,1595782800,9,ar ARG,FW,25-333,90,15,11,3,0,0,1,0,0,0,0,0,0,11,1,1,fc2c5692,Juan Ignacio Dinenno,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,32,py PAR,FW,27-173,90,5,5,0,0,0,0,1,0,0,0,0,0,2,0,1,5c059b5d,Carlos González Espínola,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,10,ar ARG,"CM,LM",27-185,64,40,38,1,0,0,1,2,0,1,0,1,0,29,1,3,2aae3ff2,Fabio Álvarez,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,11,py PAR,LM,27-052,26,13,13,0,0,0,0,1,0,0,0,0,0,7,0,0,2c0fbaf5,Juan Iturbe,Pumas UNAM,False
Pumas UNAM,Querétaro,1595782800,8,mx MEX,CM,24-137,89,37,37,0,0,0,0,0,0,0,0,0,0,31,0,1,222c792f,Andrés Iniestra,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,22,mx MEX,CM,29-006,90,56,53,3,2,0,1,1,1,0,0,0,0,52,0,1,dd6862d1,Juan Pablo Vigón,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,16,mx MEX,LB,21-124,83,44,34,10,1,0,1,6,6,3,0,3,0,34,0,1,c367c835,Jerónimo Rodríguez,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,3,mx MEX,LB,23-058,7,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0,42fa6572,Alejandro Mayorga,Pumas UNAM,False
Pumas UNAM,Querétaro,1595782800,5,mx MEX,CB,21-278,90,56,53,3,0,0,1,0,3,0,0,0,0,47,0,0,5eaed77a,Johan Vásquez,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,23,ar ARG,CB,26-159,90,56,54,2,2,0,2,0,0,0,0,0,0,51,0,0,653222cd,Nicolás Freire,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,4,mx MEX,CB,28-174,45,21,19,2,2,0,2,0,0,0,0,0,0,19,0,0,d49e5666,Luis Fernando Quintana,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,2,mx MEX,"RM,RB,CB",23-112,45,26,22,4,0,0,0,6,4,0,0,0,0,17,0,1,2abbf0fe,Alan Mozo,Pumas UNAM,False
Pumas UNAM,Querétaro,1595782800,14,mx MEX,RB,21-172,82,28,23,5,0,0,0,8,5,0,0,0,0,16,0,0,6bd1f932,Carlos Gutiérrez,Pumas UNAM,True
Pumas UNAM,Querétaro,1595782800,29,mx MEX,"RM,RB",22-322,8,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,77540525,Bryan Mendoza,Pumas UNAM,False
Pumas UNAM,Querétaro,1595782800,1,mx MEX,GK,37-312,90,22,14,8,5,0,0,0,0,0,0,0,0,19,0,0,5c7fc905,Alfredo Talavera,Pumas UNAM,True
Tijuana,Atlas,1595728800,32,ar ARG,FW,32-284,90,23,21,1,0,0,1,0,0,0,0,0,0,19,1,0,3334db7c,Ariel Nahuelpán,Tijuana,True
Tijuana,Atlas,1595728800,7,co COL,LW,28-038,82,45,45,0,0,0,0,2,0,0,0,0,0,33,0,2,99f5d6aa,Fabián Castillo,Tijuana,True
Tijuana,Atlas,1595728800,9,mx MEX,LW,22-354,8,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,856532c0,Paolo Yrizar,Tijuana,False
Tijuana,Atlas,1595728800,10,ec ECU,RW,30-054,90,58,50,8,7,0,1,5,0,1,0,0,0,44,0,1,fc2962b9,Miller Bolaños,Tijuana,True
Tijuana,Atlas,1595728800,29,mx MEX,AM,21-095,45,,,,,,,0,,,,,,,,,a9cde92c,Edgar Iván López,Tijuana,True
Tijuana,Atlas,1595728800,21,mx MEX,AM,24-025,45,29,29,0,0,0,1,0,0,0,0,0,0,24,0,0,c0986642,Jordi Cortizo,Tijuana,False
Tijuana,Atlas,1595728800,16,gh GHA,DM,25-165,71,37,37,0,0,0,0,0,0,0,0,0,0,34,0,0,8ee9191e,Clifford Aboagye,Tijuana,True
Tijuana,Atlas,1595728800,14,co COL,DM,24-193,19,14,13,1,0,0,0,0,0,0,0,0,0,11,0,0,7c094b1a,Christian Rivera,Tijuana,False
Tijuana,Atlas,1595728800,5,co COL,DM,23-088,90,38,37,1,0,0,1,0,0,0,0,0,0,33,0,1,a5737fd0,Kevin Balanta,Tijuana,True
Tijuana,Atlas,1595728800,2,mx MEX,LB,24-110,90,50,42,8,1,0,0,0,7,0,0,0,0,46,0,0,4b677ba7,Bryan Colula,Tijuana,True
Tijuana,Atlas,1595728800,3,ar ARG,CB,26-336,71,38,33,5,2,0,0,0,1,0,0,0,0,32,0,1,0e8cbfc4,Miguel Barbieri,Tijuana,True
Tijuana,Atlas,1595728800,22,mx MEX,CB,21-252,19,3,2,1,1,0,0,0,0,0,0,0,0,3,0,0,04a82b14,Vladimir Loroña,Tijuana,False
Tijuana,Atlas,1595728800,34,mx MEX,CB,18-140,90,65,56,9,3,0,0,0,6,0,0,0,0,50,0,1,416a75fb,Víctor Guzmán,Tijuana,True
Tijuana,Atlas,1595728800,28,mx MEX,RB,27-008,90,56,47,9,1,0,0,2,8,0,0,0,0,42,0,2,b083864c,Jaime Gómez Valencia,Tijuana,True
Tijuana,Atlas,1595728800,1,mx MEX,GK,34-074,90,32,29,3,0,0,0,0,0,0,0,0,0,28,0,0,8c6ca532,Jonathan Orozco,Tijuana,True
Guadalajara,León,1595721600,9,mx MEX,FW,20-307,90,17,16,1,1,0,0,0,0,0,0,0,0,13,0,1,1f1c8a15,José Juan Macías,Guadalajara,True
Guadalajara,León,1595721600,13,mx MEX,FW,26-168,83,30,29,1,0,0,0,0,0,0,0,0,0,24,0,1,296ecfcb,Ángel Zaldívar,Guadalajara,True
Guadalajara,León,1595721600,10,mx MEX,FW,25-312,7,4,4,0,0,0,0,0,0,0,0,0,0,1,0,2,f851b52f,Javier Eduardo López,Guadalajara,False
Guadalajara,León,1595721600,19,mx MEX,"LM,RM",23-156,65,28,28,0,0,0,2,0,0,0,0,0,0,22,0,1,c219b86b,Jesús Angulo,Guadalajara,True
Guadalajara,León,1595721600,6,mx MEX,RM,28-356,25,13,13,0,0,0,1,0,0,0,0,0,0,8,0,2,21f4ce6f,Dieter Villalpando,Guadalajara,False
Guadalajara,León,1595721600,23,mx MEX,CM,32-133,90,37,35,2,2,0,0,0,0,0,0,0,0,34,0,1,35fd6633,José Juan Vázquez,Guadalajara,True
Guadalajara,León,1595721600,5,mx MEX,CM,32-118,90,40,37,3,2,0,0,0,1,0,0,0,0,33,0,1,92624456,Jesús Molina,Guadalajara,True
