url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/2a1207f9/Reading-Derby-County-August-3-2018-Championship,Reading,Derby County,1533322800,Paul Clement,Frank Lampard,"Madejski Stadium, Reading",16923
https://fbref.com/en/matches/12cf4304/Ipswich-Town-Blackburn-Rovers-August-4-2018-Championship,Ipswich Town,Blackburn Rovers,1533391200,Paul Hurst,Tony Mowbray,"Portman Road Stadium, Ipswich",18940
https://fbref.com/en/matches/372f77c0/Preston-North-End-Queens-Park-Rangers-August-4-2018-Championship,Preston North End,Queens Park Rangers,1533391200,Alex Neil,Steve McClaren,"Deepdale Stadium, Preston",13418
https://fbref.com/en/matches/7f24dfb3/West-Bromwich-Albion-Bolton-Wanderers-August-4-2018-Championship,West Bromwich Albion,Bolton Wanderers,1533391200,Darren Moore,Phil Parkinson,"The Hawthorns, West Bromwich",25901
https://fbref.com/en/matches/8c8ae4f4/Brentford-Rotherham-United-August-4-2018-Championship,Brentford,Rotherham United,1533391200,Dean Smith,Paul Warne,"Griffin Park, Brentford",10297
https://fbref.com/en/matches/9a55071e/Millwall-Middlesbrough-August-4-2018-Championship,Millwall,Middlesbrough,1533391200,Neil Harris,Tony Pulis,"The Den, London",15056
https://fbref.com/en/matches/c872938b/Bristol-City-Nottingham-Forest-August-4-2018-Championship,Bristol City,Nottingham Forest,1533391200,Lee Johnson,Karanka,"Ashton Gate Stadium, Bristol",22395
https://fbref.com/en/matches/ed030990/Wigan-Athletic-Sheffield-Wednesday-August-4-2018-Championship,Wigan Athletic,Sheffield Wednesday,1533391200,Paul Cook,Jos Luhukay,"The DW Stadium, Wigan",14207
https://fbref.com/en/matches/f142db47/Birmingham-City-Norwich-City-August-4-2018-Championship,Birmingham City,Norwich City,1533391200,Garry Monk,Daniel Farke,"St Andrew's Trillion Trophy Stadium, Birmingham",22677
https://fbref.com/en/matches/12dcc999/Sheffield-United-Swansea-City-August-4-2018-Championship,Sheffield United,Swansea City,1533400200,Chris Wilder,Graham Potter,"Bramall Lane, Sheffield, Yorkshire",24654
https://fbref.com/en/matches/bb85a4ca/Leeds-United-Stoke-City-August-5-2018-Championship,Leeds United,Stoke City,1533483000,Marcelo Bielsa,Gary Rowett,"Elland Road, Leeds",34126
https://fbref.com/en/matches/2a8b7987/Hull-City-Aston-Villa-August-6-2018-Championship,Hull City,Aston Villa,1533581100,Nigel Adkins,Steve Bruce,"Kingston Communications Stadium, Hull",14071
https://fbref.com/en/matches/30d0c596/Middlesbrough-Sheffield-United-August-7-2018-Championship,Middlesbrough,Sheffield United,1533667500,Tony Pulis,Chris Wilder,"Riverside Stadium, Middlesbrough",22960
https://fbref.com/en/matches/7b39aa0a/Nottingham-Forest-West-Bromwich-Albion-August-7-2018-Championship,Nottingham Forest,West Bromwich Albion,1533667500,Karanka,Darren Moore,"The City Ground, Nottingham",27850
https://fbref.com/en/matches/1daa8f27/Middlesbrough-Birmingham-City-August-11-2018-Championship,Middlesbrough,Birmingham City,1533996000,Tony Pulis,Garry Monk,"Riverside Stadium, Middlesbrough",23748
https://fbref.com/en/matches/23590a4b/Blackburn-Rovers-Millwall-August-11-2018-Championship,Blackburn Rovers,Millwall,1533996000,Tony Mowbray,Neil Harris,"Ewood Park, Blackburn",13239
https://fbref.com/en/matches/4a4fadad/Queens-Park-Rangers-Sheffield-United-August-11-2018-Championship,Queens Park Rangers,Sheffield United,1533996000,Steve McClaren,Chris Wilder,"Loftus Road Stadium, London",14128
https://fbref.com/en/matches/680c2f0c/Rotherham-United-Ipswich-Town-August-11-2018-Championship,Rotherham United,Ipswich Town,1533996000,Paul Warne,Paul Hurst,"New York Stadium, Rotherham",9460
https://fbref.com/en/matches/68a109f8/Stoke-City-Brentford-August-11-2018-Championship,Stoke City,Brentford,1533996000,Gary Rowett,Dean Smith,"Bet365 Stadium, Stoke-on-Trent",24806
https://fbref.com/en/matches/a312e71d/Bolton-Wanderers-Bristol-City-August-11-2018-Championship,Bolton Wanderers,Bristol City,1533996000,Phil Parkinson,Lee Johnson,"Macron Stadium, Bolton",14112
https://fbref.com/en/matches/ae32eb06/Swansea-City-Preston-North-End-August-11-2018-Championship,Swansea City,Preston North End,1533996000,Graham Potter,Alex Neil,"Liberty Stadium, Swansea, Glamorgan",19352
https://fbref.com/en/matches/ba10f8ae/Aston-Villa-Wigan-Athletic-August-11-2018-Championship,Aston Villa,Wigan Athletic,1533996000,Steve Bruce,Paul Cook,"Villa Park, Birmingham",34331
https://fbref.com/en/matches/bfb9b836/Nottingham-Forest-Reading-August-11-2018-Championship,Nottingham Forest,Reading,1533996000,Karanka,Paul Clement,"Ewood Park, Blackburn",27948
https://fbref.com/en/matches/c96a100b/Sheffield-Wednesday-Hull-City-August-11-2018-Championship,Sheffield Wednesday,Hull City,1533996000,Jos Luhukay,Nigel Adkins,"Hillsborough Stadium, Sheffield, Yorkshire",23416
https://fbref.com/en/matches/cf3e295e/Norwich-City-West-Bromwich-Albion-August-11-2018-Championship,Norwich City,West Bromwich Albion,1533996000,Daniel Farke,Darren Moore,"Carrow Road, Norwich",25144
