home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Heerenveen,Willem II,1599929100,9,nl NED,FW,27-074,90,38,6,11,17,10,4,38,0,0,,0,,9,44,18,0,0,0,1,1,26,2,e1a1b481,Henk Veerman,Heerenveen,True
Heerenveen,Willem II,1599929100,16,nl NED,LW,18-298,90,48,2,12,17,19,7,48,2,0,0.0,2,100.0,23,184,114,6,1,2,6,0,31,11,c528605b,Arjen van der Heide,Heerenveen,True
Heerenveen,Willem II,1599929100,37,ma MAR,RW,18-148,71,41,3,13,16,15,0,41,1,1,100.0,0,0.0,17,211,102,4,2,0,3,1,22,6,66a2a495,Couhaib Driouech,Heerenveen,True
Heerenveen,Willem II,1599929100,15,be BEL,RW,21-223,19,12,1,6,4,2,1,12,0,0,,0,,5,28,1,0,0,0,0,1,7,2,f3a033bc,Sieben Dewaele,Heerenveen,False
Heerenveen,Willem II,1599929100,20,nl NED,LM,21-298,90,59,3,18,30,11,1,59,4,4,100.0,0,0.0,31,227,119,2,1,1,0,1,33,0,18fae4ac,Joey Veerman,Heerenveen,True
Heerenveen,Willem II,1599929100,10,de GER,CM,19-209,73,29,0,4,12,13,2,29,1,0,0.0,1,100.0,15,124,86,3,1,0,1,4,24,5,b7828a08,Oliver Batista-Meier,Heerenveen,True
Heerenveen,Willem II,1599929100,17,se SWE,CM,18-361,17,9,0,4,3,2,0,9,0,0,,0,,8,35,24,1,2,0,0,0,7,1,ee21e7b3,Rami Al Hajj,Heerenveen,False
Heerenveen,Willem II,1599929100,21,nl NED,"CB,RM",22-247,90,48,5,27,22,1,1,48,2,2,100.0,0,0.0,9,67,45,1,0,0,1,1,16,0,d05d6389,Rodney Kongolo,Heerenveen,True
Heerenveen,Willem II,1599929100,5,nl NED,LB,26-140,90,48,8,24,16,8,1,48,0,0,,0,,12,113,59,2,0,1,0,0,17,2,68a96962,Lucas Woudenberg,Heerenveen,True
Heerenveen,Willem II,1599929100,25,pl POL,CB,24-226,90,33,5,21,9,3,3,33,0,0,,0,,14,67,33,0,0,0,0,0,19,1,9bf068be,Paweł Bochniewicz,Heerenveen,True
Heerenveen,Willem II,1599929100,14,xk KVX,CB,23-232,45,27,6,22,5,0,0,27,0,0,,0,,7,35,23,0,0,0,0,0,12,0,811ca2d3,Ibrahim Drešević,Heerenveen,True
Heerenveen,Willem II,1599929100,18,nl NED,RM,20-236,45,21,1,3,17,2,0,21,0,0,,0,,8,39,6,0,0,0,2,0,10,0,0b524c25,Hamdi Akujobi,Heerenveen,False
Heerenveen,Willem II,1599929100,2,cw CUW,RB,22-020,90,67,11,35,25,7,0,67,1,0,0.0,1,100.0,10,39,7,0,1,0,1,1,21,0,5ad49fbb,Sherel Floranus,Heerenveen,True
Heerenveen,Willem II,1599929100,1,nl NED,GK,31-193,90,33,27,33,0,0,0,33,0,0,,0,,10,35,20,0,0,0,0,0,11,0,b3576b7c,Erwin Mulder,Heerenveen,True
Zwolle,Feyenoord,1599933600,8,ir IRN,FW,32-358,90,26,0,1,10,15,2,26,0,0,,0,,19,62,15,1,1,0,5,0,21,6,b1f31e45,Reza Ghoochannejad,Zwolle,True
Zwolle,Feyenoord,1599933600,9,nl NED,LW,28-311,73,17,0,2,4,11,2,17,2,1,50.0,1,50.0,15,99,34,2,1,2,2,3,14,9,d7d78a54,Mike van Duinen,Zwolle,True
Zwolle,Feyenoord,1599933600,23,nl NED,LW,19-325,17,15,1,1,5,9,2,15,1,1,100.0,0,0.0,12,46,22,1,0,1,1,1,12,8,d32ef527,Eliano Reijnders,Zwolle,False
Zwolle,Feyenoord,1599933600,10,nl NED,RW,24-363,60,31,0,1,16,15,1,31,0,0,,0,,22,85,11,0,2,0,1,0,22,4,66e43504,Clint Leemans,Zwolle,True
Zwolle,Feyenoord,1599933600,6,nl NED,RW,27-214,30,17,0,1,6,10,1,17,0,0,,0,,9,29,17,1,0,0,2,0,9,3,7a544566,Mustafa Saymak,Zwolle,False
Zwolle,Feyenoord,1599933600,30,nl NED,LM,20-119,90,52,0,5,32,15,3,52,1,0,0.0,1,100.0,43,146,56,2,1,2,5,2,36,6,f5649337,Dean Huiberts,Zwolle,True
Zwolle,Feyenoord,1599933600,3,fi FIN,CM,26-269,90,63,0,13,41,9,0,63,2,2,100.0,0,0.0,44,156,88,1,0,0,1,0,43,2,e7fea51e,Thomas Lam,Zwolle,True
Zwolle,Feyenoord,1599933600,11,nl NED,RM,27-245,90,54,3,5,26,23,6,54,5,2,40.0,3,60.0,34,125,24,1,1,0,2,6,34,8,649fd3a6,Jesper Drost,Zwolle,True
Zwolle,Feyenoord,1599933600,5,sr SUR,LB,23-080,90,85,2,23,44,18,2,85,0,0,,0,,60,236,125,2,2,0,2,3,54,7,d8faef3e,Kenneth Paal,Zwolle,True
Zwolle,Feyenoord,1599933600,2,nl NED,CB,34-337,90,98,2,46,52,2,1,98,0,0,,0,,74,561,459,6,1,0,1,0,73,0,894cfe3d,Bram van Polen,Zwolle,True
Zwolle,Feyenoord,1599933600,15,nl NED,CB,22-226,90,84,5,36,47,2,0,84,0,0,,0,,67,514,333,4,0,0,1,0,65,1,16ca1157,Sam Kersten,Zwolle,True
Zwolle,Feyenoord,1599933600,31,jp JPN,RB,26-076,90,76,1,24,37,16,1,76,1,1,100.0,0,0.0,43,197,93,2,2,1,1,0,42,7,3942a90b,Sai van Wermeskerken,Zwolle,True
Zwolle,Feyenoord,1599933600,1,de GER,GK,25-062,90,37,30,36,1,0,0,37,0,0,,0,,21,92,53,0,0,0,0,0,17,0,9b688ae1,Michael Zetterer,Zwolle,True
Twente,Fortuna Sittard,1599937200,9,br BRA,FW,21-158,62,33,0,1,14,21,5,32,5,3,60.0,2,40.0,17,107,50,1,2,0,1,0,23,4,ccd38335,Danilo,Twente,True
Twente,Fortuna Sittard,1599937200,14,se SWE,FW,26-336,28,10,0,0,6,4,0,10,0,0,,0,,3,13,4,0,0,0,1,0,7,0,54394643,Alexander Jeremejeff,Twente,False
Twente,Fortuna Sittard,1599937200,11,nl NED,LW,25-024,74,32,0,0,13,19,5,32,2,1,50.0,1,50.0,22,183,123,4,3,4,6,1,28,6,1264796e,Queensy Menig,Twente,True
Twente,Fortuna Sittard,1599937200,37,nl NED,RW,19-059,16,11,1,3,1,7,1,11,1,0,0.0,1,100.0,3,8,7,1,0,1,2,0,7,1,7560d7de,Thijs van Leeuwen,Twente,False
Twente,Fortuna Sittard,1599937200,7,cz CZE,RW,22-331,73,49,0,2,17,30,3,49,1,1,100.0,0,0.0,20,103,56,2,1,0,2,0,29,10,bb1cf301,Václav Černý,Twente,True
Twente,Fortuna Sittard,1599937200,10,gr GRE,"LW,RW",22-268,17,11,1,3,2,7,0,11,3,2,66.7,1,33.3,5,58,10,0,1,0,2,0,7,3,42e1ea60,Lazaros Lamprou,Twente,False
Twente,Fortuna Sittard,1599937200,32,nl NED,LM,20-224,89,36,1,2,19,15,4,36,2,0,0.0,2,100.0,15,40,1,0,1,0,5,0,21,8,d2f169dd,Jesse Bosch,Twente,True
Twente,Fortuna Sittard,1599937200,19,dz ALG,LM,22-109,1,3,0,0,2,1,0,3,0,0,,0,,2,23,2,0,0,0,1,0,1,1,c762b1a6,Ramiz Zerrouki,Twente,False
Twente,Fortuna Sittard,1599937200,20,cw CUW,CM,21-024,90,40,1,8,17,15,0,40,2,2,100.0,0,0.0,11,64,5,0,0,0,3,0,18,1,a646b710,Godfried Roemeratoe,Twente,True
Twente,Fortuna Sittard,1599937200,6,nl NED,RM,34-022,90,58,0,10,40,8,0,58,1,1,100.0,0,0.0,15,66,17,0,0,0,0,0,30,0,4fad2198,Wout Brama,Twente,True
Twente,Fortuna Sittard,1599937200,17,nl NED,LB,19-139,90,57,0,16,25,16,1,57,1,1,100.0,0,0.0,24,146,62,1,3,0,2,0,24,1,34abb664,Jayden Oosterwolde,Twente,True
Twente,Fortuna Sittard,1599937200,3,nl NED,CB,27-137,90,60,8,27,31,2,2,60,0,0,,0,,29,205,135,1,0,0,0,0,33,0,c3765c0d,Xandro Schenk,Twente,True
Twente,Fortuna Sittard,1599937200,4,es ESP,CB,23-230,90,67,7,36,29,2,1,67,0,0,,0,,23,88,31,0,0,0,1,0,31,0,2950c47b,Julio Pleguezuelo,Twente,True
Twente,Fortuna Sittard,1599937200,23,ng NGA,RB,24-271,74,58,1,12,33,14,0,58,2,1,50.0,1,50.0,32,203,115,2,2,0,1,1,28,5,6af30900,Tyronne Ebuehi,Twente,True
Twente,Fortuna Sittard,1599937200,24,cw CUW,RB,21-249,16,15,0,4,7,6,0,15,3,1,33.3,2,66.7,5,49,8,0,0,0,0,0,4,0,fc590bba,Nathan Markelo,Twente,False
Twente,Fortuna Sittard,1599937200,16,nl NED,GK,23-301,90,36,30,36,0,0,0,36,0,0,,0,,17,98,40,0,0,0,0,0,20,0,510c6a3f,Joel Drommel,Twente,True
Emmen,VVV-Venlo,1599992100,9,hr CRO,FW,25-105,90,34,0,2,19,14,2,34,0,0,,0,,18,51,8,1,0,1,2,0,29,2,2184ec65,Marko Kolar,Emmen,True
Emmen,VVV-Venlo,1599992100,32,nl NED,LW,24-110,87,64,2,7,29,28,4,64,0,0,,0,,35,112,30,0,0,1,0,2,51,17,87c889d1,Robbert de Vos,Emmen,True
Emmen,VVV-Venlo,1599992100,25,be BEL,LW,19-131,3,3,0,2,1,0,0,3,0,0,,0,,0,0,0,0,0,0,0,0,0,0,9c6e28ea,Sekou Sidibe,Emmen,False
Emmen,VVV-Venlo,1599992100,11,dk DEN,RW,22-207,90,69,2,6,32,31,4,69,2,1,50.0,1,50.0,44,178,92,2,0,1,2,2,54,8,484fcf71,Nikolai Laursen,Emmen,True
Emmen,VVV-Venlo,1599992100,10,pe PER,AM,24-351,90,107,0,10,74,25,1,107,2,2,100.0,0,0.0,77,276,138,0,1,0,1,0,89,0,eda8506a,Sergio Peña,Emmen,True
Emmen,VVV-Venlo,1599992100,20,nl NED,DM,26-155,90,66,2,9,54,4,0,66,0,0,,0,,39,192,57,0,1,0,1,0,51,0,01f5e508,Michael Chacon,Emmen,True
Emmen,VVV-Venlo,1599992100,7,se SWE,DM,26-006,90,96,3,15,65,17,1,96,1,1,100.0,0,0.0,80,478,254,4,0,0,1,0,87,2,5f8aecce,Simon Tibbling,Emmen,True
Emmen,VVV-Venlo,1599992100,22,nl NED,LB,28-221,90,86,6,32,30,24,2,86,7,6,85.7,1,14.3,44,222,111,4,0,1,2,2,47,8,0c76f6ae,Caner Cavlan,Emmen,True
Emmen,VVV-Venlo,1599992100,3,nl NED,CB,23-209,89,92,4,36,56,0,0,92,0,0,,0,,72,402,272,1,0,0,0,0,77,0,26e2ade6,Keziah Veendorp,Emmen,True
Emmen,VVV-Venlo,1599992100,4,nl NED,CB,28-054,1,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0,c62e8074,Nick Bakker,Emmen,False
Emmen,VVV-Venlo,1599992100,5,pe PER,CB,25-325,90,109,10,57,47,5,2,109,2,2,100.0,0,0.0,72,274,124,0,0,0,0,2,82,1,cd891b5b,Miguel Araujo,Emmen,True
