url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/50571c8d/Zenit-Club-Brugge-October-20-2020-Champions-League,Zenit,Club Brugge,1603212900,Sergei Semak,Philippe Clement,"Gazprom Arena, Sankt-Petersburg",16682
https://fbref.com/en/matches/96926e89/Dynamo-Kyiv-Juventus-October-20-2020-Champions-League,Dynamo Kyiv,Juventus,1603212900,Mircea Lucescu,Andrea Pirlo,"NSK Olimpijs'kyj, Kyïv",14850
https://fbref.com/en/matches/b9aeb47f/Chelsea-Sevilla-October-20-2020-Champions-League,Chelsea,Sevilla,1603220400,Frank Lampard,Lopetegui,Officials: Davide Massa (Referee) · Stefano Alassio (AR1) · Alberto Tegoni (AR2) · Giampaolo Calvarese (4th) · Marco Di Bello (VAR),0
https://fbref.com/en/matches/1841ac16/Barcelona-Ferencvaros-October-20-2020-Champions-League,Barcelona,Ferencváros,1603220400,Ronald Koeman,Serhiy Rebrov,Officials: Sandro Schärer (Referee) · Stéphane De Almeida (AR1) · Bekim Zogaj (AR2) · Fedayi San (4th) · Massimiliano Irrati (VAR),0
https://fbref.com/en/matches/35265a95/RB-Leipzig-Istanbul-Basaksehir-October-20-2020-Champions-League,RB Leipzig,İstanbul Başakşehir,1603220400,Julian Nagelsmann,Okan Buruk,"Red Bull Arena, Leipzig",999
https://fbref.com/en/matches/462d4525/Rennes-Krasnodar-October-20-2020-Champions-League,Rennes,Krasnodar,1603220400,Julien Stéphan,Murad Musaev,"Roazhon Park, Rennes",4973
https://fbref.com/en/matches/58dadb06/Paris-Saint-Germain-Manchester-United-October-20-2020-Champions-League,Paris Saint-Germain,Manchester United,1603220400,Thomas Tuchel,Ole Gunnar Solskjær,Officials: Antonio Matéu Lahoz (Referee) · Pau Cebrián Devis (AR1) · Roberto Díaz Pérez (AR2) · Daniel Ask (4th) · Juan Martínez (VAR),0
https://fbref.com/en/matches/b81c6470/Lazio-Dortmund-October-20-2020-Champions-League,Lazio,Dortmund,1603220400,Simone Inzaghi,Lucien Favre,"Stadio Olimpico, Roma",1000
https://fbref.com/en/matches/c4002b86/Real-Madrid-Shakhtar-Donetsk-October-21-2020-Champions-League,Real Madrid,Shakhtar Donetsk,1603299300,Zinédine Zidane,Luís Castro,Officials: Srđan Jovanović (Referee) · Uroš Stojković (AR1) · Milan Mihajlović (AR2) · Novak Simović (4th) · Szymon Marciniak (VAR),0
https://fbref.com/en/matches/ca1cf936/Red-Bull-Salzburg-Lokomotiv-Moscow-October-21-2020-Champions-League,Red Bull Salzburg,Lokomotiv Moscow,1603299300,Jesse Marsch,Marko Nikolić,"Red Bull Arena, Salzburg",3000
https://fbref.com/en/matches/27966ef3/Manchester-City-Porto-October-21-2020-Champions-League,Manchester City,Porto,1603306800,Pep Guardiola,Sérgio Conceição,Officials: Andris Treimanis (Referee) · Haralds Gudermanis (AR1) · Aleksejs Spasjoņņikovs (AR2) · Aleksandrs Golubevs (4th) · Jochem Kamphuis (VAR),0
https://fbref.com/en/matches/15e980a8/Bayern-Munich-Atletico-Madrid-October-21-2020-Champions-League,Bayern Munich,Atlético Madrid,1603306800,Hansi Flick,Diego Simeone,Officials: Michael Oliver (Referee) · Stuart Burt (AR1) · Simon Bennett (AR2) · Andy Madley (4th) · Stuart Attwell (VAR),0
https://fbref.com/en/matches/390bdb7f/Internazionale-Monchengladbach-October-21-2020-Champions-League,Internazionale,Mönchengladbach,1603306800,Antonio Conte,Marco Rose,"Stadio Giuseppe Meazza, Milano",1000
https://fbref.com/en/matches/51c298ad/Ajax-Liverpool-October-21-2020-Champions-League,Ajax,Liverpool,1603306800,Erik ten Hag,Jürgen Klopp,Officials: Felix Brych (Referee) · Mark Borsch (AR1) · Stefan Lupp (AR2) · Daniel Siebert (4th) · Christian Dingert (VAR),0
https://fbref.com/en/matches/edfc813d/Midtjylland-Atalanta-October-21-2020-Champions-League,Midtjylland,Atalanta,1603306800,Brian Priske,Gian Piero Gasperini,"MCH Arena, Herning",132
