home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Fortuna Sittard,RKC Waalwijk,1630087200,nl NED,24-156,90,5,2,3,60.0,2.7,7,17,41.2,32,8,34.4,31.4,7,85.7,58.3,24,1,4.2,3,20.4,f1655231,Yanick van Osch,Fortuna Sittard,True
Cambuur,Twente,1630169100,nl NED,29-067,90,2,0,2,100.0,0.3,4,10,40.0,40,3,22.5,27.4,9,11.1,29.6,12,0,0.0,0,11.0,7566ef9b,Sonny Stevens,Cambuur,True
PSV Eindhoven,Groningen,1630173600,nl NED,24-285,90,4,2,2,50.0,1.9,1,11,9.1,19,3,36.8,39.8,10,40.0,34.0,18,1,5.6,2,13.8,510c6a3f,Joel Drommel,PSV Eindhoven,True
Go Ahead Eagles,Sparta Rotterdam,1630173600,sr SUR,29-074,90,1,0,1,100.0,0.1,5,16,31.3,27,7,44.4,39.0,5,80.0,52.6,17,0,0.0,0,11.0,4117e3f3,Warner Hahn,Go Ahead Eagles,True
Willem II,Zwolle,1630177200,de GER,25-268,90,4,0,4,100.0,0.5,4,11,36.4,23,6,43.5,40.0,5,20.0,37.0,6,0,0.0,0,14.0,2f18d0b8,Timon Wellenreuther,Willem II,True
Utrecht,Feyenoord,1630232100,nl NED,23-107,90,2,1,1,50.0,0.7,11,16,68.8,24,4,54.2,41.6,9,33.3,32.2,9,0,0.0,0,,eb343262,Maarten Paes,Utrecht,True
Heracles Almelo,NEC Nijmegen,1630240200,de GER,30-119,90,4,1,3,75.0,1.5,5,12,41.7,27,1,40.7,34.6,3,33.3,34.0,4,0,0.0,3,21.8,663e080e,Janis Blaswich,Heracles Almelo,True
Ajax,Vitesse,1630240200,nl NED,38-341,90,1,0,1,100.0,0.1,7,13,53.8,35,6,28.6,30.2,6,50.0,40.8,8,0,0.0,1,22.0,fefce889,Maarten Stekelenburg,Ajax,True
Heerenveen,AZ Alkmaar,1630248300,nl NED,32-179,90,5,3,2,40.0,2.9,8,24,33.3,47,3,46.8,36.4,10,20.0,30.1,9,0,0.0,0,11.2,b3576b7c,Erwin Mulder,Heerenveen,True
Twente,Utrecht,1631370600,de GER,31-053,90,1,0,1,100.0,0.0,8,17,47.1,37,5,37.8,32.5,7,42.9,34.6,21,1,4.8,2,17.7,4b1793b0,Lars Unnerstall,Twente,True
Cambuur,Go Ahead Eagles,1631378700,nl NED,29-081,90,7,2,5,71.4,1.2,5,15,33.3,35,10,31.4,33.7,8,50.0,44.0,14,0,0.0,1,9.3,7566ef9b,Sonny Stevens,Cambuur,True
Zwolle,Ajax,1631378700,gr GRE,29-358,90,8,2,6,75.0,1.8,9,24,37.5,33,6,54.5,40.5,10,60.0,44.3,14,0,0.0,0,5.3,f9508440,Kostas Lamprou,Zwolle,True
AZ Alkmaar,PSV Eindhoven,1631386800,dk DEN,23-207,90,4,3,1,25.0,1.6,5,9,55.6,43,7,20.9,24.6,6,0.0,15.2,3,0,0.0,6,27.6,7b433ed0,Peter Vindahl Jensen,AZ Alkmaar,True
NEC Nijmegen,Willem II,1631441700,nl NED,27-255,90,2,0,2,100.0,0.4,2,5,40.0,16,3,12.5,22.1,6,50.0,42.5,5,0,0.0,1,15.5,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
Groningen,Heerenveen,1631449800,nl NED,27-173,90,3,1,2,66.7,0.3,10,18,55.6,40,7,35.0,33.2,6,66.7,52.5,2,0,0.0,2,30.0,b7135640,Peter Leeuwenburgh,Groningen,True
Sparta Rotterdam,Fortuna Sittard,1631449800,ng NGA,22-015,90,2,1,1,50.0,0.2,9,25,36.0,29,3,69.0,45.6,5,100.0,63.6,12,2,16.7,1,12.6,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
RKC Waalwijk,Vitesse,1631457900,nl NED,26-048,90,4,2,2,50.0,0.4,9,20,45.0,28,6,57.1,42.6,8,50.0,42.0,6,0,0.0,1,26.0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Sparta Rotterdam,NEC Nijmegen,1631901600,ng NGA,22-020,90,4,1,3,75.0,1.2,7,16,43.8,19,3,63.2,44.5,5,80.0,57.4,14,0,0.0,0,10.8,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
Heerenveen,Fortuna Sittard,1631975400,nl NED,32-199,90,4,0,4,100.0,0.7,6,25,24.0,32,5,59.4,43.2,9,66.7,53.4,12,1,8.3,0,3.0,b3576b7c,Erwin Mulder,Heerenveen,True
Willem II,Groningen,1631983500,de GER,25-289,90,5,1,4,80.0,0.8,8,24,33.3,25,1,56.0,41.5,11,90.9,62.3,13,1,7.7,2,11.1,2f18d0b8,Timon Wellenreuther,Willem II,True
Ajax,Cambuur,1631988000,nl NED,37-314,90,2,0,2,100.0,0.1,1,3,33.3,26,7,11.5,24.2,3,0.0,23.7,2,0,0.0,1,17.5,3392603d,Remko Pasveer,Ajax,True
Utrecht,RKC Waalwijk,1631991600,nl NED,23-127,90,5,2,2,60.0,2.4,6,10,60.0,26,5,34.6,29.1,6,16.7,24.8,10,0,0.0,1,20.5,eb343262,Maarten Paes,Utrecht,True
Go Ahead Eagles,Zwolle,1632046500,sr SUR,29-096,90,3,0,3,100.0,0.6,6,17,35.3,28,5,46.4,37.5,8,50.0,43.4,16,1,6.3,2,15.8,4117e3f3,Warner Hahn,Go Ahead Eagles,True
PSV Eindhoven,Feyenoord,1632054600,nl NED,24-307,90,4,4,0,0.0,1.6,7,11,63.6,24,6,33.3,35.8,8,37.5,39.0,8,0,0.0,0,9.0,510c6a3f,Joel Drommel,PSV Eindhoven,True
Heracles Almelo,AZ Alkmaar,1632062700,de GER,30-140,90,4,2,2,50.0,1.3,3,5,60.0,30,5,13.3,25.3,6,16.7,30.2,12,0,0.0,2,18.0,663e080e,Janis Blaswich,Heracles Almelo,True
Vitesse,Twente,1632062700,de GER,23-099,90,7,4,3,57.1,3.0,7,12,58.3,23,2,43.5,36.8,3,66.7,58.3,9,0,0.0,2,18.3,289b90cd,Markus Schubert,Vitesse,True
Fortuna Sittard,Ajax,1632242700,nl NED,24-181,90,8,5,3,37.5,3.5,3,16,18.8,33,3,33.3,33.0,8,62.5,45.4,14,0,0.0,0,12.5,f1655231,Yanick van Osch,Fortuna Sittard,True
RKC Waalwijk,Willem II,1632250800,nl NED,26-057,90,5,2,3,60.0,1.8,10,18,55.6,29,10,51.7,36.7,4,75.0,50.3,12,1,8.3,0,9.0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Go Ahead Eagles,PSV Eindhoven,1632329100,sr SUR,29-099,90,7,2,5,71.4,1.8,7,28,25.0,40,4,55.0,40.4,12,50.0,41.1,20,0,0.0,1,15.5,4117e3f3,Warner Hahn,Go Ahead Eagles,True
NEC Nijmegen,Utrecht,1632329100,nl NED,27-265,90,4,3,1,25.0,2.3,2,6,33.3,35,7,14.3,23.3,4,25.0,25.5,12,1,8.3,3,18.3,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
Groningen,Vitesse,1632333600,nl NED,27-183,90,3,1,2,66.7,1.1,13,35,37.1,46,1,63.0,44.8,7,85.7,66.9,15,1,6.7,1,19.5,b7135640,Peter Leeuwenburgh,Groningen,True
Feyenoord,Heerenveen,1632337200,nl NED,23-243,90,1,1,0,0.0,0.5,3,8,37.5,32,2,21.9,29.7,5,20.0,28.6,9,1,11.1,0,11.2,53d93280,Justin Bijlow,Feyenoord,True
Zwolle,Sparta Rotterdam,1632337200,gr GRE,30-004,90,4,1,3,75.0,1.5,4,13,30.8,36,9,36.1,35.2,2,0.0,27.0,15,4,26.7,0,4.3,f9508440,Kostas Lamprou,Zwolle,True
Cambuur,Heracles Almelo,1632415500,nl NED,29-093,90,4,1,3,75.0,1.2,5,19,26.3,28,4,39.3,34.1,15,53.3,43.4,30,0,0.0,0,10.0,7566ef9b,Sonny Stevens,Cambuur,True
Twente,AZ Alkmaar,1632423600,de GER,31-065,90,5,1,4,80.0,1.8,6,19,31.6,36,6,44.4,37.1,6,50.0,44.0,9,0,0.0,0,14.0,4b1793b0,Lars Unnerstall,Twente,True
Willem II,PSV Eindhoven,1632580200,de GER,25-296,90,9,1,8,88.9,1.7,11,26,42.3,29,5,65.5,48.6,9,77.8,55.1,18,1,5.6,1,13.1,2f18d0b8,Timon Wellenreuther,Willem II,True
Vitesse,Fortuna Sittard,1632588300,de GER,23-105,90,1,1,0,0.0,0.8,2,13,15.4,36,9,30.6,32.9,3,66.7,48.0,7,0,0.0,3,21.6,289b90cd,Markus Schubert,Vitesse,True
Ajax,Groningen,1632588300,nl NED,37-321,90,2,0,2,100.0,0.2,1,5,20.0,28,6,17.9,29.5,1,0.0,31.0,4,0,0.0,0,8.0,3392603d,Remko Pasveer,Ajax,True
Feyenoord,NEC Nijmegen,1632596400,nl NED,23-246,90,3,3,0,0.0,2.0,3,4,75.0,27,4,14.8,20.7,2,0.0,20.5,6,0,0.0,1,21.0,53d93280,Justin Bijlow,Feyenoord,True
Utrecht,Zwolle,1632596400,nl NED,23-134,90,3,1,2,66.7,0.7,7,13,53.8,19,6,47.4,35.4,7,57.1,37.6,9,0,0.0,0,,eb343262,Maarten Paes,Utrecht,True
Sparta Rotterdam,Cambuur,1632651300,ng NGA,22-029,90,5,4,1,20.0,2.6,5,8,62.5,17,8,17.6,29.7,8,62.5,44.9,6,0,0.0,0,4.0,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
Heerenveen,Twente,1632659400,nl NED,32-207,45,4,2,2,75.0,1.0,4,9,44.4,15,1,46.7,39.7,2,100.0,65.5,8,,,2,17.8,b3576b7c,Erwin Mulder,Heerenveen,True
Heerenveen,Twente,1632659400,nl NED,26-053,45,1,1,1,0.0,0.2,2,15,13.3,18,4,61.1,43.6,5,80.0,60.6,2,0,0.0,1,28.0,76609a3c,Xavier Mous,Heerenveen,True
AZ Alkmaar,Go Ahead Eagles,1632659400,dk DEN,23-222,90,1,0,1,100.0,0.0,6,16,37.5,25,6,52.0,37.6,7,42.9,44.4,6,1,16.7,0,13.5,7b433ed0,Peter Vindahl Jensen,AZ Alkmaar,True
Heracles Almelo,RKC Waalwijk,1632667500,de GER,30-147,90,0,0,0,,0.0,4,13,30.8,38,3,28.9,33.9,3,66.7,53.3,9,1,11.1,2,16.0,663e080e,Janis Blaswich,Heracles Almelo,True
Groningen,Twente,1633111200,nl NED,27-192,90,3,1,2,66.7,1.2,10,31,32.3,35,5,57.1,44.0,12,91.7,66.8,21,0,0.0,1,20.5,b7135640,Peter Leeuwenburgh,Groningen,True
RKC Waalwijk,Go Ahead Eagles,1633193100,nl NED,26-068,90,3,1,2,66.7,1.2,9,19,47.4,46,6,37.0,33.3,5,40.0,34.4,17,1,5.9,3,23.5,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Heracles Almelo,Willem II,1633197600,de GER,30-153,90,5,2,3,60.0,1.1,7,18,38.9,21,2,42.9,39.0,10,90.0,60.7,11,0,0.0,2,26.0,663e080e,Janis Blaswich,Heracles Almelo,True
Zwolle,Heerenveen,1633197600,gr GRE,30-014,90,2,1,2,50.0,0.3,12,24,50.0,39,3,56.4,42.1,7,28.6,32.1,17,0,0.0,0,16.0,f9508440,Kostas Lamprou,Zwolle,True
Fortuna Sittard,NEC Nijmegen,1633201200,nl NED,24-192,90,4,3,1,25.0,2.1,7,12,58.3,23,0,39.1,32.7,7,42.9,34.4,4,0,0.0,3,20.3,f1655231,Yanick van Osch,Fortuna Sittard,True
Ajax,Utrecht,1633264200,nl NED,37-329,90,4,1,3,75.0,0.7,2,8,25.0,37,7,21.6,28.3,4,0.0,19.3,5,0,0.0,4,18.2,3392603d,Remko Pasveer,Ajax,True
Cambuur,AZ Alkmaar,1633264200,nl NED,29-103,90,5,3,2,40.0,1.8,5,15,33.3,54,6,24.1,29.1,7,28.6,35.1,9,0,0.0,2,21.6,7566ef9b,Sonny Stevens,Cambuur,True
Vitesse,Feyenoord,1633272300,nl NED,25-227,90,3,1,2,66.7,1.1,8,25,32.0,18,3,61.1,43.8,16,87.5,62.6,12,0,0.0,0,9.0,6d8ec266,Jeroen Houwen,Vitesse,True
PSV Eindhoven,Sparta Rotterdam,1633284000,nl NED,24-321,90,2,1,1,50.0,0.2,3,5,60.0,22,7,13.6,25.5,5,40.0,34.2,2,0,0.0,2,31.3,510c6a3f,Joel Drommel,PSV Eindhoven,True
Feyenoord,RKC Waalwijk,1634394600,nl NED,23-267,90,3,2,1,33.3,1.8,6,10,60.0,27,6,37.0,29.9,2,0.0,16.5,7,0,0.0,3,25.3,53d93280,Justin Bijlow,Feyenoord,True
Heerenveen,Ajax,1634402700,nl NED,26-073,90,3,2,1,33.3,1.6,11,24,45.8,32,5,53.1,39.8,12,58.3,45.1,10,1,10.0,1,12.0,76609a3c,Xavier Mous,Heerenveen,True
Go Ahead Eagles,Heracles Almelo,1634402700,sr SUR,29-123,90,6,2,4,66.7,0.5,4,21,19.0,35,6,42.9,37.7,8,75.0,50.5,25,0,0.0,1,14.0,4117e3f3,Warner Hahn,Go Ahead Eagles,True
Fortuna Sittard,Cambuur,1634410800,nl NED,24-206,90,3,0,3,100.0,0.2,4,22,18.2,39,3,35.9,32.6,8,100.0,60.0,7,0,0.0,1,12.0,f1655231,Yanick van Osch,Fortuna Sittard,True
PSV Eindhoven,Zwolle,1634410800,nl NED,24-334,90,1,1,0,0.0,0.2,1,3,33.3,13,0,23.1,26.2,4,0.0,26.8,5,0,0.0,1,41.0,510c6a3f,Joel Drommel,PSV Eindhoven,True
AZ Alkmaar,Utrecht,1634465700,dk DEN,23-243,90,3,1,2,66.7,0.5,10,14,71.4,54,13,24.1,26.2,6,16.7,28.2,13,4,30.8,3,14.8,7b433ed0,Peter Vindahl Jensen,AZ Alkmaar,True
NEC Nijmegen,Vitesse,1634473800,nl NED,27-290,90,5,1,4,80.0,0.7,2,13,15.4,25,5,24.0,28.8,11,63.6,47.8,15,0,0.0,1,27.0,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
Sparta Rotterdam,Groningen,1634473800,ng NGA,22-050,90,3,1,2,66.7,0.7,10,27,37.0,31,5,71.0,50.1,5,100.0,67.4,15,2,13.3,0,5.5,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
Twente,Willem II,1634481900,de GER,31-089,90,3,1,2,66.7,1.3,2,8,25.0,22,8,31.8,29.7,3,33.3,32.3,10,2,20.0,0,7.8,4b1793b0,Lars Unnerstall,Twente,True
Willem II,Fortuna Sittard,1634925600,de GER,25-323,90,7,1,6,85.7,1.5,11,20,55.0,31,3,51.6,41.7,6,66.7,52.3,10,0,0.0,5,24.9,2f18d0b8,Timon Wellenreuther,Willem II,True
Utrecht,Heerenveen,1635007500,nl NED,23-162,90,6,1,6,83.3,0.8,3,6,50.0,23,7,21.7,28.2,5,20.0,23.8,9,0,0.0,2,14.3,eb343262,Maarten Paes,Utrecht,True
Zwolle,Heracles Almelo,1635012000,gr GRE,30-035,90,3,0,3,100.0,0.9,5,8,62.5,25,8,20.0,28.1,9,33.3,38.7,8,0,0.0,0,17.0,f9508440,Kostas Lamprou,Zwolle,True
RKC Waalwijk,Sparta Rotterdam,1635015600,nl NED,26-089,90,2,0,2,100.0,0.4,12,24,50.0,44,5,47.7,39.4,7,42.9,39.7,14,1,7.1,3,15.6,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Twente,NEC Nijmegen,1635070500,de GER,31-096,90,4,2,2,50.0,1.2,9,16,56.3,35,3,42.9,34.3,2,50.0,40.0,8,0,0.0,7,21.7,4b1793b0,Lars Unnerstall,Twente,True
Vitesse,Go Ahead Eagles,1635078600,de GER,23-134,90,5,2,3,80.0,2.4,7,17,41.2,28,9,46.4,37.7,8,50.0,37.4,9,1,11.1,5,20.0,289b90cd,Markus Schubert,Vitesse,True
Cambuur,Feyenoord,1635078600,nl NED,29-124,90,5,3,2,40.0,1.3,12,34,35.3,36,7,47.2,38.3,23,73.9,51.3,15,0,0.0,0,12.7,7566ef9b,Sonny Stevens,Cambuur,True
Ajax,PSV Eindhoven,1635086700,nl NED,37-350,90,5,0,5,100.0,1.2,6,16,37.5,42,3,38.1,30.4,3,0.0,10.7,8,0,0.0,0,9.0,3392603d,Remko Pasveer,Ajax,True
Groningen,AZ Alkmaar,1635098400,nl NED,27-215,90,7,0,7,100.0,0.7,6,16,37.5,47,9,29.8,33.9,7,28.6,27.9,19,1,5.3,2,11.9,b7135640,Peter Leeuwenburgh,Groningen,True
PSV Eindhoven,Twente,1635604200,nl NED,24-348,90,4,2,2,50.0,2.5,2,11,18.2,34,11,29.4,34.2,3,33.3,36.7,6,0,0.0,1,14.7,510c6a3f,Joel Drommel,PSV Eindhoven,True
Heracles Almelo,Ajax,1635612300,de GER,30-181,90,7,0,7,100.0,2.1,7,24,29.2,27,5,55.6,43.6,10,90.0,57.6,18,1,5.6,0,4.5,663e080e,Janis Blaswich,Heracles Almelo,True
Heerenveen,Vitesse,1635616800,nl NED,26-087,90,9,2,7,77.8,2.8,9,27,33.3,18,2,72.2,48.9,15,93.3,65.1,32,0,0.0,0,4.0,76609a3c,Xavier Mous,Heerenveen,True
AZ Alkmaar,Zwolle,1635620400,dk DEN,23-256,90,3,2,1,33.3,1.1,5,12,41.7,30,4,30.0,29.9,5,60.0,43.2,14,2,14.3,1,15.8,7b433ed0,Peter Vindahl Jensen,AZ Alkmaar,True
Sparta Rotterdam,Feyenoord,1635678900,ng NGA,22-064,90,6,1,5,83.3,1.1,12,24,50.0,16,2,75.0,48.8,12,100.0,66.1,10,0,0.0,2,23.0,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
NEC Nijmegen,Groningen,1635687000,nl NED,27-304,90,1,0,1,100.0,0.1,7,16,43.8,19,6,42.1,36.1,15,53.3,37.5,18,0,0.0,0,2.0,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
RKC Waalwijk,Cambuur,1635695100,nl NED,26-097,90,5,1,3,80.0,2.7,9,26,34.6,49,11,38.8,36.4,13,53.8,41.7,12,0,0.0,3,18.3,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Utrecht,Willem II,1635695100,nl NED,23-170,90,3,1,2,66.7,1.1,3,6,50.0,25,7,20.0,27.1,9,11.1,16.1,13,1,7.7,4,17.9,eb343262,Maarten Paes,Utrecht,True
Go Ahead Eagles,Fortuna Sittard,1635706800,sr SUR,29-138,90,4,3,1,25.0,1.2,4,11,36.4,29,5,31.0,32.0,5,40.0,38.4,8,1,12.5,3,24.0,4117e3f3,Warner Hahn,Go Ahead Eagles,True
Twente,Heracles Almelo,1636138800,de GER,31-108,90,2,0,2,100.0,0.2,4,12,33.3,21,4,33.3,30.5,6,83.3,55.0,9,2,22.2,1,12.0,4b1793b0,Lars Unnerstall,Twente,True
NEC Nijmegen,Heerenveen,1636220700,nl NED,27-310,90,6,1,5,83.3,1.1,2,2,100.0,15,5,6.7,21.0,9,11.1,21.9,17,0,0.0,2,25.0,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
Willem II,Sparta Rotterdam,1636225200,de GER,25-338,90,5,3,2,40.0,1.9,2,19,10.5,41,4,39.0,36.0,6,50.0,44.0,15,1,6.7,6,19.0,2f18d0b8,Timon Wellenreuther,Willem II,True
Zwolle,Cambuur,1636228800,gr GRE,30-049,90,4,2,2,50.0,1.5,9,16,56.3,29,3,37.9,33.7,9,55.6,44.3,6,0,0.0,1,25.0,f9508440,Kostas Lamprou,Zwolle,True
Groningen,RKC Waalwijk,1636283700,nl NED,27-229,90,1,1,0,0.0,0.3,4,14,28.6,57,7,21.1,29.7,5,40.0,44.0,9,0,0.0,2,18.6,b7135640,Peter Leeuwenburgh,Groningen,True
Fortuna Sittard,PSV Eindhoven,1636291800,nl NED,24-228,90,8,4,4,50.0,4.0,6,16,37.5,42,6,38.1,33.3,6,0.0,12.8,12,0,0.0,5,21.6,f1655231,Yanick van Osch,Fortuna Sittard,True
Vitesse,Utrecht,1636299900,de GER,23-148,90,2,1,1,50.0,0.3,5,18,27.8,33,4,42.4,34.8,6,66.7,50.2,8,1,12.5,0,4.0,289b90cd,Markus Schubert,Vitesse,True
Feyenoord,AZ Alkmaar,1636299900,nl NED,23-289,90,3,0,3,100.0,0.4,6,19,31.6,30,5,36.7,34.9,10,80.0,60.1,12,4,33.3,0,7.0,53d93280,Justin Bijlow,Feyenoord,True
Ajax,Go Ahead Eagles,1636311600,nl NED,37-364,90,2,0,2,100.0,0.7,2,2,100.0,26,7,7.7,24.9,0,,,6,0,0.0,3,30.0,3392603d,Remko Pasveer,Ajax,True
PSV Eindhoven,Vitesse,1637422200,nl NED,25-004,90,5,0,5,100.0,0.9,7,16,43.8,27,5,44.4,38.4,4,100.0,66.0,11,0,0.0,2,14.3,510c6a3f,Joel Drommel,PSV Eindhoven,True
Sparta Rotterdam,Twente,1637430300,ng NGA,22-084,90,4,1,3,100.0,1.8,7,19,36.8,18,3,77.8,55.2,5,100.0,64.6,11,0,0.0,2,21.0,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
AZ Alkmaar,NEC Nijmegen,1637434800,dk DEN,23-277,90,2,1,1,50.0,1.0,4,13,30.8,32,1,28.1,27.4,5,80.0,55.8,3,1,33.3,4,20.4,7b433ed0,Peter Vindahl Jensen,AZ Alkmaar,True
Heracles Almelo,Fortuna Sittard,1637438400,de GER,30-202,90,3,1,2,66.7,1.1,1,14,7.1,23,5,30.4,32.3,10,70.0,52.0,12,1,8.3,2,16.8,663e080e,Janis Blaswich,Heracles Almelo,True
Go Ahead Eagles,Groningen,1637493300,sr SUR,29-159,90,9,1,8,88.9,2.3,10,25,40.0,28,5,67.9,52.3,9,66.7,54.8,23,0,0.0,4,22.0,4117e3f3,Warner Hahn,Go Ahead Eagles,True
Heerenveen,Willem II,1637501400,nl NED,26-109,90,5,1,4,80.0,1.3,8,16,50.0,28,7,42.9,35.2,6,66.7,52.2,19,1,5.3,1,13.6,76609a3c,Xavier Mous,Heerenveen,True
Feyenoord,Zwolle,1637501400,nl NED,23-303,90,4,0,4,100.0,0.3,2,3,66.7,21,9,14.3,26.7,2,0.0,25.0,5,1,20.0,3,21.8,53d93280,Justin Bijlow,Feyenoord,True
RKC Waalwijk,Ajax,1637509500,nl NED,26-118,90,10,5,5,50.0,3.4,9,23,39.1,37,7,56.8,40.2,6,33.3,32.5,26,2,7.7,0,10.2,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Cambuur,Utrecht,1637521200,nl NED,29-152,90,5,1,4,80.0,1.0,6,12,50.0,42,4,26.2,29.9,7,14.3,30.3,24,0,0.0,0,11.5,7566ef9b,Sonny Stevens,Cambuur,True
NEC Nijmegen,Cambuur,1637953200,nl NED,27-330,90,8,3,5,62.5,2.3,4,14,28.6,29,9,41.4,32.4,9,22.2,28.2,7,0,0.0,1,27.0,b74a2c78,Mattijs Branderhorst,NEC Nijmegen,True
