home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Leganés,Alavés,1503080100,9,es ESP,FW,27-037,90,37,0,0,19,18,5,37,2,0,0.0,2,100.0,15,86,35,1,1,0,2,0,27,10,b35db3f6,Miguel Ángel Guerrero,Leganés,True
Leganés,Alavés,1503080100,11,ar ARG,LW,28-309,90,36,1,4,13,20,3,36,1,1,100.0,0,0.0,18,112,32,0,0,0,3,3,25,5,3e1858af,Alexander,Leganés,True
Leganés,Alavés,1503080100,23,es ESP,RW,29-204,64,38,1,6,14,18,0,38,3,1,33.3,2,66.7,22,121,23,0,0,0,7,1,24,5,0657888a,Omar Ramos,Leganés,True
Leganés,Alavés,1503080100,4,es ESP,DM,26-085,26,15,0,3,9,3,0,15,0,0,,0,,4,21,1,0,0,0,0,0,10,0,6941883f,Erik Morán,Leganés,False
Leganés,Alavés,1503080100,17,es ESP,"AM,RW",27-149,69,33,0,5,18,10,3,33,0,0,,0,,15,65,19,1,1,0,6,1,17,6,aec0fb6f,Javier Eraso,Leganés,True
Leganés,Alavés,1503080100,10,ma MAR,RW,30-356,21,18,0,2,10,6,2,18,2,0,0.0,2,100.0,10,43,12,0,0,0,1,0,12,1,37f96552,Nabil El Zhar,Leganés,False
Leganés,Alavés,1503080100,8,br BRA,"DM,AM",23-334,90,67,1,8,36,24,4,67,4,3,75.0,1,25.0,33,117,39,0,0,0,2,4,53,5,0d10333c,Gabriel,Leganés,True
Leganés,Alavés,1503080100,21,es ESP,DM,28-114,90,61,3,17,43,2,0,61,1,1,100.0,0,0.0,20,137,55,0,0,0,0,2,27,0,3c7bc9bd,Rubén Pérez,Leganés,True
Leganés,Alavés,1503080100,15,es ESP,LB,24-176,90,71,1,29,31,11,0,71,1,1,100.0,0,0.0,26,102,35,1,2,0,0,0,28,3,d9ba39fc,Diego Rico,Leganés,True
Leganés,Alavés,1503080100,5,ar ARG,CB,33-042,90,47,9,28,19,0,0,47,0,0,,0,,16,73,19,0,0,0,1,0,18,0,4ffb647d,Martín Mantovani,Leganés,True
Leganés,Alavés,1503080100,19,ar ARG,CB,26-314,90,48,6,26,21,1,0,48,0,0,,0,,21,135,90,0,0,0,0,0,20,0,e4b8c5b6,Ezequiel Muñoz,Leganés,True
Leganés,Alavés,1503080100,20,es ESP,RB,25-055,79,36,1,7,22,8,1,36,1,0,0.0,1,100.0,15,145,38,1,1,0,2,0,17,1,5ca20b7a,Joseba Zaldúa,Leganés,True
Leganés,Alavés,1503080100,3,es ESP,RB,25-197,11,11,0,3,5,3,0,11,0,0,,0,,2,13,1,0,0,0,0,0,3,0,f3112790,Unai Bustinza,Leganés,False
Leganés,Alavés,1503080100,1,es ESP,GK,33-083,90,32,24,31,1,0,0,32,0,0,,0,,14,142,85,0,0,0,0,0,9,0,75751c99,Iván Cuéllar,Leganés,True
Valencia,Las Palmas,1503087300,9,it ITA,FW,26-054,90,38,2,4,13,21,11,38,3,0,0.0,3,100.0,16,122,27,2,0,3,3,1,23,6,9592289a,Simone Zaza,Valencia,True
Valencia,Las Palmas,1503087300,19,es ESP,FW,26-165,78,51,0,8,21,25,5,51,1,1,100.0,0,0.0,27,191,104,6,4,1,0,1,42,12,1fb1c435,Rodrigo,Valencia,True
Valencia,Las Palmas,1503087300,22,es ESP,FW,21-254,12,5,0,0,2,3,1,5,0,0,,0,,2,4,1,0,0,0,0,0,3,0,0b90bb97,Santi Mina,Valencia,False
Valencia,Las Palmas,1503087300,18,es ESP,"LM,CM",20-228,88,53,0,6,29,21,0,53,1,1,100.0,0,0.0,36,270,171,4,3,0,2,2,46,3,fed17f5a,Carlos Soler,Valencia,True
Valencia,Las Palmas,1503087300,6,rs SRB,CM,22-204,2,4,0,2,1,1,0,4,0,0,,0,,1,39,0,0,1,0,0,1,0,0,00b28772,Nemanja Maksimović,Valencia,False
Valencia,Las Palmas,1503087300,8,es ESP,CM,23-156,72,56,1,10,36,11,1,56,0,0,,0,,33,196,112,1,3,0,1,1,42,1,31223bcf,Álvaro Medrán,Valencia,True
