home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Sevilla,Red Bull Salzburg,1631637900,04e17fd5,Youssef En-Nesyri, Sevilla,0.13,,Off Target,9,Other,,3f10bd22,Jesús Navas,Pass (Live),4e219ad2,Suso,Pass (Live),6,False
Sevilla,Red Bull Salzburg,1631637900,501055d8,Karim Adeyemi, RB Salzburg,0.79,,Off Target,13,Left Foot,,501055d8,Karim Adeyemi,Fouled,28c6e925,Nicolas Seiwald,Pass (Live),13,True
Sevilla,Red Bull Salzburg,1631637900,6e4df551,Papu Gómez, Sevilla,0.03,,Off Target,27,Right Foot,,,,,,,,16,False
Sevilla,Red Bull Salzburg,1631637900,04e17fd5,Youssef En-Nesyri, Sevilla,0.15,,Off Target,8,Left Foot,Volley,3f10bd22,Jesús Navas,Pass (Live),4e219ad2,Suso,Pass (Live),17,False
Sevilla,Red Bull Salzburg,1631637900,1e1378e1,Luka Sučić, RB Salzburg,0.79,0.96,Goal,13,Left Foot,,501055d8,Karim Adeyemi,Fouled,0670ee51,Oumar Solet,Pass (Live),21,True
Sevilla,Red Bull Salzburg,1631637900,1e1378e1,Luka Sučić, RB Salzburg,0.06,,Blocked,31,Left Foot,Free kick,39769cff,Rasmus Nissen,Fouled,489e80e3,Mohamed Camara,Tackle,27,False
Sevilla,Red Bull Salzburg,1631637900,4e219ad2,Suso, Sevilla,0.04,,Blocked,22,Left Foot,,41f32541,Fernando,Pass (Live),41f32541,Fernando,Take-On,33,False
Sevilla,Red Bull Salzburg,1631637900,b4a014b1,Diego Carlos, Sevilla,0.04,,Off Target,16,Right Foot,Volley,4e219ad2,Suso,Pass (Dead),89f951b5,Ivan Rakitić,Pass (Dead),35,False
Sevilla,Red Bull Salzburg,1631637900,1e1378e1,Luka Sučić, RB Salzburg,0.79,,Woodwork,13,Left Foot,,501055d8,Karim Adeyemi,Fouled,28c6e925,Nicolas Seiwald,Pass (Live),37,True
Sevilla,Red Bull Salzburg,1631637900,89f951b5,Ivan Rakitić, Sevilla,0.79,0.99,Goal,13,Right Foot,,04e17fd5,Youssef En-Nesyri,Fouled,6e4df551,Papu Gómez,Pass (Live),42,True
Sevilla,Red Bull Salzburg,1631637900,3260690c,Benjamin Šeško, RB Salzburg,0.01,,Off Target,57,Right Foot,,,,,,,,43,False
Sevilla,Red Bull Salzburg,1631637900,fe641c1a,Thomas Delaney, Sevilla,0.05,,Blocked,17,Left Foot,,6e4df551,Papu Gómez,Pass (Live),6e4df551,Papu Gómez,Take-On,46,False
Sevilla,Red Bull Salzburg,1631637900,3260690c,Benjamin Šeško, RB Salzburg,0.09,0.09,Saved,12,Left Foot,,501055d8,Karim Adeyemi,Pass (Live),1e1378e1,Luka Sučić,Pass (Live),47,False
Sevilla,Red Bull Salzburg,1631637900,1e1378e1,Luka Sučić, RB Salzburg,0.03,,Off Target,31,Left Foot,,28c6e925,Nicolas Seiwald,Pass (Live),489e80e3,Mohamed Camara,Pass (Live),54,False
Sevilla,Red Bull Salzburg,1631637900,28c6e925,Nicolas Seiwald, RB Salzburg,0.03,,Blocked,31,Right Foot,,1e1378e1,Luka Sučić,Pass (Live),0670ee51,Oumar Solet,Pass (Live),56,False
Sevilla,Red Bull Salzburg,1631637900,39769cff,Rasmus Nissen, RB Salzburg,0.07,0.03,Saved,8,Head,,28c6e925,Nicolas Seiwald,Pass (Dead),28c6e925,Nicolas Seiwald,Shot,57,False
Sevilla,Red Bull Salzburg,1631637900,501055d8,Karim Adeyemi, RB Salzburg,0.05,0.02,Saved,15,Right Foot,,1e1378e1,Luka Sučić,Pass (Live),39769cff,Rasmus Nissen,Pass (Live),61,False
Sevilla,Red Bull Salzburg,1631637900,0670ee51,Oumar Solet, RB Salzburg,0.02,0.06,Saved,36,Right Foot,Deflected,1e1378e1,Luka Sučić,Pass (Live),39769cff,Rasmus Nissen,Pass (Dead),64,False
Sevilla,Red Bull Salzburg,1631637900,bbf5c11b,Rafa Mir, Sevilla,0.05,,Off Target,17,Right Foot,,abe66106,Érik Lamela,Pass (Live),abe66106,Érik Lamela,Take-On,69,False
Sevilla,Red Bull Salzburg,1631637900,bbf5c11b,Rafa Mir, Sevilla,0.09,0.03,Saved,9,Head,,abe66106,Érik Lamela,Pass (Dead),abe66106,Érik Lamela,Fouled,74,False
Sevilla,Red Bull Salzburg,1631637900,0670ee51,Oumar Solet, RB Salzburg,0.03,0.05,Saved,26,Right Foot,,1e1378e1,Luka Sučić,Pass (Live),39769cff,Rasmus Nissen,Pass (Live),76,False
Sevilla,Red Bull Salzburg,1631637900,1a799243,Andreas Ulmer, RB Salzburg,0.03,,Blocked,30,Left Foot,,1e1378e1,Luka Sučić,Pass (Live),2cf496fb,Kamil Piątkowski,Pass (Live),77,False
Sevilla,Red Bull Salzburg,1631637900,a08b974a,Lucas Ocampos, Sevilla,0.03,,Blocked,31,Right Foot,,bbf5c11b,Rafa Mir,Pass (Live),fe641c1a,Thomas Delaney,Pass (Live),77,False
Sevilla,Red Bull Salzburg,1631637900,abe66106,Érik Lamela, Sevilla,0.08,,Off Target,10,Head,,81442ecb,Marcos Acuña,Pass (Live),41f32541,Fernando,Pass (Live),78,False
Sevilla,Red Bull Salzburg,1631637900,5bc43860,Brenden Aaronson, RB Salzburg,0.03,0.05,Saved,27,Right Foot,,1a799243,Andreas Ulmer,Pass (Live),,,,90+1,False
Sevilla,Red Bull Salzburg,1631637900,82e12fe7,Junior Adamu, RB Salzburg,0.05,0.05,Saved,15,Left Foot,,,,,,,,90+3,False
Sevilla,Red Bull Salzburg,1631637900,1a799243,Andreas Ulmer, RB Salzburg,0.04,,Blocked,23,Right Foot,Volley,82e12fe7,Junior Adamu,Shot,,,,90+3,False
Young Boys,Manchester United,1631637900,8d697561,Mechak Elia, Young Boys,0.07,,Off Target,20,Left Foot,,92ffb8f9,Vincent Sierro,Pass (Live),0193a8bf,Moumi Ngamaleu,Tackle,3,False
Young Boys,Manchester United,1631637900,dea698d9,Cristiano Ronaldo, Manchester Utd,0.43,0.79,Goal,9,Right Foot,,507c7bdf,Bruno Fernandes,Pass (Live),9c94165b,Luke Shaw,Pass (Live),13,False
