home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Bayern Munich,Hoffenheim,1535135400,9,pl POL,FW,30-003,90,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3,25.0,8d78e732,Robert Lewandowski,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,7,fr FRA,LM,35-139,82,0,0,0,1,3,0,0,1,0,1,0,0,3,0,0,,f61c7c4e,Franck Ribéry,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,11,co COL,AM,27-043,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,715bf047,James Rodríguez,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,6,es ESP,"DM,CM",27-135,90,0,0,0,1,4,0,5,3,1,0,0,0,11,1,1,50.0,77e84962,Thiago Alcántara,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,25,de GER,"LW,CM",28-345,90,1,0,0,2,1,0,1,0,1,0,0,0,2,2,2,50.0,3c6089ab,Thomas Müller,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,29,fr FRA,RM,22-072,44,0,0,0,0,4,1,2,0,0,0,0,0,1,0,1,0.0,042e8a49,Kingsley Coman,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,10,nl NED,"RW,RM",34-213,46,0,0,0,0,1,1,1,0,1,0,0,0,3,0,0,,09586899,Arjen Robben,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,8,es ESP,DM,29-356,66,0,0,0,1,1,0,0,1,2,0,0,0,2,2,0,100.0,7f97771d,Javi Martínez,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,18,de GER,DM,23-199,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,cc86b9a3,Leon Goretzka,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,27,at AUT,LB,26-061,90,0,0,0,0,0,1,4,0,0,0,0,0,2,1,2,33.3,05439de2,David Alaba,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,17,de GER,CB,29-355,90,0,0,0,0,2,0,0,1,1,0,0,0,3,2,3,40.0,2db2fd7b,Jérôme Boateng,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,4,de GER,CB,22-355,90,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,e33c06cf,Niklas Süle,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,32,de GER,RB,23-197,90,0,0,0,0,3,0,6,2,0,0,0,0,8,0,1,0.0,49296448,Joshua Kimmich,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,1,de GER,GK,32-150,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,8778c910,Manuel Neuer,Bayern Munich,True
Düsseldorf,Augsburg,1535203800,28,de GER,FW,30-362,74,0,0,0,2,1,1,0,0,1,0,0,0,1,4,4,50.0,17611373,Rouwen Hennings,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,10,de GER,FW,24-171,16,0,0,0,0,0,0,2,0,1,0,0,0,1,1,0,100.0,638a4d71,Marvin Ducksch,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,9,be BEL,LW,23-291,78,0,0,0,0,1,0,1,2,3,0,0,0,5,0,0,,867501bf,Benito Raman,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,20,be BEL,LW,20-335,12,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,100.0,0c61c77c,Dodi Lukebakio,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,39,de GER,RW,24-262,90,0,0,0,0,1,0,6,1,1,0,0,0,6,0,0,,912e63b5,Jean Zimmer,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,22,at AUT,AM,24-363,66,0,0,0,0,2,0,3,1,1,0,0,0,6,0,1,0.0,e5649a78,Kevin Stöger,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,11,tr TUR,AM,24-173,24,0,0,0,0,0,0,0,0,2,0,0,0,0,3,1,75.0,8f0f2230,Kenan Karaman,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,31,de GER,DM,24-122,90,0,0,0,1,2,0,0,0,0,0,0,0,4,1,5,16.7,664590fa,Marcel Sobottka,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,6,us USA,DM,28-105,90,0,0,0,5,0,0,3,1,1,0,0,0,5,1,9,10.0,ff45add5,Alfredo Morales,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,23,de GER,LB,26-333,90,0,0,0,0,1,0,2,2,2,0,0,0,4,6,2,75.0,7242b495,Niko Gießelmann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,3,de GER,CB,25-178,90,0,0,0,1,1,0,0,1,1,0,0,0,2,4,4,50.0,34b306a1,André Hoffmann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,5,tr TUR,CB,23-288,90,0,0,0,2,0,0,0,1,0,0,0,0,4,3,2,60.0,2200181e,Kaan Ayhan,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,25,de GER,RB,26-070,90,1,0,0,1,0,0,1,2,3,0,0,0,8,1,1,50.0,e199d5b0,Matthias Zimmermann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,1,de GER,GK,34-103,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,c476b0c0,Michael Rensing,Düsseldorf,True
Hertha BSC,Nürnberg,1535203800,19,ba BIH,FW,34-019,87,0,0,0,2,1,0,1,0,0,0,0,0,2,2,6,25.0,c3fd9887,Vedad Ibišević,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,15,rs SRB,"CM,FW",22-134,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,8b8e759d,Marko Grujić,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,17,de GER,LW,21-160,71,0,0,0,1,1,0,2,0,1,0,0,0,1,3,1,75.0,88d4144a,Maximilian Mittelstädt,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,32,pl POL,LW,18-186,19,1,0,0,3,0,0,1,1,0,0,0,0,1,0,0,,6bba916f,Dennis Jastrzembski,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,8,ci CIV,RW,33-020,87,0,0,0,0,1,0,2,0,0,0,0,0,4,1,4,20.0,2042d931,Salomon Kalou,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,24,hu HUN,RW,19-123,3,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0.0,db7161ed,Palkó Dárdai,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,21,de GER,LM,26-211,90,1,0,0,1,2,0,6,1,0,0,0,0,8,0,0,,f7aa75bd,Marvin Plattenhardt,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,10,sk SVK,"CM,FW",23-263,90,0,0,0,2,0,0,0,1,0,0,0,0,3,1,2,33.3,79ca3e23,Ondrej Duda,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,23,de GER,CM,19-229,90,0,0,0,2,1,0,2,0,1,0,0,0,3,0,1,0.0,ab700320,Arne Maier,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,20,at AUT,RM,22-154,90,0,0,0,0,2,0,7,1,1,0,0,0,7,1,1,50.0,016ff750,Valentino Lazaro,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,25,de GER,CB,21-018,90,0,0,0,2,0,0,0,4,2,0,0,0,4,8,1,88.9,f86cabbd,Jordan Torunarigha,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,4,nl NED,CB,23-266,90,0,0,0,1,0,0,0,3,0,0,1,0,6,2,2,50.0,3376a776,Karim Rekik,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,5,de GER,CB,23-133,90,0,0,0,1,1,0,0,1,0,0,0,0,3,2,3,40.0,aad48be9,Niklas Stark,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,22,no NOR,GK,33-330,90,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,100.0,27d2618c,Rune Jarstein,Hertha BSC,True
Werder Bremen,Hannover 96,1535203800,10,de GER,FW,30-159,51,0,0,0,1,1,0,2,0,0,0,0,0,1,0,0,,f9446dcd,Max Kruse,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,11,xk KVX,"RW,FW",22-058,39,0,0,0,0,0,0,6,0,0,0,0,0,2,0,1,0.0,6c6a3300,Milot Rashica,Werder Bremen,False
Werder Bremen,Hannover 96,1535203800,7,at AUT,LW,25-305,66,0,0,0,0,1,0,6,0,1,0,0,0,4,1,1,50.0,94c18565,Florian Kainz,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,4,pe PER,LW,39-326,24,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,100.0,54b6ee79,Claudio Pizarro,Werder Bremen,False
Werder Bremen,Hannover 96,1535203800,8,jp JPN,"RW,FW",28-099,90,0,0,0,0,1,0,2,1,0,0,0,0,4,2,1,66.7,f69fba57,Yuya Osako,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,30,nl NED,LM,25-185,90,0,0,0,0,0,0,0,3,0,0,0,0,6,1,3,25.0,15fd5593,Davy Klaassen,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,44,de GER,CM,29-175,81,0,0,0,4,0,0,0,2,2,0,0,0,8,4,4,50.0,3f7cd8f1,Philipp Bargfrede,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,24,de GER,CM,20-109,9,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,,d571df78,Johannes Eggestein,Werder Bremen,False
Werder Bremen,Hannover 96,1535203800,35,de GER,RM,21-260,90,0,0,0,1,1,0,4,0,2,0,0,0,2,3,0,100.0,beb882a8,Maximilian Eggestein,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,5,se SWE,LB,24-126,90,0,0,0,0,0,0,2,2,1,0,0,0,6,1,1,50.0,9fec8860,Ludwig Augustinsson,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,18,fi FIN,CB,32-330,90,0,0,0,0,1,0,0,2,0,0,0,0,11,0,3,0.0,00844823,Niklas Moisander,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,13,rs SRB,CB,22-333,90,0,0,0,0,0,0,0,2,0,0,0,0,6,5,2,71.4,a5ae8f8e,Miloš Veljković,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,23,cz CZE,RB,31-244,90,0,0,0,1,0,0,2,2,2,0,0,0,2,6,2,75.0,3f65898c,Theodor Gebre Selassie,Werder Bremen,True
Werder Bremen,Hannover 96,1535203800,1,cz CZE,GK,26-133,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Wolfsburg,Schalke 04,1535203800,9,nl NED,FW,26-018,74,1,0,0,0,3,1,0,0,1,0,0,0,2,2,4,33.3,c4e87b8b,Wout Weghorst,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,33,de GER,FW,27-134,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0.0,e5f63987,Daniel Ginczek,Wolfsburg,False
Wolfsburg,Schalke 04,1535203800,8,ch SUI,LW,26-295,90,0,0,0,1,1,0,1,0,0,0,0,0,7,0,1,0.0,dd669209,Renato Steffen,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,7,hr CRO,RW,20-063,85,0,0,0,0,1,0,3,1,0,0,0,0,2,0,0,,d4a2533d,Josip Brekalo,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,14,ch SUI,RW,27-162,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,b500b384,Admir Mehmedi,Wolfsburg,False
Wolfsburg,Schalke 04,1535203800,27,de GER,LM,24-090,90,0,0,0,0,1,1,7,1,2,0,0,0,4,2,1,66.7,86e119e0,Maximilian Arnold,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,4,es ESP,CM,28-113,90,0,0,0,5,1,0,1,5,4,0,0,0,5,4,2,66.7,8ed9b33a,Ignacio Camacho,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,23,fr FRA,RM,27-340,45,1,0,0,4,0,0,2,0,0,0,0,0,3,1,0,100.0,e6c43eec,Josuha Guilavogui,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,13,de GER,RM,24-165,45,1,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0.0,62ab9184,Yannick Gerhardt,Wolfsburg,False
Wolfsburg,Schalke 04,1535203800,15,fr FRA,LB,25-231,90,0,0,0,0,1,0,1,0,0,0,0,0,3,0,0,,13203c45,Jérôme Roussillon,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,25,us USA,CB,25-209,90,1,0,0,1,1,0,0,2,1,0,1,0,5,0,3,0.0,e27da244,John Brooks,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,31,de GER,CB,26-095,90,0,0,0,0,0,0,0,3,1,0,0,0,9,1,1,50.0,6bd5cd5d,Robin Knoche,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,2,br BRA,RB,23-144,90,1,0,0,1,1,0,2,6,2,0,0,0,10,0,2,0.0,d4d0a9ad,William,Wolfsburg,True
Wolfsburg,Schalke 04,1535203800,1,be BEL,GK,26-061,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,db401046,Koen Casteels,Wolfsburg,True
Freiburg,Eintracht Frankfurt,1535203800,18,de GER,FW,29-262,90,0,0,0,0,1,0,1,1,1,0,0,0,0,9,5,64.3,f93e6e94,Nils Petersen,Freiburg,True
Freiburg,Eintracht Frankfurt,1535203800,7,de GER,FW,27-305,72,0,0,0,1,1,2,1,0,0,0,0,0,3,1,2,33.3,d6862409,Florian Niederlechner,Freiburg,True
Freiburg,Eintracht Frankfurt,1535203800,9,de GER,FW,24-046,18,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0.0,ca618d23,Lucas Höler,Freiburg,False
Freiburg,Eintracht Frankfurt,1535203800,8,de GER,LM,31-315,90,0,0,0,0,2,1,2,0,1,0,0,0,2,4,6,40.0,482b70ad,Mike Frantz,Freiburg,True
Freiburg,Eintracht Frankfurt,1535203800,20,de GER,CM,30-060,90,1,0,0,2,1,0,2,1,0,0,0,0,8,1,3,25.0,49ffe0f2,Jérôme Gondorf,Freiburg,True
