home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Vitória Guimarães,Aves,1568493000,br BRA,36-189,90,2,1,1,50.0,0.1,4,6,66.7,26,8,19.2,25.8,7,14.3,31.0,13,1,7.7,1,9.2,e961d3ac,Douglas,Vitória Guimarães,True
Santa Clara,Moreirense,1568559600,pt POR,32-246,90,2,0,2,100.0,0.2,8,25,32.0,33,4,54.5,41.7,9,77.8,63.6,16,0,0.0,2,22.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Rio Ave,Tondela,1568559600,pl POL,35-152,90,4,4,0,0.0,1.6,1,4,25.0,12,3,33.3,30.5,1,0.0,25.0,2,0,0.0,2,22.3,8dbddd2b,Paweł Kieszek,Rio Ave,True
Marítimo,Belenenses SAD,1568559600,br BRA,25-223,90,6,3,3,50.0,2.1,4,13,30.8,21,4,52.4,41.8,6,33.3,23.0,13,0,0.0,0,2.4,9dadc297,Charles,Marítimo,True
Portimonense,Porto,1568566800,pt POR,29-286,90,6,3,3,66.7,3.3,8,26,30.8,28,5,57.1,44.8,13,76.9,62.5,23,0,0.0,1,13.1,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Boavista,Sporting CP,1568574000,br BRA,38-133,90,3,1,2,66.7,0.8,17,23,73.9,16,2,68.8,48.6,12,100.0,65.4,16,0,0.0,0,6.0,5f7d2dfe,Rafael Bracalli,Boavista,True
Paços de Ferreira,Aves,1569007800,pt POR,29-236,90,3,1,2,66.7,1.1,3,6,50.0,15,1,20.0,31.5,9,33.3,32.1,7,0,0.0,1,30.0,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Belenenses SAD,Rio Ave,1569085200,bf BFA,22-340,90,4,2,2,50.0,1.8,2,9,22.2,19,4,31.6,36.7,10,30.0,37.9,7,0,0.0,3,33.0,faf873a7,Hervé Koffi,Belenenses SAD,True
Moreirense,Benfica,1569094200,br BRA,27-085,90,2,2,0,0.0,1.2,11,29,37.9,26,2,65.4,46.7,12,100.0,70.6,20,0,0.0,2,22.3,f16f9b47,Mateus Pasinato,Moreirense,True
Gil Vicente FC,Boavista,1569162600,br BRA,32-161,90,0,0,0,,0.0,4,8,50.0,20,3,30.0,38.4,4,50.0,55.0,8,0,0.0,1,18.3,1a3ff093,Denis,Gil Vicente FC,True
Tondela,Vitória Guimarães,1569171600,pt POR,27-310,90,6,3,3,50.0,1.9,2,9,22.2,21,4,33.3,33.5,14,14.3,27.3,19,0,0.0,1,19.3,23505094,Cláudio Ramos,Tondela,True
Vitória Setúbal,Portimonense,1569171600,ge GEO,29-175,90,1,0,1,100.0,0.1,4,7,57.1,25,5,20.0,30.9,9,22.2,32.6,16,0,0.0,3,17.8,b3bb0a76,Giorgi Makaridze,Vitória Setúbal,True
Porto,Santa Clara,1569180600,ar ARG,31-190,90,1,0,1,100.0,0.2,8,19,42.1,24,2,58.3,40.0,7,71.4,50.3,6,0,0.0,2,18.0,853b7c48,Agustín Marchesín,Porto,True
Braga,Marítimo,1569261600,br BRA,27-066,90,2,2,0,50.0,1.1,0,1,0.0,10,3,10.0,21.0,4,0.0,29.3,7,0,0.0,2,23.0,ef3909cd,Matheus,Braga,True
Sporting CP,Famalicão,1569268800,br BRA,29-184,90,6,2,5,66.7,1.9,6,11,54.5,20,2,20.0,29.6,10,70.0,56.4,12,0,0.0,1,23.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Boavista,Tondela,1569612600,br BRA,38-145,90,0,0,0,,0.0,7,18,38.9,21,1,38.1,38.3,10,100.0,68.0,7,0,0.0,0,12.0,5f7d2dfe,Rafael Bracalli,Boavista,True
Marítimo,Moreirense,1569684600,ir IRN,26-155,90,4,1,3,75.0,1.2,4,17,23.5,18,3,66.7,52.9,6,83.3,68.5,13,1,7.7,0,10.5,375d09c9,Amir Abedzadeh,Marítimo,True
Benfica,Vitória Setúbal,1569693600,gr GRE,25-155,90,2,0,2,100.0,0.4,6,8,75.0,14,3,21.4,30.0,11,45.5,41.6,16,0,0.0,0,7.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Famalicão,Belenenses SAD,1569702600,br BRA,35-280,90,3,1,2,66.7,1.6,3,14,21.4,35,6,31.4,35.2,11,27.3,35.5,9,0,0.0,0,20.0,317d3e7b,Rafael Defendi,Famalicão,True
Santa Clara,Gil Vicente FC,1569769200,pt POR,32-260,90,5,0,5,100.0,0.7,2,4,50.0,17,5,23.5,35.7,8,0.0,27.3,15,0,0.0,1,15.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Vitória Guimarães,Paços de Ferreira,1569769200,pt POR,24-175,90,1,0,1,100.0,0.2,2,4,50.0,18,2,16.7,27.4,2,50.0,51.0,5,1,20.0,3,19.6,1c98558c,João Miguel Macedo Silva,Vitória Guimarães,True
Portimonense,Braga,1569776400,pt POR,29-300,90,3,1,2,66.7,1.0,8,26,30.8,37,4,59.5,49.6,9,44.4,38.4,15,1,6.7,3,14.8,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Rio Ave,Porto,1569783600,pl POL,35-166,90,5,1,4,80.0,1.1,4,11,36.4,20,3,30.0,37.2,12,41.7,32.5,16,0,0.0,0,10.2,8dbddd2b,Paweł Kieszek,Rio Ave,True
Aves,Sporting CP,1569870900,fr FRA,25-215,90,3,1,2,100.0,1.1,9,21,42.9,15,5,66.7,47.8,12,91.7,65.2,14,0,0.0,0,13.0,15285503,Quentin Beunardeau,Aves,True
Aves,Tondela,1570285800,fr FRA,25-220,90,2,1,2,50.0,0.4,4,13,30.8,10,4,60.0,50.3,7,100.0,65.4,9,1,11.1,0,8.5,15285503,Quentin Beunardeau,Aves,True
Paços de Ferreira,Rio Ave,1572031800,pt POR,29-271,90,0,0,0,,0.0,12,20,60.0,30,7,46.7,40.3,6,100.0,68.2,13,2,15.4,1,16.4,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Gil Vicente FC,Portimonense,1572100200,br BRA,32-195,90,4,1,3,75.0,0.9,6,25,24.0,38,3,50.0,40.3,13,46.2,39.5,14,0,0.0,0,9.0,1a3ff093,Denis,Gil Vicente FC,True
Belenenses SAD,Aves,1572100200,pt POR,23-328,90,2,2,0,0.0,1.3,4,13,30.8,22,1,36.4,34.7,10,50.0,41.2,14,0,0.0,4,18.0,52ca50bf,André Moreira,Belenenses SAD,True
Vitória Setúbal,Marítimo,1572109200,ge GEO,29-209,90,3,0,3,100.0,0.2,5,11,45.5,19,6,36.8,34.7,7,57.1,49.7,19,0,0.0,1,11.7,b3bb0a76,Giorgi Makaridze,Vitória Setúbal,True
Moreirense,Boavista,1572118200,br BRA,27-120,90,4,1,4,75.0,0.3,9,27,33.3,20,0,85.0,49.3,12,83.3,54.1,28,1,3.6,0,9.7,f16f9b47,Mateus Pasinato,Moreirense,True
Tondela,Benfica,1572188400,pt POR,27-345,90,3,1,2,66.7,0.2,8,19,42.1,23,6,47.8,41.2,8,100.0,61.1,14,0,0.0,0,11.5,23505094,Cláudio Ramos,Tondela,True
Porto,Famalicão,1572197400,ar ARG,31-225,90,2,0,2,100.0,0.3,8,13,61.5,36,5,33.3,32.1,3,33.3,34.3,7,1,14.3,0,11.0,853b7c48,Agustín Marchesín,Porto,True
Sporting CP,Vitória Guimarães,1572206400,br BRA,29-218,90,3,1,2,66.7,1.1,7,17,41.2,23,6,26.1,32.7,16,68.8,52.7,29,1,3.4,1,15.0,22db7a5e,Renan Ribeiro,Sporting CP,True
Braga,Santa Clara,1572293700,br BRA,27-101,90,5,0,5,100.0,0.9,2,18,11.1,36,7,44.4,36.9,3,66.7,47.0,8,1,12.5,1,9.2,ef3909cd,Matheus,Braga,True
Rio Ave,Moreirense,1572454800,pl POL,35-197,90,4,1,3,75.0,0.8,1,2,50.0,26,6,3.8,22.2,8,12.5,30.6,6,2,33.3,1,12.3,8dbddd2b,Paweł Kieszek,Rio Ave,True
Marítimo,Porto,1572461100,ir IRN,26-187,90,5,1,4,80.0,0.8,5,34,14.7,25,1,84.0,53.4,14,92.9,67.4,24,3,12.5,0,7.4,375d09c9,Amir Abedzadeh,Marítimo,True
Vitória Guimarães,Belenenses SAD,1572465600,br BRA,36-235,90,2,0,2,100.0,0.4,4,14,28.6,29,3,37.9,36.5,3,100.0,63.3,9,0,0.0,1,31.0,e961d3ac,Douglas,Vitória Guimarães,True
Benfica,Portimonense,1572466500,gr GRE,25-187,90,2,0,2,100.0,0.7,3,6,50.0,19,4,26.3,30.9,4,25.0,34.3,5,0,0.0,0,,03df04ff,Odisseas Vlachodimos,Benfica,True
Famalicão,Gil Vicente FC,1572469200,br BRA,28-188,90,4,1,3,75.0,1.8,7,21,33.3,28,4,57.1,44.9,7,71.4,51.7,12,0,0.0,3,28.8,fd7383b8,Vaná,Famalicão,True
Santa Clara,Vitória Setúbal,1572552900,pt POR,32-292,90,3,1,2,66.7,0.6,5,21,23.8,18,1,66.7,42.1,12,75.0,54.4,16,0,0.0,0,15.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Paços de Ferreira,Sporting CP,1572551100,pt POR,29-277,90,4,2,2,75.0,2.0,8,20,40.0,26,4,57.7,44.5,6,83.3,59.2,9,0,0.0,1,17.0,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Boavista,Braga,1572552900,br BRA,38-179,90,2,0,2,100.0,0.3,10,32,31.3,18,3,77.8,50.8,19,94.7,63.5,31,2,6.5,2,13.7,5f7d2dfe,Rafael Bracalli,Boavista,True
Benfica,Rio Ave,1572717600,gr GRE,25-190,90,0,0,0,,0.0,1,2,50.0,15,6,13.3,24.8,5,0.0,24.2,6,0,0.0,0,,03df04ff,Odisseas Vlachodimos,Benfica,True
Moreirense,Vitória Guimarães,1572726600,br BRA,27-127,90,5,1,4,100.0,2.1,14,24,58.3,20,6,65.0,44.4,14,78.6,50.0,19,1,5.3,2,15.3,f16f9b47,Mateus Pasinato,Moreirense,True
Gil Vicente FC,Marítimo,1572793200,br BRA,32-203,90,1,0,1,100.0,0.0,6,12,50.0,29,7,24.1,29.2,8,62.5,50.4,9,0,0.0,0,13.0,1a3ff093,Denis,Gil Vicente FC,True
Tondela,Sporting CP,1572802200,pt POR,27-352,90,3,0,3,100.0,0.7,9,23,39.1,17,3,58.8,46.2,14,92.9,56.2,27,1,3.7,0,6.0,23505094,Cláudio Ramos,Tondela,True
Porto,Aves,1572811200,ar ARG,31-232,90,0,0,0,,0.0,10,19,52.6,24,1,54.2,39.5,11,54.5,41.5,5,0,0.0,1,17.0,853b7c48,Agustín Marchesín,Porto,True
Braga,Famalicão,1572812100,br BRA,27-107,90,4,2,2,50.0,1.6,2,4,50.0,20,5,15.0,26.7,4,25.0,33.0,4,0,0.0,1,21.5,ef3909cd,Matheus,Braga,True
Belenenses SAD,Paços de Ferreira,1572894000,bf BFA,23-019,29,4,,4,,0.2,,5,,13,4,30.8,33.8,2,50.0,46.5,6,1,16.7,,8.0,faf873a7,Hervé Koffi,Belenenses SAD,True
Belenenses SAD,Paços de Ferreira,1572894000,pt POR,23-337,61,1,0,1,100.0,0.1,6,21,28.6,23,2,69.6,44.2,5,100.0,59.0,9,0,0.0,0,9.0,52ca50bf,André Moreira,Belenenses SAD,True
Portimonense,Santa Clara,1572901200,pt POR,29-336,90,3,1,3,66.7,0.7,17,30,56.7,27,2,74.1,52.5,10,100.0,69.4,23,0,0.0,1,8.8,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Vitória Setúbal,Boavista,1572901200,ge GEO,29-218,90,5,0,5,100.0,1.1,2,10,20.0,19,5,31.6,36.3,15,26.7,35.8,31,0,0.0,2,18.0,b3bb0a76,Giorgi Makaridze,Vitória Setúbal,True
Aves,Gil Vicente FC,1573245000,br BRA,23-123,90,4,2,2,50.0,1.0,2,3,66.7,18,5,11.1,27.4,2,50.0,46.5,10,1,10.0,2,21.3,ec9f0a6c,Raphael Aflalo,Aves,True
Rio Ave,Vitória Setúbal,1573313400,pl POL,35-207,90,3,0,3,100.0,0.5,8,22,36.4,26,8,50.0,40.4,13,69.2,46.3,22,0,0.0,2,24.3,8dbddd2b,Paweł Kieszek,Rio Ave,True
Santa Clara,Benfica,1573322400,pt POR,32-301,90,6,2,4,66.7,2.1,9,22,40.9,20,0,85.0,52.1,8,62.5,50.8,20,0,0.0,0,5.0,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Famalicão,Moreirense,1573331400,br BRA,35-322,90,4,3,1,50.0,2.3,7,23,30.4,42,1,47.6,36.5,6,50.0,42.7,11,0,0.0,2,15.8,317d3e7b,Rafael Defendi,Famalicão,True
Paços de Ferreira,Tondela,1573398000,pt POR,29-287,90,5,0,5,100.0,0.7,9,25,36.0,21,0,66.7,49.5,12,91.7,60.6,16,0,0.0,1,18.7,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Marítimo,Portimonense,1573398000,ir IRN,26-198,90,2,1,1,50.0,0.2,6,16,37.5,20,4,70.0,49.7,3,66.7,54.0,13,2,15.4,0,7.5,375d09c9,Amir Abedzadeh,Marítimo,True
Sporting CP,Belenenses SAD,1573410600,br BRA,29-232,90,3,0,3,100.0,0.2,6,16,37.5,28,4,39.3,36.8,7,71.4,52.0,8,0,0.0,2,14.4,22db7a5e,Renan Ribeiro,Sporting CP,True
Vitória Guimarães,Braga,1573416000,br BRA,36-246,90,5,2,3,60.0,1.6,5,9,55.6,21,3,28.6,32.3,4,75.0,55.8,7,0,0.0,0,,e961d3ac,Douglas,Vitória Guimarães,True
Boavista,Porto,1573419600,br BRA,38-189,90,1,1,0,0.0,0.4,5,19,26.3,16,1,68.8,48.3,8,100.0,64.9,13,0,0.0,0,8.5,5f7d2dfe,Rafael Bracalli,Boavista,True
Santa Clara,Boavista,1575059400,pt POR,32-321,90,7,2,5,71.4,2.2,2,4,50.0,19,6,10.5,26.5,10,20.0,30.8,7,0,0.0,1,12.5,5cd73451,Marco André Rocha Pereira,Santa Clara,True
Moreirense,Aves,1575127800,br BRA,27-155,90,3,2,1,66.7,2.0,4,9,44.4,10,1,40.0,37.1,7,71.4,53.3,12,1,8.3,0,6.0,f16f9b47,Mateus Pasinato,Moreirense,True
Benfica,Marítimo,1575136800,gr GRE,25-218,90,1,0,1,100.0,0.2,5,13,38.5,23,3,43.5,37.7,8,37.5,39.5,12,0,0.0,1,29.0,03df04ff,Odisseas Vlachodimos,Benfica,True
Portimonense,Famalicão,1575145800,pt POR,29-362,90,5,1,3,80.0,1.3,12,29,41.4,26,2,65.4,47.8,12,100.0,70.7,15,0,0.0,2,15.5,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
Tondela,Belenenses SAD,1575212400,pt POR,28-015,90,3,1,2,66.7,1.3,5,11,45.5,27,6,37.0,34.6,5,20.0,24.2,10,0,0.0,2,17.4,23505094,Cláudio Ramos,Tondela,True
Vitória Setúbal,Vitória Guimarães,1575221400,ge GEO,29-245,90,3,1,2,66.7,1.3,3,11,27.3,23,2,30.4,31.1,13,30.8,31.3,11,0,0.0,0,8.0,b3bb0a76,Giorgi Makaridze,Vitória Setúbal,True
Gil Vicente FC,Sporting CP,1575230400,br BRA,32-231,90,2,1,1,50.0,1.0,5,23,21.7,22,4,63.6,46.5,11,81.8,56.6,17,0,0.0,0,3.0,1a3ff093,Denis,Gil Vicente FC,True
Braga,Rio Ave,1575312300,pt POR,37-074,90,1,0,1,100.0,0.7,3,16,18.8,25,7,48.0,41.7,4,100.0,66.8,6,0,0.0,3,21.8,81b906e7,Eduardo Carvalho,Braga,True
Porto,Paços de Ferreira,1575319500,ar ARG,31-261,90,4,0,4,100.0,0.3,3,11,27.3,29,4,34.5,33.5,1,100.0,64.0,6,0,0.0,0,11.0,853b7c48,Agustín Marchesín,Porto,True
Boavista,Benfica,1575664200,br BRA,38-215,90,6,4,2,33.3,1.8,3,17,17.6,21,2,42.9,39.5,9,88.9,58.1,13,1,7.7,0,9.0,5f7d2dfe,Rafael Bracalli,Boavista,True
Marítimo,Santa Clara,1575730800,ir IRN,26-225,90,2,2,0,0.0,0.7,4,9,44.4,29,3,24.1,30.1,6,33.3,30.2,13,0,0.0,3,23.0,375d09c9,Amir Abedzadeh,Marítimo,True
Famalicão,Tondela,1575741600,br BRA,35-350,90,5,3,2,40.0,1.9,6,6,100.0,20,5,25.0,27.4,1,100.0,59.0,8,0,0.0,1,15.5,317d3e7b,Rafael Defendi,Famalicão,True
Aves,Braga,1575750600,fr FRA,25-283,90,2,0,2,100.0,0.3,9,22,40.9,17,0,82.4,53.4,9,88.9,57.8,28,0,0.0,1,12.0,15285503,Quentin Beunardeau,Aves,True
Paços de Ferreira,Vitória Setúbal,1575817200,pt POR,29-315,90,4,3,1,25.0,1.6,4,10,40.0,20,1,40.0,35.4,2,100.0,70.0,12,0,0.0,1,14.0,e7f558ff,Ricardo Ribeiro,Paços de Ferreira,True
Vitória Guimarães,Portimonense,1575817200,br BRA,36-274,90,2,0,2,100.0,0.8,3,12,25.0,22,6,36.4,37.7,6,66.7,41.7,16,1,6.3,3,19.4,e961d3ac,Douglas,Vitória Guimarães,True
Sporting CP,Moreirense,1575826200,pt POR,20-337,90,1,0,1,100.0,0.3,2,4,50.0,23,7,13.0,26.3,6,16.7,15.0,8,1,12.5,2,17.2,3318286e,Luís Maximiano,Sporting CP,True
Belenenses SAD,Porto,1575835200,bf BFA,23-053,90,7,1,6,100.0,2.1,5,20,25.0,28,4,50.0,39.4,10,60.0,50.2,17,1,5.9,0,7.4,faf873a7,Hervé Koffi,Belenenses SAD,True
Rio Ave,Gil Vicente FC,1575922500,pl POL,35-237,90,3,0,3,100.0,0.8,3,6,50.0,24,7,16.7,29.2,4,50.0,45.8,6,3,50.0,3,17.7,8dbddd2b,Paweł Kieszek,Rio Ave,True
Portimonense,Rio Ave,1576269000,pt POR,30-010,90,2,1,1,50.0,1.0,10,22,45.5,27,4,63.0,45.1,9,55.6,45.2,11,0,0.0,2,22.8,71cab4ee,Ricardo Abel Barbosa Ferreira,Portimonense,True
