home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes_completed,passes,passes_pct,passes_total_distance,passes_progressive_distance,passes_completed_short,passes_short,passes_pct_short,passes_completed_medium,passes_medium,passes_pct_medium,passes_completed_long,passes_long,passes_pct_long,assists,xg_assist,pass_xa,assisted_shots,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,player_id,player,squad,start
Bahia,Santos,1622329200,10,br BRA,LW,33-063,73,14,20,70.0,162,47,9,11,81.8,3,6,50.0,0,0,,0,0.1,0.0,1,2,0,0,1,0e335a47,Rodriguinho Marinho,Bahia,True
Bahia,Santos,1622329200,37,br BRA,LW,24-275,17,4,4,100.0,69,38,2,2,100.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,d261f0d3,Maycon Douglas,Bahia,False
Bahia,Santos,1622329200,7,br BRA,RW,28-037,90,8,20,40.0,143,58,4,7,57.1,3,5,60.0,1,2,50.0,2,0.7,0.8,2,1,1,0,2,80274d82,Rossi,Bahia,True
Bahia,Santos,1622329200,8,br BRA,LM,25-138,85,36,43,83.7,611,71,17,18,94.4,16,19,84.2,2,3,66.7,1,0.2,0.4,1,2,1,1,2,832ab167,Danielzinho,Bahia,True
Bahia,Santos,1622329200,20,br BRA,LM,29-077,5,2,3,66.7,49,0,1,2,50.0,0,0,,1,1,100.0,0,0.0,0.0,0,0,0,0,0,5042eb90,Matheus Galdezani,Bahia,False
Bahia,Santos,1622329200,45,br BRA,CM,21-088,76,30,41,73.2,553,160,12,14,85.7,14,17,82.4,3,7,42.9,0,0.0,0.0,0,2,0,0,3,bceb5750,Patrick de Lucca,Bahia,True
Bahia,Santos,1622329200,27,br BRA,CM,29-233,14,5,6,83.3,176,122,1,1,100.0,0,0,,4,5,80.0,0,0.0,0.0,0,1,0,0,0,f2dbada6,Jonas,Bahia,False
Bahia,Santos,1622329200,16,br BRA,RM,26-017,85,13,18,72.2,275,80,3,5,60.0,8,9,88.9,2,3,66.7,0,0.0,0.0,0,1,0,0,2,139113e4,Thaciano,Bahia,True
Bahia,Santos,1622329200,34,br BRA,RM,22-008,5,1,1,100.0,12,12,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,7e5ba333,Lucas Araujo,Bahia,False
Bahia,Santos,1622329200,79,br BRA,LB,21-291,90,26,35,74.3,570,195,9,12,75.0,10,12,83.3,6,9,66.7,0,0.0,0.0,0,0,1,0,1,33e3c4e5,Matheus Bahia,Bahia,True
Bahia,Santos,1622329200,40,br BRA,CB,25-154,90,19,31,61.3,405,105,4,7,57.1,13,14,92.9,2,7,28.6,0,0.0,0.0,0,0,0,0,2,72c01cfb,Juninho,Bahia,True
Bahia,Santos,1622329200,5,ar ARG,CB,26-360,90,45,51,88.2,787,355,22,23,95.7,20,22,90.9,3,6,50.0,0,0.0,0.0,0,2,0,0,1,7b18b6db,Germán Conti,Bahia,True
Bahia,Santos,1622329200,42,br BRA,RB,23-130,90,25,33,75.8,427,238,15,17,88.2,9,13,69.2,1,1,100.0,0,0.1,0.1,1,1,1,1,2,bb598858,Renan Guedes,Bahia,True
Bahia,Santos,1622329200,77,br BRA,GK,26-299,90,22,27,81.5,501,361,4,4,100.0,11,11,100.0,6,11,54.5,0,0.0,0.0,0,0,0,0,0,03103191,Mateus Claus,Bahia,True
Atlético Mineiro,Fortaleza,1622383200,7,br BRA,FW,34-309,90,7,13,53.8,82,4,5,8,62.5,2,4,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,33a1f72e,Hulk,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,38,br BRA,LW,22-114,70,11,14,78.6,136,29,8,10,80.0,2,2,100.0,0,0,,0,0.0,0.1,0,1,1,0,1,1dff86ec,Marrony,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,10,cl CHI,LW,31-191,20,5,5,100.0,155,6,0,0,,3,3,100.0,2,2,100.0,0,0.0,0.0,0,0,0,0,0,bd603c00,Eduardo Vargas,Atlético Mineiro,False
Atlético Mineiro,Fortaleza,1622383200,70,ve VEN,RW,24-200,62,14,19,73.7,215,77,7,10,70.0,4,4,100.0,2,2,100.0,0,0.3,0.2,1,1,1,1,3,91721722,Jefferson Savarino,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,33,br BRA,RW,17-050,28,8,10,80.0,109,47,5,6,83.3,3,4,75.0,0,0,,0,0.1,0.0,1,0,1,0,2,fe6e7156,Sávio,Atlético Mineiro,False
Atlético Mineiro,Fortaleza,1622383200,26,ar ARG,AM,31-138,70,29,36,80.6,575,201,10,14,71.4,15,16,93.8,3,4,75.0,0,0.1,0.1,1,7,0,0,5,97a17c0b,Ignacio Fernández,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,23,br BRA,AM,25-078,20,2,2,100.0,46,14,0,0,,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,fa00f0c9,Nathan,Atlético Mineiro,False
Atlético Mineiro,Fortaleza,1622383200,29,br BRA,DM,24-088,62,26,29,89.7,591,215,9,9,100.0,11,12,91.7,6,8,75.0,0,0.0,0.0,0,2,1,0,1,b15e93aa,Allan,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,15,ar ARG,DM,23-081,28,7,7,100.0,134,30,3,3,100.0,2,2,100.0,1,1,100.0,0,0.0,0.0,1,3,0,0,1,803d5265,Federico Zaracho,Atlético Mineiro,False
Atlético Mineiro,Fortaleza,1622383200,37,br BRA,DM,28-273,90,41,45,91.1,764,223,17,17,100.0,21,22,95.5,3,3,100.0,0,0.1,0.1,2,7,2,0,5,5f2caf8f,Tchê Tchê,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,13,br BRA,LB,24-046,90,46,55,83.6,862,286,17,19,89.5,23,27,85.2,6,8,75.0,0,0.0,0.0,0,4,0,0,7,2b15a82a,Guilherme Arana,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,3,py PAR,CB,28-110,90,45,51,88.2,825,226,14,14,100.0,28,33,84.8,2,2,100.0,0,0.0,0.0,0,2,0,0,0,b18a3023,Júnior Alonso,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,16,br BRA,CB,26-032,90,38,48,79.2,751,275,11,14,78.6,22,25,88.0,5,9,55.6,0,0.0,0.0,0,2,0,0,1,48048864,Igor Rabello,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,2,br BRA,RB,22-274,87,40,50,80.0,770,316,13,15,86.7,23,25,92.0,4,5,80.0,0,0.0,0.0,1,4,1,0,5,6975a3e1,Guga,Atlético Mineiro,True
Atlético Mineiro,Fortaleza,1622383200,20,br BRA,RB,28-005,3,3,7,42.9,54,16,1,1,100.0,2,2,100.0,0,2,0.0,0,0.0,0.0,0,0,0,0,1,ffb88c28,Hyoran,Atlético Mineiro,False
Atlético Mineiro,Fortaleza,1622383200,22,br BRA,GK,30-312,90,27,39,69.2,759,599,7,7,100.0,7,7,100.0,12,24,50.0,0,0.0,0.0,0,0,0,0,0,a59c090b,Éverson,Atlético Mineiro,True
Ceará,Grêmio,1622401200,89,br BRA,FW,24-220,75,15,17,88.2,175,32,9,10,90.0,4,5,80.0,0,0,,0,0.0,0.0,0,1,0,0,0,e539e239,Cléber,Ceará,True
Ceará,Grêmio,1622401200,52,br BRA,FW,17-033,15,4,6,66.7,53,43,3,3,100.0,1,1,100.0,0,1,0.0,0,0.0,0.0,0,1,0,0,1,e78d763e,João Victor,Ceará,False
Ceará,Grêmio,1622401200,37,br BRA,LW,21-270,89,12,17,70.6,137,35,10,10,100.0,2,5,40.0,0,0,,0,0.0,0.0,0,1,0,0,2,ba6d9ff6,Rick,Ceará,True
Ceará,Grêmio,1622401200,23,br BRA,LW,23-281,1,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,aa277300,Wendson,Ceará,False
Ceará,Grêmio,1622401200,73,br BRA,RW,23-347,71,8,13,61.5,100,33,6,7,85.7,1,3,33.3,1,2,50.0,1,0.1,0.0,1,0,0,0,2,eaaf86af,Saulo da Silva,Ceará,True
Ceará,Grêmio,1622401200,7,co COL,RW,26-323,19,1,3,33.3,25,23,0,0,,1,1,100.0,0,1,0.0,0,0.0,0.0,0,0,0,0,0,c6c88c7d,Yony González,Ceará,False
Ceará,Grêmio,1622401200,16,br BRA,AM,30-145,90,26,45,57.8,482,230,12,18,66.7,11,17,64.7,3,7,42.9,0,0.6,0.2,4,5,2,0,10,1f809750,Jorginho,Ceará,True
Ceará,Grêmio,1622401200,20,br BRA,DM,28-014,90,35,42,83.3,613,182,15,17,88.2,16,19,84.2,3,4,75.0,0,0.0,0.0,0,4,0,0,3,96f82d0a,Willian,Ceará,True
Ceará,Grêmio,1622401200,31,br BRA,DM,23-140,75,10,18,55.6,166,68,3,6,50.0,7,10,70.0,0,1,0.0,1,0.3,0.0,1,3,0,0,4,8b0d9f35,Pedrinho,Ceará,True
Ceará,Grêmio,1622401200,35,br BRA,DM,24-345,15,6,8,75.0,104,74,4,5,80.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0,2,1,0,1,6ff91a3a,Charles Rigon Matos,Ceará,False
Ceará,Grêmio,1622401200,70,br BRA,LB,22-023,90,37,45,82.2,570,227,25,26,96.2,8,11,72.7,3,5,60.0,0,0.1,0.4,2,0,2,1,3,8b992778,Kelvyn,Ceará,True
Ceará,Grêmio,1622401200,15,br BRA,CB,22-062,90,16,21,76.2,309,72,4,4,100.0,12,13,92.3,0,4,0.0,0,0.0,0.0,0,1,0,0,1,0664b5a6,Gabriel Lacerda,Ceará,True
Ceará,Grêmio,1622401200,3,br BRA,CB,26-208,90,19,28,67.9,379,183,7,8,87.5,11,16,68.8,1,2,50.0,0,0.0,0.0,0,1,0,0,2,70bb3170,Messias,Ceará,True
Ceará,Grêmio,1622401200,27,br BRA,RB,25-033,90,20,28,71.4,363,167,6,8,75.0,13,16,81.3,1,2,50.0,0,0.1,0.0,1,1,2,1,2,70053afc,Marcos Ytalo,Ceará,True
Ceará,Grêmio,1622401200,1,br BRA,GK,32-266,45,9,13,69.2,398,332,0,0,,3,3,100.0,6,10,60.0,0,0.0,0.0,0,0,0,0,0,4729d71a,João Ricardo Riedi,Ceará,True
Ceará,Grêmio,1622401200,50,br BRA,GK,21-090,45,3,10,30.0,164,136,0,0,,1,1,100.0,2,8,25.0,0,0.0,0.0,0,0,0,0,0,0d9b2e53,Vinícius Machado,Ceará,False
Flamengo,Palmeiras,1622401200,21,br BRA,FW,23-344,89,11,19,57.9,148,25,7,10,70.0,2,4,50.0,1,2,50.0,0,0.3,0.0,1,0,0,0,1,1ab6fad3,Pedro,Flamengo,True
Flamengo,Palmeiras,1622401200,43,br BRA,FW,20-026,1,2,2,100.0,28,17,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,1,a755db8c,Rodrigo Muniz,Flamengo,False
Flamengo,Palmeiras,1622401200,27,br BRA,LW,30-151,90,19,21,90.5,266,55,12,13,92.3,7,8,87.5,0,0,,1,0.8,0.7,3,0,1,0,1,5edff24f,Bruno Henrique,Flamengo,True
Flamengo,Palmeiras,1622401200,7,br BRA,RW,32-050,76,30,37,81.1,390,145,22,25,88.0,8,11,72.7,0,0,,0,0.2,0.2,1,5,2,0,7,68fb50a2,Everton Ribeiro,Flamengo,True
Flamengo,Palmeiras,1622401200,11,br BRA,RW,27-233,14,7,8,87.5,98,41,3,3,100.0,3,3,100.0,0,0,,0,0.0,0.0,0,1,0,0,1,a9e68c94,Vitinho,Flamengo,False
Flamengo,Palmeiras,1622401200,14,uy URU,AM,26-363,86,41,54,75.9,651,164,24,27,88.9,11,16,68.8,5,8,62.5,0,0.5,0.5,3,4,1,0,7,be8d02dd,Giorgian De Arrascaeta,Flamengo,True
Flamengo,Palmeiras,1622401200,19,br BRA,AM,25-079,4,3,4,75.0,40,18,1,2,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,f523d00b,Michael,Flamengo,False
Flamengo,Palmeiras,1622401200,10,br BRA,DM,36-091,86,51,58,87.9,907,254,20,26,76.9,27,27,100.0,4,5,80.0,0,0.0,0.0,0,0,0,0,2,255a478a,Diego,Flamengo,True
Flamengo,Palmeiras,1622401200,17,br BRA,DM,23-147,4,2,2,100.0,20,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,14100165,Hugo Moura,Flamengo,False
Flamengo,Palmeiras,1622401200,8,br BRA,DM,24-010,90,53,55,96.4,816,166,31,32,96.9,16,16,100.0,4,4,100.0,0,0.0,0.0,1,7,1,0,5,8827bf46,Gerson,Flamengo,True
Flamengo,Palmeiras,1622401200,16,br BRA,LB,35-294,90,84,99,84.8,1420,487,41,44,93.2,35,39,89.7,7,13,53.8,0,0.0,0.1,1,14,1,0,11,e4ed2628,Filipe Luís,Flamengo,True
Flamengo,Palmeiras,1622401200,3,br BRA,CB,27-286,90,47,53,88.7,865,350,17,18,94.4,24,26,92.3,6,7,85.7,0,0.0,0.0,0,2,0,0,4,186ed8f1,Rodrigo Caio,Flamengo,True
Flamengo,Palmeiras,1622401200,5,br BRA,CB,28-178,90,50,56,89.3,981,572,19,20,95.0,24,25,96.0,7,11,63.6,0,0.0,0.0,0,4,0,0,7,f47a530a,Willian Arão,Flamengo,True
Flamengo,Palmeiras,1622401200,44,cl CHI,RB,32-352,90,43,48,89.6,724,286,26,27,96.3,14,14,100.0,3,5,60.0,0,0.0,0.0,0,5,0,0,4,de4517dd,Mauricio Isla,Flamengo,True
Flamengo,Palmeiras,1622401200,1,br BRA,GK,35-340,90,24,28,85.7,707,491,2,2,100.0,12,12,100.0,10,14,71.4,0,0.0,0.0,0,0,0,0,0,12421a7c,Diego Alves,Flamengo,True
Corinthians,Atlético Goianiense,1622409300,19,br BRA,FW,23-265,90,15,22,68.2,198,86,9,10,90.0,3,6,50.0,1,2,50.0,0,0.3,0.1,3,1,2,0,4,c9ed46c4,Gustavo Mosquito,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,22,br BRA,LW,23-107,72,30,38,78.9,399,132,20,20,100.0,8,9,88.9,1,6,16.7,0,0.1,0.0,2,5,1,0,5,db9c8fa4,Mateus Vital,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,28,br BRA,LW,20-236,18,11,18,61.1,152,20,9,11,81.8,1,3,33.3,1,2,50.0,0,0.0,0.0,0,0,0,0,3,eda38706,Adson,Corinthians,False
Corinthians,Atlético Goianiense,1622409300,8,br BRA,RW,28-008,90,49,67,73.1,676,173,26,33,78.8,16,22,72.7,2,4,50.0,0,0.0,0.1,0,2,2,0,5,96d14fe7,Ramiro Benetti,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,7,br BRA,AM,28-064,82,24,37,64.9,305,26,18,19,94.7,5,9,55.6,1,7,14.3,0,0.0,0.0,0,3,0,0,0,c4f6bf06,Luan Vieira,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,77,br BRA,AM,34-071,8,1,2,50.0,8,1,1,2,50.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,e47d11f8,Jô,Corinthians,False
Corinthians,Atlético Goianiense,1622409300,29,br BRA,DM,22-045,59,21,24,87.5,279,91,11,11,100.0,8,9,88.9,0,0,,0,0.0,0.0,0,1,0,0,0,af433614,Budiga Roni,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,21,cl CHI,DM,24-144,31,12,13,92.3,129,4,11,11,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,0,0,0,0,c8e4f105,Ángelo Araos,Corinthians,False
Corinthians,Atlético Goianiense,1622409300,20,br BRA,DM,31-089,72,27,35,77.1,625,87,8,10,80.0,9,9,100.0,9,11,81.8,0,0.0,0.0,0,0,0,0,0,61a6775b,Guilherme Camacho,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,24,co COL,DM,27-227,18,18,20,90.0,418,125,5,5,100.0,9,9,100.0,4,6,66.7,0,0.0,0.0,0,3,0,0,5,45075f2f,Víctor Cantillo,Corinthians,False
Corinthians,Atlético Goianiense,1622409300,6,br BRA,LB,20-233,90,68,86,79.1,947,255,38,40,95.0,26,33,78.8,2,8,25.0,0,0.0,0.0,0,8,0,0,5,defce7f1,Lucas Piton,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,34,br BRA,CB,22-036,90,46,54,85.2,959,361,9,9,100.0,31,34,91.2,6,10,60.0,0,0.0,0.0,0,2,0,0,7,79af412b,Raul Bicalho,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,4,br BRA,CB,33-352,90,44,49,89.8,898,253,11,14,78.6,26,27,96.3,7,8,87.5,0,0.0,0.0,0,4,0,0,1,31edef00,Gil,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,23,br BRA,RB,31-353,90,61,74,82.4,1166,552,27,33,81.8,25,28,89.3,8,12,66.7,0,0.0,0.0,0,5,0,0,8,a9cc58fe,Fagner,Corinthians,True
Corinthians,Atlético Goianiense,1622409300,12,br BRA,GK,33-358,90,23,29,79.3,592,386,5,5,100.0,13,13,100.0,5,11,45.5,0,0.0,0.0,0,0,0,0,0,d42f6326,Cássio,Corinthians,True
Chapecoense,Bragantino,1622409300,77,br BRA,FW,23-189,64,14,15,93.3,211,11,6,6,100.0,7,8,87.5,1,1,100.0,0,0.1,0.0,1,1,0,0,0,c319dd64,Pedro Perotti,Chapecoense,True
Chapecoense,Bragantino,1622409300,50,br BRA,FW,29-055,26,8,9,88.9,112,44,5,5,100.0,3,3,100.0,0,0,,0,0.1,0.1,1,1,1,1,1,458c949b,Geuvânio,Chapecoense,False
Chapecoense,Bragantino,1622409300,17,br BRA,AM,28-083,64,17,23,73.9,252,87,10,11,90.9,7,9,77.8,0,3,0.0,0,0.3,0.2,2,0,1,1,4,f50a3b89,Mike,Chapecoense,True
Chapecoense,Bragantino,1622409300,20,br BRA,AM,23-274,26,11,16,68.8,191,73,6,6,100.0,4,5,80.0,1,5,20.0,0,0.0,0.0,0,2,0,0,3,344f35ef,Ravanelli,Chapecoense,False
Chapecoense,Bragantino,1622409300,9,br BRA,AM,32-341,90,22,32,68.8,356,60,13,15,86.7,4,7,57.1,4,7,57.1,0,0.1,0.0,1,2,0,0,2,3a0381ae,Anselmo Ramon,Chapecoense,True
Chapecoense,Bragantino,1622409300,5,br BRA,LM,30-088,90,52,57,91.2,1110,372,16,18,88.9,29,30,96.7,6,8,75.0,0,0.0,0.0,0,8,0,0,7,9f29dbd3,Moisés Ribeiro,Chapecoense,True
Chapecoense,Bragantino,1622409300,15,br BRA,CM,23-097,45,8,11,72.7,129,25,3,4,75.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,9b231a19,Ronei,Chapecoense,True
Chapecoense,Bragantino,1622409300,32,br BRA,CM,22-021,45,20,26,76.9,239,64,13,15,86.7,6,8,75.0,0,0,,0,0.0,0.0,0,1,0,0,3,6b2bf50c,Lima,Chapecoense,False
Chapecoense,Bragantino,1622409300,26,br BRA,RM,28-026,86,35,41,85.4,486,108,20,24,83.3,12,13,92.3,1,1,100.0,0,0.0,0.0,0,3,0,0,4,9981c92d,Anderson Leite,Chapecoense,True
Chapecoense,Bragantino,1622409300,7,br BRA,RM,21-063,4,2,3,66.7,37,19,1,1,100.0,1,2,50.0,0,0,,0,0.0,0.0,0,1,0,0,1,e74901c0,Bruno Silva,Chapecoense,False
Chapecoense,Bragantino,1622409300,6,br BRA,LB,22-213,90,53,77,68.8,879,414,29,31,93.5,18,27,66.7,6,16,37.5,0,0.0,0.2,1,5,3,2,7,788c4780,Busanello,Chapecoense,True
Chapecoense,Bragantino,1622409300,34,br BRA,CB,25-116,90,28,33,84.8,576,209,8,8,100.0,18,20,90.0,2,5,40.0,0,0.0,0.0,0,1,0,0,0,33fe8402,Derlan,Chapecoense,True
Chapecoense,Bragantino,1622409300,3,br BRA,CB,28-069,90,32,35,91.4,655,247,6,7,85.7,23,23,100.0,3,5,60.0,0,0.0,0.0,0,0,0,0,0,84875a29,Laércio,Chapecoense,True
Chapecoense,Bragantino,1622409300,2,br BRA,RB,27-219,90,47,70,67.1,735,382,24,25,96.0,21,31,67.7,2,9,22.2,0,0.0,0.0,2,0,1,0,2,7ae055bb,Matheus Ribeiro,Chapecoense,True
Chapecoense,Bragantino,1622409300,98,br BRA,GK,23-111,90,26,34,76.5,638,367,5,5,100.0,12,12,100.0,9,17,52.9,0,0.0,0.0,0,0,0,0,0,f6bbf30b,Tiepo,Chapecoense,True
Athletico Paranaense,América (MG),1622409300,79,br BRA,FW,25-102,59,9,10,90.0,104,15,6,6,100.0,3,4,75.0,0,0,,0,0.1,0.1,1,0,0,0,0,c7495dda,Renato Kayser,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,21,br BRA,FW,23-316,31,4,7,57.1,63,11,2,3,66.7,2,3,66.7,0,1,0.0,0,0.0,0.0,0,1,0,0,1,f48cff2c,Matheus Babi,Athletico Paranaense,False
Athletico Paranaense,América (MG),1622409300,28,br BRA,LW,22-059,77,17,21,81.0,296,56,7,10,70.0,7,7,100.0,2,2,100.0,0,0.0,0.0,2,2,0,0,4,06d4b2e4,Vitinho,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,80,uy URU,LW,26-292,13,1,3,33.3,34,12,0,0,,0,2,0.0,1,1,100.0,1,0.1,0.0,1,0,1,0,1,d3d89d8d,David Terans,Athletico Paranaense,False
Athletico Paranaense,América (MG),1622409300,11,br BRA,RW,28-305,90,32,42,76.2,550,77,15,19,78.9,14,16,87.5,3,4,75.0,0,0.0,0.0,0,2,0,0,3,a34bb194,Nikão,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,10,br BRA,AM,37-237,58,21,28,75.0,293,96,15,16,93.8,4,6,66.7,1,4,25.0,0,0.0,0.0,0,4,0,0,5,c8722aeb,Jádson,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,96,br BRA,AM,24-232,32,8,12,66.7,166,40,4,5,80.0,1,1,100.0,2,2,100.0,0,0.1,0.1,1,0,1,1,2,27c23008,Carlos Eduardo,Athletico Paranaense,False
Athletico Paranaense,América (MG),1622409300,88,br BRA,DM,20-162,86,47,53,88.7,981,195,12,13,92.3,28,30,93.3,7,8,87.5,0,0.0,0.0,0,4,0,0,5,a856b456,Christian,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,18,br BRA,DM,27-092,4,1,1,100.0,17,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,68410185,Léo Cittadini,Athletico Paranaense,False
Athletico Paranaense,América (MG),1622409300,25,br BRA,DM,27-101,90,65,75,86.7,1259,256,28,31,90.3,28,32,87.5,9,11,81.8,0,0.0,0.0,0,5,0,0,5,e90aa5da,Richard,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,16,br BRA,LB,21-003,90,58,67,86.6,1128,434,23,24,95.8,24,28,85.7,11,13,84.6,0,0.0,0.1,0,4,1,1,7,7f9c5d2d,Abner,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,44,br BRA,CB,32-255,90,70,86,81.4,1597,502,15,25,60.0,41,43,95.3,13,16,81.3,0,0.0,0.0,0,5,0,0,1,827422f9,Thiago Heleno,Athletico Paranaense,True
Athletico Paranaense,América (MG),1622409300,34,br BRA,CB,25-240,90,80,88,90.9,1801,709,22,24,91.7,40,40,100.0,17,21,81.0,0,0.0,0.0,0,8,0,0,10,4322e5d7,Pedro Henrique,Athletico Paranaense,True
