url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/2d71c150/Bayern-Munich-Hoffenheim-August-24-2018-Bundesliga,Bayern Munich,Hoffenheim,1535135400,Niko Kovač,Julian Nagelsmann,"Allianz Arena, München",75000
https://fbref.com/en/matches/05a8c375/Dusseldorf-Augsburg-August-25-2018-Bundesliga,Düsseldorf,Augsburg,1535203800,Friedhelm Funkel,Manuel Baum,"Merkur Spielarena, Düsseldorf",40996
https://fbref.com/en/matches/192de586/Hertha-BSC-Nurnberg-August-25-2018-Bundesliga,Hertha BSC,Nürnberg,1535203800,Pál Dárdai,Michael Köllner,"Olympiastadion Berlin, Berlin",52729
https://fbref.com/en/matches/3c44775e/Werder-Bremen-Hannover-96-August-25-2018-Bundesliga,Werder Bremen,Hannover 96,1535203800,Florian Kohfeldt,André Breitenreiter,"Weserstadion, Bremen",42100
https://fbref.com/en/matches/68b2ba8a/Wolfsburg-Schalke-04-August-25-2018-Bundesliga,Wolfsburg,Schalke 04,1535203800,Bruno Labbadia,Domenico Tedesco ,"Volkswagen Arena, Wolfsburg",26621
https://fbref.com/en/matches/9c4f1720/Freiburg-Eintracht-Frankfurt-August-25-2018-Bundesliga,Freiburg,Eintracht Frankfurt,1535203800,Lars Voßler,Adi Hütter,"Schwarzwald-Stadion, Freiburg",24000
https://fbref.com/en/matches/96b00eb9/Monchengladbach-Bayer-Leverkusen-August-25-2018-Bundesliga,Mönchengladbach,Bayer Leverkusen,1535214600,Dieter Hecking,Heiko Herrlich,"Stadion im Borussia-Park, Mönchengladbach",53087
https://fbref.com/en/matches/ab725d34/Mainz-05-Stuttgart-August-26-2018-Bundesliga,Mainz 05,Stuttgart,1535290200,Sandro Schwarz,Tayfun Korkut,"Opel Arena, Mainz",28705
https://fbref.com/en/matches/fbbdd6b2/Dortmund-RB-Leipzig-August-26-2018-Bundesliga,Dortmund,RB Leipzig,1535299200,Lucien Favre,Ralf Rangnick,"Signal Iduna Park, Dortmund",80365
https://fbref.com/en/matches/00328c4a/Hannover-96-Dortmund-August-31-2018-Bundesliga,Hannover 96,Dortmund,1535740200,André Breitenreiter,Lucien Favre,"HDI-Arena, Hannover",49000
https://fbref.com/en/matches/16fe4fac/Augsburg-Monchengladbach-September-1-2018-Bundesliga,Augsburg,Mönchengladbach,1535808600,Manuel Baum,Dieter Hecking,"WWK Arena, Augsburg",29580
https://fbref.com/en/matches/1957ced0/Nurnberg-Mainz-05-September-1-2018-Bundesliga,Nürnberg,Mainz 05,1535808600,Michael Köllner,Sandro Schwarz,"Max-Morlock-Stadion, Nürnberg",37781
https://fbref.com/en/matches/4336e7ef/Hoffenheim-Freiburg-September-1-2018-Bundesliga,Hoffenheim,Freiburg,1535808600,Julian Nagelsmann,Lars Voßler,"PreZero Arena, Sinsheim",28619
https://fbref.com/en/matches/4d495618/Eintracht-Frankfurt-Werder-Bremen-September-1-2018-Bundesliga,Eintracht Frankfurt,Werder Bremen,1535808600,Adi Hütter,Florian Kohfeldt,"Commerzbank-Arena, Frankfurt am Main",50000
https://fbref.com/en/matches/509c4a57/Bayer-Leverkusen-Wolfsburg-September-1-2018-Bundesliga,Bayer Leverkusen,Wolfsburg,1535808600,Heiko Herrlich,Bruno Labbadia,"BayArena, Leverkusen",26247
https://fbref.com/en/matches/c3e88598/Stuttgart-Bayern-Munich-September-1-2018-Bundesliga,Stuttgart,Bayern Munich,1535819400,Tayfun Korkut,Niko Kovač,"Mercedes-Benz Arena, Stuttgart",58680
https://fbref.com/en/matches/a3d02ead/RB-Leipzig-Dusseldorf-September-2-2018-Bundesliga,RB Leipzig,Düsseldorf,1535895000,Ralf Rangnick,Friedhelm Funkel,"Red Bull Arena, Leipzig",34975
https://fbref.com/en/matches/bd1b09d2/Schalke-04-Hertha-BSC-September-2-2018-Bundesliga,Schalke 04,Hertha BSC,1535904000,Domenico Tedesco ,Pál Dárdai,"Veltins-Arena, Gelsenkirchen",60181
https://fbref.com/en/matches/2e9e9b3d/Dortmund-Eintracht-Frankfurt-September-14-2018-Bundesliga,Dortmund,Eintracht Frankfurt,1536949800,Lucien Favre,Adi Hütter,"Signal Iduna Park, Dortmund",81000
https://fbref.com/en/matches/2158228d/Wolfsburg-Hertha-BSC-September-15-2018-Bundesliga,Wolfsburg,Hertha BSC,1537018200,Bruno Labbadia,Pál Dárdai,"Volkswagen Arena, Wolfsburg",25090
https://fbref.com/en/matches/2ea0f5ef/RB-Leipzig-Hannover-96-September-15-2018-Bundesliga,RB Leipzig,Hannover 96,1537018200,Ralf Rangnick,André Breitenreiter,"Red Bull Arena, Leipzig",38937
https://fbref.com/en/matches/46d956ee/Bayern-Munich-Bayer-Leverkusen-September-15-2018-Bundesliga,Bayern Munich,Bayer Leverkusen,1537018200,Niko Kovač,Heiko Herrlich,"Allianz Arena, München",75000
https://fbref.com/en/matches/dfc19f6c/Dusseldorf-Hoffenheim-September-15-2018-Bundesliga,Düsseldorf,Hoffenheim,1537018200,Friedhelm Funkel,Julian Nagelsmann,"Merkur Spielarena, Düsseldorf",40111
