home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Fortuna Sittard,Heracles Almelo,1565518500,md MDA,25-265,90,5,1,4,80.0,1.2,3,10,30.0,17,3,23.5,34.5,12,50.0,46.9,17,4,23.5,2,16.6,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
RKC Waalwijk,AZ Alkmaar,1565526600,nl NED,24-016,41,1,1,,0.0,0.8,1,3,33.3,13,3,,32.6,2,,16.5,2,,,1,34.0,5622d68b,Etienne Vaessen,RKC Waalwijk,True
RKC Waalwijk,AZ Alkmaar,1565526600,nl NED,28-101,49,5,1,4,80.0,1.1,5,12,41.7,25,7,40.0,32.2,5,40.0,31.8,4,0,0.0,1,14.0,65ef5d74,Kees Heemskerk,RKC Waalwijk,True
Heerenveen,Feyenoord,1565526600,sr SUR,27-057,90,3,1,2,100.0,1.3,5,25,20.0,46,5,45.7,38.9,5,80.0,56.8,2,0,0.0,0,12.0,4117e3f3,Warner Hahn,Heerenveen,True
Utrecht,Zwolle,1565534700,nl NED,21-089,90,4,1,3,75.0,1.2,3,6,50.0,17,3,17.6,30.4,6,50.0,43.7,6,0,0.0,0,9.0,eb343262,Maarten Paes,Utrecht,True
PSV Eindhoven,ADO Den Haag,1565546400,nl NED,28-217,90,2,1,1,50.0,0.5,2,6,33.3,17,4,17.6,24.5,6,50.0,40.2,8,0,0.0,4,20.3,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
Vitesse,Zwolle,1565978400,nl NED,35-281,90,2,0,2,100.0,0.4,7,11,63.6,27,6,22.2,28.6,7,71.4,48.3,4,1,25.0,2,17.0,3392603d,Remko Pasveer,Vitesse,True
VVV-Venlo,Ajax,1566059400,de GER,32-119,90,9,4,5,66.7,3.3,10,25,40.0,33,6,51.5,41.5,10,80.0,52.1,18,0,0.0,2,18.7,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
ADO Den Haag,Sparta Rotterdam,1566059400,nl NED,36-105,90,3,2,1,33.3,1.2,9,13,69.2,22,8,54.5,37.1,4,25.0,27.8,9,0,0.0,0,5.0,44fbdee3,Robert Zwinkels,ADO Den Haag,True
Emmen,Heerenveen,1566067500,nl NED,32-100,90,4,0,4,100.0,0.3,12,31,38.7,38,2,50.0,38.4,14,85.7,52.1,24,1,4.2,1,11.3,2d7ed298,Dennis Telgenkamp,Emmen,True
Fortuna Sittard,Willem II,1566123300,md MDA,25-272,90,5,3,2,60.0,2.0,5,22,22.7,22,2,68.2,47.9,7,100.0,64.7,13,1,7.7,2,13.4,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Twente,RKC Waalwijk,1566131400,nl NED,22-275,90,9,3,6,66.7,3.6,5,8,62.5,22,7,27.3,25.5,6,33.3,33.7,10,0,0.0,0,15.5,510c6a3f,Joel Drommel,Twente,True
Feyenoord,Utrecht,1566139500,nl NED,33-220,90,7,1,6,85.7,1.3,4,4,100.0,13,3,23.1,30.8,6,16.7,36.2,9,0,0.0,0,14.0,22a94b80,Kenneth Vermeer,Feyenoord,True
AZ Alkmaar,Groningen,1566139500,nl NED,28-161,90,2,0,2,100.0,0.2,3,25,12.0,36,6,55.6,39.8,11,45.5,36.5,10,1,10.0,0,5.7,3d214e5f,Marco Bizot,AZ Alkmaar,True
Heracles Almelo,PSV Eindhoven,1566151200,de GER,28-108,90,5,2,3,60.0,1.0,2,12,16.7,39,6,25.6,27.5,2,100.0,60.0,6,0,0.0,1,16.3,663e080e,Janis Blaswich,Heracles Almelo,True
Willem II,Emmen,1566664200,de GER,23-264,90,2,1,1,100.0,1.9,9,18,50.0,18,2,61.1,42.1,7,100.0,69.7,10,2,20.0,1,14.0,2f18d0b8,Timon Wellenreuther,Willem II,True
Heracles Almelo,Vitesse,1566668700,de GER,28-114,90,6,1,5,83.3,1.3,12,19,63.2,24,7,41.7,38.0,11,81.8,53.0,16,0,0.0,1,20.5,663e080e,Janis Blaswich,Heracles Almelo,True
Heerenveen,Twente,1566672300,sr SUR,27-070,90,1,0,1,100.0,0.1,0,5,0.0,24,6,16.7,28.3,9,11.1,27.9,18,1,5.6,0,10.0,4117e3f3,Warner Hahn,Heerenveen,True
RKC Waalwijk,ADO Den Haag,1566728100,nl NED,28-115,90,5,3,2,60.0,1.9,12,18,66.7,32,6,31.3,30.1,10,80.0,54.8,9,0,0.0,1,12.7,65ef5d74,Kees Heemskerk,RKC Waalwijk,True
Utrecht,VVV-Venlo,1566736200,nl NED,21-103,90,3,2,1,33.3,1.0,0,0,,10,4,0.0,18.7,3,0.0,22.0,6,0,0.0,1,30.0,eb343262,Maarten Paes,Utrecht,True
Zwolle,Sparta Rotterdam,1566744300,nl NED,24-021,90,6,2,4,66.7,1.6,3,16,18.8,30,6,40.0,36.8,9,44.4,44.6,11,0,0.0,2,18.1,76609a3c,Xavier Mous,Zwolle,True
Emmen,Zwolle,1567188000,nl NED,32-113,90,9,3,6,66.7,2.0,5,13,38.5,26,9,30.8,33.2,7,71.4,53.6,6,0,0.0,0,7.7,2d7ed298,Dennis Telgenkamp,Emmen,True
Heerenveen,Fortuna Sittard,1567269000,sr SUR,27-077,90,3,1,2,66.7,1.3,3,5,60.0,20,5,20.0,33.2,4,25.0,30.5,9,0,0.0,1,12.7,4117e3f3,Warner Hahn,Heerenveen,True
Groningen,Heracles Almelo,1567273500,nl NED,29-086,90,4,2,2,50.0,0.8,5,16,31.3,44,6,34.1,35.7,10,10.0,25.2,13,0,0.0,1,15.4,be855308,Sergio Padt,Groningen,True
ADO Den Haag,VVV-Venlo,1567277100,nl NED,36-119,90,2,0,2,100.0,0.7,10,16,62.5,20,6,45.0,40.1,11,63.6,48.9,12,1,8.3,0,8.5,44fbdee3,Robert Zwinkels,ADO Den Haag,True
Twente,Utrecht,1567332900,nl NED,22-289,90,3,1,2,66.7,1.6,6,20,30.0,35,5,48.6,36.7,7,42.9,39.7,16,1,6.3,1,13.0,510c6a3f,Joel Drommel,Twente,True
Sparta Rotterdam,Ajax,1567341000,nl NED,28-144,90,6,4,2,50.0,3.4,8,18,44.4,24,8,45.8,38.5,7,100.0,72.3,12,1,8.3,3,12.6,4c0199a5,Tim Coremans,Sparta Rotterdam,True
Willem II,Feyenoord,1567349100,de GER,23-272,90,3,1,2,100.0,1.1,7,18,38.9,35,6,42.9,33.7,4,75.0,57.0,7,3,42.9,2,15.8,2f18d0b8,Timon Wellenreuther,Willem II,True
Vitesse,AZ Alkmaar,1567349100,nl NED,35-297,90,3,1,2,100.0,1.6,10,30,33.3,34,4,76.5,45.5,16,25.0,30.8,14,1,7.1,0,5.0,3392603d,Remko Pasveer,Vitesse,True
RKC Waalwijk,PSV Eindhoven,1567360800,nl NED,24-037,90,7,3,5,57.1,1.8,12,23,52.2,35,8,54.3,40.5,4,100.0,66.8,17,2,11.8,1,9.4,5622d68b,Etienne Vaessen,RKC Waalwijk,True
AZ Alkmaar,Sparta Rotterdam,1568478600,nl NED,28-188,90,4,1,3,75.0,0.8,0,0,,26,4,0.0,20.6,6,0.0,23.3,10,0,0.0,1,15.2,3d214e5f,Marco Bizot,AZ Alkmaar,True
Ajax,Heerenveen,1568478600,cm CMR,23-165,90,4,1,3,75.0,1.9,4,5,80.0,15,5,26.7,30.2,6,16.7,29.3,2,0,0.0,0,,e9c0c1b2,André Onana,Ajax,True
VVV-Venlo,Groningen,1568483100,de GER,32-147,90,6,1,5,83.3,1.1,13,25,52.0,27,6,44.4,38.0,13,100.0,66.0,31,0,0.0,0,14.3,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
Utrecht,Emmen,1568486700,nl NED,21-123,90,3,1,2,66.7,1.3,2,5,40.0,12,2,16.7,29.1,4,75.0,50.3,9,0,0.0,0,17.0,eb343262,Maarten Paes,Utrecht,True
PSV Eindhoven,Vitesse,1568486700,nl NED,28-251,90,1,0,1,100.0,0.2,5,11,45.5,23,7,30.4,31.2,6,66.7,46.5,9,0,0.0,0,10.0,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
Zwolle,RKC Waalwijk,1568542500,nl NED,24-042,90,5,2,3,60.0,1.5,6,7,85.7,25,4,16.0,23.2,4,75.0,52.0,8,1,12.5,1,13.3,76609a3c,Xavier Mous,Zwolle,True
Feyenoord,ADO Den Haag,1568550600,nl NED,33-248,90,3,2,3,33.3,0.2,4,7,57.1,16,4,31.3,32.0,5,40.0,46.8,14,0,0.0,0,,22a94b80,Kenneth Vermeer,Feyenoord,True
Heracles Almelo,Willem II,1568550600,de GER,28-136,90,4,1,3,75.0,1.7,5,20,25.0,30,5,50.0,39.1,5,100.0,63.6,11,0,0.0,2,16.0,663e080e,Janis Blaswich,Heracles Almelo,True
Fortuna Sittard,Twente,1568558700,md MDA,25-300,90,5,3,2,40.0,1.4,4,6,66.7,20,3,25.0,28.5,5,20.0,36.0,6,0,0.0,1,22.5,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Twente,Heracles Almelo,1569002400,nl NED,22-308,90,5,3,2,40.0,1.9,4,9,44.4,26,5,34.6,36.5,6,0.0,21.2,6,3,50.0,3,15.9,510c6a3f,Joel Drommel,Twente,True
Sparta Rotterdam,RKC Waalwijk,1569083400,nl NED,28-164,90,4,0,4,100.0,0.3,4,11,36.4,21,4,23.8,27.6,8,75.0,60.4,19,1,5.3,0,3.0,4c0199a5,Tim Coremans,Sparta Rotterdam,True
Willem II,VVV-Venlo,1569087900,de GER,23-292,90,1,0,1,100.0,0.0,14,21,66.7,21,4,76.2,51.1,6,83.3,60.8,10,0,0.0,0,,2f18d0b8,Timon Wellenreuther,Willem II,True
Groningen,Zwolle,1569087900,nl NED,29-107,90,1,0,1,100.0,0.2,6,16,37.5,33,6,42.4,35.3,4,50.0,43.0,10,0,0.0,1,19.7,be855308,Sergio Padt,Groningen,True
Vitesse,Fortuna Sittard,1569091500,nl NED,35-317,90,4,2,2,50.0,0.6,5,13,38.5,25,5,52.0,41.1,3,0.0,19.3,11,2,18.2,3,17.3,3392603d,Remko Pasveer,Vitesse,True
Heerenveen,Utrecht,1569147300,sr SUR,27-099,90,3,1,2,66.7,0.4,5,8,62.5,18,5,33.3,29.1,8,25.0,28.9,6,0,0.0,1,19.3,4117e3f3,Warner Hahn,Heerenveen,True
Emmen,Feyenoord,1569155400,nl NED,32-136,90,7,3,4,57.1,2.7,13,24,54.2,27,4,55.6,37.8,10,90.0,57.1,19,2,10.5,0,4.3,2d7ed298,Dennis Telgenkamp,Emmen,True
ADO Den Haag,AZ Alkmaar,1569163500,nl NED,25-308,90,3,1,2,100.0,1.7,18,30,60.0,32,5,75.0,47.9,9,66.7,49.6,8,0,0.0,2,12.4,71be74bb,Luuk Koopmans,ADO Den Haag,True
PSV Eindhoven,Ajax,1569163500,nl NED,28-259,90,6,1,5,83.3,1.4,10,20,50.0,19,4,57.9,38.2,14,64.3,47.6,17,2,11.8,0,7.7,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
PSV Eindhoven,Groningen,1569429000,nl NED,28-262,90,1,1,0,0.0,0.4,8,14,57.1,22,7,27.3,30.9,8,100.0,68.1,14,1,7.1,0,10.0,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
Ajax,Fortuna Sittard,1569437100,cm CMR,23-176,90,0,0,0,,0.0,1,1,100.0,14,4,7.1,21.8,4,0.0,18.0,4,0,0.0,2,21.3,e9c0c1b2,André Onana,Ajax,True
Feyenoord,AZ Alkmaar,1569520800,nl NED,33-259,90,6,3,3,50.0,2.6,1,4,25.0,16,3,18.8,29.6,5,20.0,23.6,3,0,0.0,1,18.5,22a94b80,Kenneth Vermeer,Feyenoord,True
Emmen,ADO Den Haag,1569607200,nl NED,32-141,90,5,0,5,100.0,1.4,13,31,41.9,43,10,51.2,39.2,9,100.0,66.6,14,0,0.0,1,12.0,2d7ed298,Dennis Telgenkamp,Emmen,True
VVV-Venlo,Heerenveen,1569688200,de GER,32-161,90,4,3,1,25.0,2.0,4,9,44.4,28,5,28.6,31.3,4,25.0,28.5,6,0,0.0,4,25.4,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
Ajax,Groningen,1569692700,cm CMR,23-179,90,2,0,2,100.0,0.2,1,2,50.0,27,5,7.4,23.0,4,0.0,24.3,8,0,0.0,5,21.6,e9c0c1b2,André Onana,Ajax,True
Fortuna Sittard,Sparta Rotterdam,1569696300,md MDA,25-313,90,2,0,2,100.0,1.0,12,30,40.0,23,3,69.6,47.7,15,93.3,64.1,9,0,0.0,2,20.0,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
RKC Waalwijk,Vitesse,1569752100,nl NED,24-065,90,3,2,1,66.7,1.6,13,20,65.0,31,5,45.2,37.1,12,50.0,40.3,10,1,10.0,4,18.8,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Zwolle,PSV Eindhoven,1569760200,nl NED,24-056,90,15,4,11,73.3,4.8,7,23,30.4,25,4,64.0,44.4,7,100.0,71.0,12,0,0.0,0,3.0,76609a3c,Xavier Mous,Zwolle,True
Utrecht,Willem II,1569760200,nl NED,21-138,90,3,0,3,100.0,1.0,2,12,16.7,19,2,42.1,35.5,5,80.0,57.2,10,0,0.0,1,18.8,eb343262,Maarten Paes,Utrecht,True
Feyenoord,Twente,1569768300,nl NED,33-262,90,1,1,0,0.0,0.7,3,11,27.3,24,6,37.5,39.0,3,66.7,58.3,7,0,0.0,0,3.0,22a94b80,Kenneth Vermeer,Feyenoord,True
AZ Alkmaar,Heracles Almelo,1569768300,nl NED,28-203,90,3,0,3,100.0,0.9,1,7,14.3,20,5,25.0,26.7,8,25.0,31.9,11,2,18.2,0,10.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Groningen,RKC Waalwijk,1570212000,nl NED,29-120,90,3,0,3,100.0,0.9,10,24,41.7,37,2,56.8,42.5,4,75.0,54.0,16,1,6.3,0,10.3,be855308,Sergio Padt,Groningen,True
Heracles Almelo,Emmen,1570293000,de GER,28-156,90,0,0,0,,0.0,6,18,33.3,31,6,35.5,33.7,8,87.5,56.9,9,1,11.1,0,5.0,663e080e,Janis Blaswich,Heracles Almelo,True
Vitesse,Utrecht,1570297500,nl NED,35-331,90,7,1,6,85.7,1.5,8,19,42.1,34,7,47.1,36.3,7,42.9,37.7,17,3,17.6,0,10.3,3392603d,Remko Pasveer,Vitesse,True
Sparta Rotterdam,Twente,1570297500,nl NED,28-178,90,5,1,4,80.0,2.1,16,22,72.7,24,5,45.8,39.8,12,91.7,63.8,16,0,0.0,0,,4c0199a5,Tim Coremans,Sparta Rotterdam,True
Heerenveen,Zwolle,1570301100,sr SUR,27-112,90,2,0,2,100.0,0.3,4,12,33.3,23,5,47.8,37.3,6,16.7,31.3,24,2,8.3,1,10.4,4117e3f3,Warner Hahn,Heerenveen,True
ADO Den Haag,Ajax,1570356900,nl NED,25-322,90,7,2,5,71.4,2.4,11,27,40.7,30,4,63.3,43.6,14,57.1,47.1,11,1,9.1,2,13.4,71be74bb,Luuk Koopmans,ADO Den Haag,True
Fortuna Sittard,Feyenoord,1570365000,md MDA,25-321,90,6,2,4,66.7,1.3,15,36,41.7,24,2,83.3,49.6,17,94.1,64.0,29,0,0.0,0,10.0,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Willem II,AZ Alkmaar,1570373100,de GER,23-307,90,7,1,6,100.0,3.7,9,21,42.9,20,3,65.0,48.7,9,88.9,58.4,10,1,10.0,0,6.0,2f18d0b8,Timon Wellenreuther,Willem II,True
PSV Eindhoven,VVV-Venlo,1570373100,nl NED,32-195,90,3,1,2,66.7,1.0,1,2,50.0,9,3,11.1,20.2,6,16.7,23.8,13,0,0.0,3,32.7,911680d8,Robbin Ruiter,PSV Eindhoven,True
RKC Waalwijk,Ajax,1571502600,nl NED,24-085,90,7,2,5,71.4,2.8,13,40,32.5,30,1,86.7,52.5,14,100.0,67.7,22,1,4.5,1,11.8,5622d68b,Etienne Vaessen,RKC Waalwijk,True
AZ Alkmaar,Heerenveen,1571502600,nl NED,28-223,90,8,4,5,50.0,1.9,1,1,100.0,20,5,5.0,22.1,4,0.0,18.3,7,0,0.0,1,33.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Twente,Willem II,1571507100,nl NED,22-337,90,4,1,3,75.0,1.7,3,8,37.5,34,7,14.7,25.7,7,42.9,36.6,12,0,0.0,3,24.4,510c6a3f,Joel Drommel,Twente,True
Utrecht,PSV Eindhoven,1571510700,nl NED,21-158,90,1,0,1,100.0,0.0,4,9,44.4,10,1,50.0,35.9,6,66.7,46.5,10,0,0.0,0,6.0,eb343262,Maarten Paes,Utrecht,True
VVV-Venlo,Vitesse,1571510700,de GER,32-182,90,7,4,3,42.9,1.1,9,22,40.9,40,3,42.5,34.6,8,62.5,43.1,11,0,0.0,0,10.0,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
Zwolle,ADO Den Haag,1571566500,nl NED,24-077,90,1,1,0,0.0,1.0,5,9,55.6,29,2,17.2,26.5,10,40.0,36.0,17,0,0.0,0,4.0,76609a3c,Xavier Mous,Zwolle,True
Emmen,Fortuna Sittard,1571574600,nl NED,32-164,90,7,1,6,85.7,1.5,2,7,28.6,22,8,22.7,30.9,11,18.2,32.5,15,0,0.0,2,17.7,2d7ed298,Dennis Telgenkamp,Emmen,True
Groningen,Sparta Rotterdam,1571574600,nl NED,29-136,90,4,0,3,100.0,1.6,5,18,27.8,31,5,45.2,38.0,10,40.0,40.8,18,0,0.0,3,20.8,be855308,Sergio Padt,Groningen,True
Feyenoord,Heracles Almelo,1571582700,nl NED,33-283,90,2,1,1,50.0,0.4,4,11,36.4,21,4,33.3,33.0,9,44.4,39.9,16,1,6.3,1,13.7,22a94b80,Kenneth Vermeer,Feyenoord,True
Twente,Emmen,1572026400,nl NED,22-343,90,3,1,2,66.7,0.4,10,19,52.6,37,7,48.6,38.2,4,25.0,24.3,10,1,10.0,2,20.3,510c6a3f,Joel Drommel,Twente,True
Willem II,RKC Waalwijk,1572107400,de GER,23-327,90,1,1,0,0.0,0.3,10,22,45.5,26,0,65.4,49.2,5,100.0,72.2,12,1,8.3,0,5.0,2f18d0b8,Timon Wellenreuther,Willem II,True
Fortuna Sittard,VVV-Venlo,1572111900,md MDA,25-341,90,6,1,5,83.3,1.1,7,14,50.0,20,7,35.0,37.2,7,100.0,64.4,31,1,3.2,0,9.7,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Vitesse,ADO Den Haag,1572111900,nl NED,35-352,90,4,2,2,50.0,1.7,9,20,45.0,34,2,52.9,42.5,3,66.7,62.0,12,0,0.0,3,19.7,3392603d,Remko Pasveer,Vitesse,True
Heracles Almelo,Zwolle,1572115500,de GER,28-177,90,6,0,6,100.0,0.6,6,14,42.9,25,6,36.0,33.2,9,55.6,44.2,17,2,11.8,2,11.1,663e080e,Janis Blaswich,Heracles Almelo,True
Heerenveen,Groningen,1572174900,sr SUR,27-134,90,3,1,2,100.0,1.5,3,15,20.0,25,9,48.0,40.1,4,75.0,54.5,11,0,0.0,0,9.0,4117e3f3,Warner Hahn,Heerenveen,True
Sparta Rotterdam,Utrecht,1572183000,il ISR,31-155,90,3,2,1,100.0,2.1,10,19,52.6,14,2,78.6,47.6,9,88.9,60.2,8,0,0.0,0,14.0,bb9b632d,Ariel Harush,Sparta Rotterdam,True
PSV Eindhoven,AZ Alkmaar,1572183000,nl NED,28-294,90,6,4,2,33.3,2.1,6,16,37.5,23,6,43.5,37.3,9,66.7,50.0,9,0,0.0,0,17.0,cc1a0c57,Jeroen Zoet,PSV Eindhoven,True
Ajax,Feyenoord,1572191100,cm CMR,23-208,90,0,0,0,,0.0,1,7,14.3,26,5,26.9,28.7,2,0.0,24.5,8,2,25.0,0,12.2,e9c0c1b2,André Onana,Ajax,True
Zwolle,Ajax,1572634800,nl NED,24-089,90,7,4,3,42.9,4.2,8,17,47.1,26,3,34.6,37.0,10,80.0,52.6,10,0,0.0,0,5.0,76609a3c,Xavier Mous,Zwolle,True
RKC Waalwijk,Heracles Almelo,1572715800,nl NED,24-099,90,5,0,5,100.0,1.3,16,35,45.7,37,6,67.6,50.6,10,100.0,69.8,7,1,14.3,2,18.7,5622d68b,Etienne Vaessen,RKC Waalwijk,True
Sparta Rotterdam,PSV Eindhoven,1572720300,il ISR,31-161,90,5,2,3,60.0,1.9,11,30,36.7,15,1,86.7,50.5,17,100.0,64.1,14,0,0.0,2,14.5,bb9b632d,Ariel Harush,Sparta Rotterdam,True
AZ Alkmaar,Twente,1572723900,nl NED,28-237,90,2,0,2,100.0,0.3,3,4,75.0,21,3,14.3,24.5,1,100.0,61.0,5,0,0.0,2,19.7,3d214e5f,Marco Bizot,AZ Alkmaar,True
Emmen,Vitesse,1572779700,nl NED,32-178,90,3,1,2,66.7,1.1,6,13,46.2,23,5,26.1,31.8,8,87.5,58.1,18,0,0.0,0,7.5,2d7ed298,Dennis Telgenkamp,Emmen,True
VVV-Venlo,Feyenoord,1572787800,de GER,32-197,90,6,3,3,66.7,2.8,5,12,41.7,21,6,33.3,34.3,9,55.6,47.0,10,0,0.0,0,11.0,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
Groningen,Willem II,1572787800,nl NED,29-150,90,0,0,0,,0.0,5,17,29.4,35,3,37.1,33.9,6,66.7,52.5,12,0,0.0,0,16.0,be855308,Sergio Padt,Groningen,True
Utrecht,Fortuna Sittard,1572787800,nl NED,21-173,90,1,0,1,100.0,0.5,1,3,33.3,14,0,14.3,26.4,4,25.0,34.3,6,0,0.0,0,9.3,eb343262,Maarten Paes,Utrecht,True
ADO Den Haag,Heerenveen,1572795900,nl NED,25-350,90,4,1,3,75.0,0.8,9,19,47.4,32,1,46.9,40.6,4,100.0,64.5,12,0,0.0,0,15.3,71be74bb,Luuk Koopmans,ADO Den Haag,True
Vitesse,Groningen,1573239600,nl NED,36-000,90,6,2,4,66.7,1.7,9,24,37.5,42,11,54.8,40.1,5,20.0,32.6,8,0,0.0,2,19.0,3392603d,Remko Pasveer,Vitesse,True
Heerenveen,Sparta Rotterdam,1573320600,sr SUR,27-147,90,3,1,2,66.7,0.8,1,5,20.0,23,9,17.4,27.2,2,50.0,40.0,14,1,7.1,0,5.5,4117e3f3,Warner Hahn,Heerenveen,True
Fortuna Sittard,ADO Den Haag,1573325100,md MDA,25-355,90,6,0,6,100.0,0.9,9,29,31.0,28,1,71.4,47.7,9,100.0,61.0,12,1,8.3,0,8.8,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Heracles Almelo,VVV-Venlo,1573328700,de GER,28-191,90,3,1,2,66.7,0.4,2,2,100.0,13,3,7.7,23.0,6,16.7,24.3,5,0,0.0,1,23.0,663e080e,Janis Blaswich,Heracles Almelo,True
Ajax,Utrecht,1573384500,cm CMR,23-222,90,0,0,0,,0.0,1,3,33.3,22,5,13.6,24.2,3,0.0,18.7,3,0,0.0,0,,e9c0c1b2,André Onana,Ajax,True
Willem II,PSV Eindhoven,1573392600,de GER,23-342,90,6,1,5,83.3,1.7,11,34,32.4,32,2,90.6,51.9,5,100.0,63.8,17,3,17.6,2,10.6,2f18d0b8,Timon Wellenreuther,Willem II,True
Twente,Zwolle,1573392600,be BEL,26-064,90,4,1,3,75.0,0.7,4,14,28.6,34,7,32.4,30.7,5,60.0,41.6,18,0,0.0,0,12.0,f456c788,Jorn Brondeel,Twente,True
Feyenoord,RKC Waalwijk,1573400700,nl NED,33-304,90,4,2,2,50.0,0.3,6,19,31.6,31,5,45.2,36.3,5,100.0,59.2,11,0,0.0,1,17.5,22a94b80,Kenneth Vermeer,Feyenoord,True
AZ Alkmaar,Emmen,1573412400,nl NED,28-245,90,2,0,2,100.0,0.5,1,3,33.3,20,5,15.0,26.7,4,0.0,17.3,8,2,25.0,1,12.3,3d214e5f,Marco Bizot,AZ Alkmaar,True
