home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Heart of Midlothian,İstanbul Başakşehir,1662655500,9,sct SCO,FW,27-029,86,0,0,0,1,0,1,0,0,0,0,0,0,2,2,1,66.7,63b1a176,Lawrence Shankland,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,22,sct SCO,FW,22-074,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,51d909ad,Euan Henderson,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,16,sct SCO,FW,30-332,86,0,0,0,0,1,0,0,0,1,0,0,0,3,1,2,33.3,7d48aed2,Andy Halliday,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,20,sct SCO,FW,19-116,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0b38b7cf,Lewis Neilson,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,18,sct SCO,LM,27-252,90,0,0,0,1,0,0,1,2,1,0,0,0,6,0,0,,68d4ebfe,Barrie McKay,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,5,at AUT,CM,29-098,45,0,0,0,0,2,0,0,1,0,0,0,0,3,3,0,100.0,62a0e530,Peter Haring,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,29,eng ENG,CM,24-358,45,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,100.0,a9701870,Stephen Humphrys,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,14,au AUS,CM,24-093,72,0,0,0,0,1,0,0,8,0,0,0,0,6,1,0,100.0,fd53ed00,Cameron Devlin,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,27,sct SCO,CM,20-219,18,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,a3b63b8a,Connor Smith,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,17,sct SCO,RM,25-364,59,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0.0,446e92db,Alan Forrest,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,30,eng ENG,RM,25-168,31,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,c6bc201b,Josh Ginnelly,Heart of Midlothian,False
Heart of Midlothian,İstanbul Başakşehir,1662655500,19,eng ENG,LB,22-140,90,0,0,0,2,0,0,3,0,1,0,0,0,0,0,0,,8a08585e,Alex Cochrane,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,3,sct SCO,CB,28-047,90,0,0,0,1,0,0,0,1,1,0,0,0,2,2,5,28.6,488cc9c7,Stephen Kingsley,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,2,nir NIR,CB,34-004,90,0,0,0,1,1,0,1,2,1,0,0,0,6,0,0,,ffea470f,Michael Smith,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,12,au AUS,RB,23-087,90,1,0,0,2,1,0,1,2,0,0,0,0,5,2,3,40.0,51caa1f0,Nathaniel Atkinson,Heart of Midlothian,True
Heart of Midlothian,İstanbul Başakşehir,1662655500,1,sct SCO,GK,39-251,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,b15780e3,Craig Gordon,Heart of Midlothian,True
