home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,passes,passes_live,passes_dead,passes_free_kicks,through_balls,passes_switches,crosses,throw_ins,corner_kicks,corner_kicks_in,corner_kicks_out,corner_kicks_straight,passes_completed,passes_offsides,passes_blocked,player_id,player,squad,start
Eintracht Frankfurt,Bayern Munich,1659724200,19,co COL,FW,26-324,45,9,7,2,0,0,0,0,0,0,0,0,0,8,0,0,c68da769,Rafael Borré,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,9,fr FRA,FW,23-243,45,8,7,1,0,0,0,1,0,0,0,0,0,5,0,0,c0b3669f,Randal Kolo Muani,Eintracht Frankfurt,False
Eintracht Frankfurt,Bayern Munich,1659724200,27,de GER,"RM,AM",30-063,90,32,30,1,0,1,0,1,0,0,0,0,0,21,1,3,9efa1d25,Mario Götze,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,29,dk DEN,AM,22-157,45,12,9,3,0,0,0,0,0,0,0,0,0,10,0,0,37dc1a48,Jesper Lindstrøm,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,25,de GER,LB,27-317,45,25,24,1,0,0,0,2,1,0,0,0,0,22,0,0,bbd86530,Christopher Lenz,Eintracht Frankfurt,False
Eintracht Frankfurt,Bayern Munich,1659724200,8,ch SUI,CM,25-180,90,35,35,0,0,0,0,0,0,0,0,0,0,30,0,0,4c6facae,Djibril Sow,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,17,de GER,CM,31-298,45,14,13,1,1,0,0,0,0,0,0,0,0,12,0,0,e12b0b5b,Sebastian Rode,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,6,hr CRO,CM,25-083,45,11,10,1,1,0,0,0,0,0,0,0,0,7,0,0,a8ee54ad,Kristijan Jakić,Eintracht Frankfurt,False
Eintracht Frankfurt,Bayern Munich,1659724200,10,rs SRB,"WB,LM",29-277,74,40,25,14,3,0,1,7,6,5,3,2,0,23,1,0,b1cd37e6,Filip Kostić,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,11,de GER,LM,21-018,16,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,00f518d8,Faride Alidou,Eintracht Frankfurt,False
Eintracht Frankfurt,Bayern Munich,1659724200,36,de GER,"RB,WB",20-207,90,51,44,7,0,0,0,4,7,0,0,0,0,25,0,2,19a967ab,Ansgar Knauff,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,2,fr FRA,CB,22-350,90,38,34,4,4,0,1,0,0,0,0,0,0,35,0,2,441197b8,Obite N'Dicka,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,35,br BRA,CB,23-032,81,36,36,0,0,0,1,0,0,0,0,0,0,32,0,0,35d64857,Tuta,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,20,jp JPN,CB,38-199,9,4,3,0,0,0,0,0,0,0,0,0,0,2,1,0,9ab16552,Makoto Hasebe,Eintracht Frankfurt,False
Eintracht Frankfurt,Bayern Munich,1659724200,18,ml MLI,CB,26-099,90,47,45,2,1,0,0,0,1,0,0,0,0,34,0,2,c8c60119,Almamy Touré,Eintracht Frankfurt,True
Eintracht Frankfurt,Bayern Munich,1659724200,1,de GER,GK,32-028,90,31,18,12,3,0,0,0,0,0,0,0,0,23,1,0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
