home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Atlético,Pumas UNAM,1563660000,22,es ESP,FW,26-159,90,35,0,1,23,14,3,35,7,7,100.0,0,0.0,24,147,66,3,2,2,3,1,31,7,040e5ca4,Ian Gonzalez Nieto,Atlético,True
Atlético,Pumas UNAM,1563660000,9,ar ARG,"LW,RW",24-331,90,27,0,1,12,15,5,27,1,1,100.0,0,0.0,16,96,35,2,1,2,1,0,22,6,0cab947b,Nicolás Ibáñez,Atlético,True
Atlético,Pumas UNAM,1563660000,10,ar ARG,RW,26-182,69,15,0,2,5,8,0,15,0,0,,0,,7,48,10,0,0,0,0,1,11,1,fac896b0,Ricardo Centurión,Atlético,True
Atlético,Pumas UNAM,1563660000,2,mx MEX,"LW,RW",27-211,21,6,0,0,3,3,0,6,1,1,100.0,0,0.0,5,46,34,0,0,0,0,0,5,2,d06a7432,Juan David Castro,Atlético,False
Atlético,Pumas UNAM,1563660000,15,mx MEX,LM,26-156,90,61,3,11,37,13,0,61,1,1,100.0,0,0.0,33,128,32,0,2,0,2,3,37,8,5f77ed34,Jorge Sánchez,Atlético,True
Atlético,Pumas UNAM,1563660000,6,mx MEX,CM,34-199,79,50,0,4,45,1,0,50,0,0,,0,,33,153,65,0,0,0,0,1,38,1,4d001bbe,Noé Maya,Atlético,True
Atlético,Pumas UNAM,1563660000,17,py PAR,CM,25-248,11,11,0,0,9,2,1,11,0,0,,0,,6,19,4,0,0,0,0,2,10,1,077f13d1,Diego Valdez,Atlético,False
Atlético,Pumas UNAM,1563660000,18,uy URU,RM,28-193,90,36,1,2,28,7,1,36,2,2,100.0,0,0.0,25,203,126,3,2,0,0,1,31,3,437c560b,Camilo Mayada,Atlético,True
Atlético,Pumas UNAM,1563660000,28,mx MEX,LB,29-069,90,59,3,13,40,6,0,59,2,1,50.0,1,50.0,27,99,47,0,0,0,2,1,35,3,aa42085e,Dionicio Escalante,Atlético,True
Atlético,Pumas UNAM,1563660000,20,es ESP,CB,25-166,90,78,11,39,38,1,1,78,1,1,100.0,0,0.0,50,251,148,0,0,0,0,0,51,0,aa98e19a,Unai Bilbao,Atlético,True
Atlético,Pumas UNAM,1563660000,5,es ESP,CB,37-168,69,40,4,19,21,0,0,40,0,0,,0,,24,113,23,0,0,0,0,0,28,0,e6ede7f4,Mario,Atlético,True
Atlético,Pumas UNAM,1563660000,33,mx MEX,CB,31-196,21,16,2,6,10,0,0,16,0,0,,0,,10,45,15,0,0,0,0,0,11,0,f1e39207,Mario de Luna,Atlético,False
Atlético,Pumas UNAM,1563660000,4,cl CHI,RB,26-335,90,65,2,21,34,12,2,65,2,0,0.0,2,100.0,36,232,143,3,1,2,2,0,40,5,e7eab8e7,Matías Catalán,Atlético,True
Atlético,Pumas UNAM,1563660000,1,mx MEX,GK,30-108,90,28,27,28,0,0,0,28,0,0,,0,,5,19,10,0,0,0,0,0,6,0,ce239870,Carlos Felipe Rodríguez,Atlético,True
Pachuca,León,1563660000,29,ar ARG,FW,31-005,90,23,0,0,6,17,11,22,2,1,50.0,1,50.0,14,38,15,1,0,0,0,0,14,8,413cce14,Franco Jara,Pachuca,True
Pachuca,León,1563660000,8,co COL,LW,31-178,45,16,0,0,3,13,4,16,2,2,100.0,0,0.0,7,24,8,0,0,0,2,1,12,3,ce070a45,Jonathan Copete,Pachuca,True
Pachuca,León,1563660000,14,mx MEX,"AM,LW",22-147,45,28,0,7,11,10,2,28,1,1,100.0,0,0.0,16,74,22,1,0,0,1,0,18,4,06dddd9e,Érick Aguirre,Pachuca,False
Pachuca,León,1563660000,6,mx MEX,"RW,RB",26-147,90,53,0,13,23,17,1,53,2,1,50.0,1,50.0,32,133,47,1,2,0,1,0,38,4,16cb5073,Raúl López Gómez,Pachuca,True
Pachuca,León,1563660000,10,co COL,"AM,LW",26-224,90,57,1,1,25,31,3,57,4,3,75.0,1,25.0,46,317,79,1,6,1,1,5,45,14,e82b25f5,Edwin Cardona,Pachuca,True
Pachuca,León,1563660000,5,mx MEX,DM,24-167,90,55,1,6,26,23,11,55,3,3,100.0,0,0.0,38,227,147,6,2,2,0,3,36,7,67dfb898,Víctor Guzmán,Pachuca,True
Pachuca,León,1563660000,16,mx MEX,DM,30-040,90,70,2,13,44,13,1,70,0,0,,0,,36,214,88,1,1,0,2,0,38,2,da7bbfee,Jorge Daniel Hernández,Pachuca,True
Pachuca,León,1563660000,185,mx MEX,LB,19-125,74,41,3,6,22,14,0,41,1,1,100.0,0,0.0,29,277,141,2,4,0,1,0,24,3,8639bd72,Víctor Mora,Pachuca,True
Pachuca,León,1563660000,11,ar ARG,LB,32-359,16,4,0,0,1,3,1,4,0,0,,0,,1,12,12,1,0,0,1,0,1,0,eed56f6c,Leonardo Ulloa,Pachuca,False
Pachuca,León,1563660000,23,co COL,CB,31-093,90,33,1,17,16,0,0,33,0,0,,0,,19,83,36,1,0,0,0,0,18,0,372c2df8,Óscar Murillo,Pachuca,True
Pachuca,León,1563660000,21,ar ARG,CB,33-279,90,40,10,27,14,0,0,40,0,0,,0,,19,62,25,0,0,0,0,0,21,0,92b4a127,Gustavo Cabral,Pachuca,True
Pachuca,León,1563660000,12,mx MEX,RB,29-204,41,27,1,9,16,3,0,27,0,0,,0,,17,92,54,1,0,0,1,0,16,0,18123d70,Emmanuel García,Pachuca,True
Pachuca,León,1563660000,30,ec ECU,"RW,RB",24-299,49,35,0,5,10,22,2,35,3,3,100.0,0,0.0,28,256,155,4,4,0,1,1,28,13,b494ccf5,Romario Ibarra,Pachuca,False
Pachuca,León,1563660000,22,ar ARG,GK,28-134,90,22,21,22,0,0,0,22,0,0,,0,,10,29,7,0,0,0,0,0,4,0,6436748b,Rodrigo Rey,Pachuca,True
Puebla,Tijuana,1563580800,9,ca CAN,FW,26-203,90,27,1,2,10,16,1,27,1,0,0.0,1,100.0,10,44,9,0,1,0,1,1,14,4,dd8de641,Lucas Cavallini,Puebla,True
Puebla,Tijuana,1563580800,20,mx MEX,FW,20-270,60,12,0,2,6,4,0,12,1,0,0.0,1,100.0,3,13,7,0,0,0,0,1,6,3,a7e5a754,Diego Abella,Puebla,True
Puebla,Tijuana,1563580800,18,co COL,AM,34-001,30,25,0,1,12,13,0,25,0,0,,0,,12,71,22,0,4,0,1,2,16,2,baa6295e,Christian Marrugo,Puebla,False
Puebla,Tijuana,1563580800,22,co COL,"AM,FW",26-158,69,41,0,4,17,21,0,41,2,2,100.0,0,0.0,19,154,74,4,3,0,2,1,27,3,548d8753,Omar Fernández Frasica,Puebla,True
Puebla,Tijuana,1563580800,11,mx MEX,FW,35-049,21,6,0,0,0,6,0,6,1,1,100.0,0,0.0,5,29,4,0,0,0,0,0,6,0,b88beb53,Matías Alustiza,Puebla,False
Puebla,Tijuana,1563580800,10,uy URU,AM,25-238,90,41,0,0,11,30,6,41,4,2,50.0,2,50.0,24,261,147,8,3,3,1,2,34,11,d5c24d20,Christian Tabó,Puebla,True
Puebla,Tijuana,1563580800,17,mx MEX,DM,31-363,90,39,0,7,29,3,1,39,0,0,,0,,19,76,44,0,1,0,0,0,30,0,81c0bdd6,Jesús Eduardo Zavala,Puebla,True
Puebla,Tijuana,1563580800,8,mx MEX,DM,31-324,90,52,0,3,34,15,0,52,0,0,,0,,30,173,60,0,1,0,0,0,36,0,4e7349f3,Rodolfo Salinas,Puebla,True
Puebla,Tijuana,1563580800,2,co COL,LB,29-259,90,57,3,5,28,25,1,57,4,3,75.0,1,25.0,35,265,140,4,1,1,1,2,42,8,af31b77b,Brayan Angulo,Puebla,True
Puebla,Tijuana,1563580800,5,mx MEX,CB,33-284,90,47,0,15,28,4,0,47,0,0,,0,,27,294,209,1,1,0,0,0,31,0,80d1a2f7,Daniel Arreola,Puebla,True
Puebla,Tijuana,1563580800,33,mx MEX,CB,30-119,90,62,5,33,31,0,0,62,2,2,100.0,0,0.0,32,260,210,2,0,0,1,0,37,1,339ea835,Néstor Vidrio,Puebla,True
Puebla,Tijuana,1563580800,3,bo BOL,RB,28-088,90,64,0,7,32,25,1,64,3,1,33.3,2,66.7,27,157,75,4,3,0,0,2,39,4,e39b775e,Alejandro Chumacero,Puebla,True
Puebla,Tijuana,1563580800,34,uy URU,GK,35-104,90,44,32,42,2,0,0,44,0,0,,0,,23,188,80,0,0,0,0,0,19,0,88f918b9,Nicolás Vikonis,Puebla,True
Atlas,FC Juárez,1563588000,29,ar ARG,FW,26-269,90,33,0,2,16,15,2,33,4,2,50.0,2,50.0,19,67,15,1,0,1,4,3,24,6,04bdcce2,Javier Marcelo Correa,Atlas,True
Atlas,FC Juárez,1563588000,7,mx MEX,"LW,RW",19-014,90,39,0,0,20,19,3,39,1,1,100.0,0,0.0,29,202,60,4,2,2,3,3,37,8,7ed56490,Jairo Torres,Atlas,True
Atlas,FC Juárez,1563588000,26,mx MEX,RW,29-296,75,37,0,3,12,22,2,37,2,2,100.0,0,0.0,25,104,69,1,2,0,2,1,29,9,c732cbaa,Jesús Isijara,Atlas,True
Atlas,FC Juárez,1563588000,8,co COL,"LW,RW",30-146,15,9,1,2,4,4,1,9,0,0,,0,,5,66,51,1,1,0,0,1,6,3,6fe53d33,Andrés Andrade,Atlas,False
Atlas,FC Juárez,1563588000,11,ar ARG,CM,31-098,45,38,2,6,18,15,0,38,2,0,0.0,2,100.0,25,129,55,1,1,1,3,0,26,1,92a5ac34,Ricky Álvarez,Atlas,True
Atlas,FC Juárez,1563588000,25,mx MEX,CM,27-257,45,21,2,3,12,6,1,21,0,0,,0,,9,29,20,1,1,0,2,1,12,0,9af0a0d2,Édson Rivera,Atlas,False
Atlas,FC Juárez,1563588000,6,mx MEX,CM,22-275,90,58,3,8,46,4,0,58,2,1,50.0,1,50.0,27,137,40,0,0,0,1,0,36,1,9fdcb346,Edgar Zaldívar,Atlas,True
