home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Fiorentina,Torino,1600531200,7,fr FRA,FW,37-165,78,0,0,0,1,2,1,0,0,0,0,0,0,1,0,1,0.0,f61c7c4e,Franck Ribéry,Fiorentina,True
Fiorentina,Torino,1600531200,9,rs SRB,FW,20-235,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,79443529,Dušan Vlahović,Fiorentina,False
Fiorentina,Torino,1600531200,11,ci CIV,FW,22-288,87,0,0,0,0,2,1,0,0,1,0,0,0,0,3,1,75.0,58e933d2,Christian Kouamé,Fiorentina,True
Fiorentina,Torino,1600531200,63,it ITA,FW,22-260,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,a4fe8cda,Patrick Cutrone,Fiorentina,False
Fiorentina,Torino,1600531200,10,it ITA,CM,23-215,90,0,0,0,3,2,0,0,0,0,0,0,0,4,0,1,0.0,0728bebe,Gaetano Castrovilli,Fiorentina,True
Fiorentina,Torino,1600531200,8,gh GHA,CM,27-193,90,0,0,0,0,2,0,0,1,0,0,0,0,8,1,0,100.0,528492ea,Alfred Duncan,Fiorentina,True
Fiorentina,Torino,1600531200,5,it ITA,CM,31-028,78,0,0,0,2,3,0,2,1,2,0,0,0,5,0,0,,d995ed27,Giacomo Bonaventura,Fiorentina,True
Fiorentina,Torino,1600531200,6,es ESP,CM,35-251,12,0,0,0,1,2,0,0,2,0,0,0,0,1,0,0,,0e21fc3c,Borja Valero,Fiorentina,False
Fiorentina,Torino,1600531200,3,it ITA,WB,28-018,87,1,0,0,2,0,2,13,0,0,0,0,0,4,0,1,0.0,9e1577aa,Cristiano Biraghi,Fiorentina,True
Fiorentina,Torino,1600531200,23,it ITA,WB,25-160,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,983ff2c7,Lorenzo Venuti,Fiorentina,False
Fiorentina,Torino,1600531200,25,it ITA,WB,22-330,82,0,0,0,1,2,2,5,1,1,0,0,0,6,1,0,100.0,b0f7e36c,Federico Chiesa,Fiorentina,True
Fiorentina,Torino,1600531200,21,es ESP,WB,23-037,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,ff800ed8,Pol Lirola,Fiorentina,False
Fiorentina,Torino,1600531200,22,uy URU,CB,33-165,90,0,0,0,0,1,0,0,2,1,0,0,0,7,3,1,75.0,e94d79e3,Martín Cáceres,Fiorentina,True
Fiorentina,Torino,1600531200,17,it ITA,CB,28-131,90,1,0,0,3,2,0,0,1,1,0,0,0,5,3,2,60.0,d9624b51,Federico Ceccherini,Fiorentina,True
Fiorentina,Torino,1600531200,4,rs SRB,CB,22-343,90,1,0,0,4,1,0,0,6,0,0,0,0,5,0,1,0.0,bee704fc,Nikola Milenković,Fiorentina,True
Fiorentina,Torino,1600531200,69,pl POL,GK,23-031,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,085e71a7,Bartłomiej Drągowski,Fiorentina,True
Parma,Napoli,1600597800,11,dk DEN,FW,27-188,90,0,0,0,0,3,2,0,0,0,0,0,0,2,2,1,66.7,c693347d,Andreas Cornelius,Parma,True
Parma,Napoli,1600597800,45,it ITA,FW,28-313,68,0,0,0,0,0,0,0,0,1,0,0,0,2,3,6,33.3,6c1f7328,Roberto Inglese,Parma,True
Parma,Napoli,1600597800,10,fr FRA,FW,22-074,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,8b66d9cc,Yann Karamoh,Parma,False
Parma,Napoli,1600597800,33,sk SVK,"AM,RM",33-207,90,1,0,0,5,2,0,0,1,1,0,0,0,6,3,1,75.0,5aaef9ef,Juraj Kucka,Parma,True
Parma,Napoli,1600597800,23,br BRA,"LM,DM",26-177,90,0,0,0,4,0,0,4,1,0,0,0,0,7,0,0,,6f5ead86,Hernani,Parma,True
Parma,Napoli,1600597800,8,it ITA,RM,25-197,89,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,0.0,6cc97b6a,Alberto Grassi,Parma,True
Parma,Napoli,1600597800,26,it ITA,AM,32-238,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,1cac99dc,Luca Siligardi,Parma,False
Parma,Napoli,1600597800,15,uy URU,DM,28-013,68,0,0,0,0,1,0,0,2,0,0,0,0,3,0,1,0.0,e947ee4a,Gastón Brugman,Parma,True
Parma,Napoli,1600597800,17,it ITA,"DM,LM",28-223,22,0,0,0,1,1,0,2,0,2,0,0,0,1,0,2,0.0,e921b9db,Jacopo Dezi,Parma,False
Parma,Napoli,1600597800,3,it ITA,LB,22-296,90,1,0,0,2,1,0,7,0,0,0,0,0,3,0,1,0.0,149c5f5d,Giuseppe Pezzella,Parma,True
Parma,Napoli,1600597800,22,pt POR,CB,38-298,90,1,0,0,2,0,0,1,3,1,0,0,0,3,1,0,100.0,585a73a8,Bruno Alves,Parma,True
Parma,Napoli,1600597800,2,it ITA,CB,33-143,90,0,0,0,0,1,0,0,3,1,0,0,0,7,1,1,50.0,63071a3f,Simone Iacoponi,Parma,True
Parma,Napoli,1600597800,36,it ITA,RB,30-293,90,1,0,0,2,1,0,0,3,1,0,0,0,5,2,0,100.0,96e0490d,Matteo Darmian,Parma,True
Parma,Napoli,1600597800,1,it ITA,GK,29-135,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,343f753a,Luigi Sepe,Parma,True
