home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,player_id,player,squad,start
Huddersfield Town,Burnley,1659121200,21,eng ENG,GK,29-297,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,b105cebe,Lee Nicholls,Huddersfield Town,True
Hull City,Bristol City,1659189600,19,co COL,FW,25-213,63,2,1,0,2,0,1,3,33.3,2,0,0,0,0,2,0,0,213ab9bb,Oscar Estupiñan,Hull City,True
Hull City,Bristol City,1659189600,30,gh GHA,FW,25-020,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,91f04b44,Benjamin Tetteh,Hull City,False
Hull City,Bristol City,1659189600,22,eng ENG,FW,23-238,72,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,c4cd16e5,Tyler Smith,Hull City,True
Hull City,Bristol City,1659189600,3,au AUS,WB,27-184,18,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,6d53d427,Callum Elder,Hull City,False
Hull City,Bristol City,1659189600,7,tr TUR,AM,27-129,72,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,17d45fb2,Ozan Tufan,Hull City,True
Hull City,Bristol City,1659189600,8,sct SCO,AM,25-323,18,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,d6d15aea,Greg Docherty,Hull City,False
Hull City,Bristol City,1659189600,27,eng ENG,CM,22-322,90,3,1,2,1,0,2,3,66.7,1,0,0,0,0,3,1,0,ba4d4908,Regan Slater,Hull City,True
Hull City,Bristol City,1659189600,24,ci CIV,CM,31-011,90,4,3,1,3,0,1,3,33.3,2,0,0,0,1,5,0,0,10efd0e1,Jean Seri,Hull City,True
Hull City,Bristol City,1659189600,9,ir IRN,"WB,FW",21-031,83,3,2,3,0,0,0,2,0.0,2,0,0,0,2,5,0,0,2a74db8a,Allahyar Sayyadmanesh,Hull City,True
Hull City,Bristol City,1659189600,49,eng ENG,FW,19-004,7,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,cf35f331,Vaughn Covil,Hull City,False
Hull City,Bristol City,1659189600,2,eng ENG,WB,26-288,90,1,0,0,0,1,1,2,50.0,1,0,0,0,0,1,2,0,97aba136,Lewie Coyle,Hull City,True
Hull City,Bristol City,1659189600,4,eng ENG,CB,21-321,90,4,3,2,2,0,3,4,75.0,1,0,0,0,1,5,7,0,1f169636,Jacob Greaves,Hull City,True
Hull City,Bristol City,1659189600,6,pt POR,CB,28-178,90,1,1,0,1,0,0,0,,0,0,0,0,0,1,3,0,352cabbc,Tobias Figueiredo,Hull City,True
Hull City,Bristol City,1659189600,5,eng ENG,CB,24-296,90,1,0,0,1,0,0,0,,0,2,1,1,0,1,5,0,e5c107a1,Alfie Jones,Hull City,True
Hull City,Bristol City,1659189600,1,eng ENG,GK,28-224,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6f9dcb31,Matt Ingram,Hull City,True
Rotherham United,Swansea City,1659189600,11,ie IRL,FW,25-090,90,1,1,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,788c0277,Chiedozie Ogbene,Rotherham United,True
Rotherham United,Swansea City,1659189600,14,nir NIR,FW,30-073,65,3,3,1,1,1,0,0,,0,0,0,0,1,4,0,0,a20986b6,Conor Washington,Rotherham United,True
Rotherham United,Swansea City,1659189600,12,ie IRL,FW,25-260,25,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,003db40b,Georgie Kelly,Rotherham United,False
Rotherham United,Swansea City,1659189600,17,nir NIR,LW,31-018,65,1,1,1,0,0,0,0,,0,0,0,0,1,2,2,0,a0f6ddc3,Shane Ferguson,Rotherham United,True
Rotherham United,Swansea City,1659189600,3,eng ENG,LW,26-119,25,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6cb7f041,Cohen Bramall,Rotherham United,False
Rotherham United,Swansea City,1659189600,2,jm JAM,"RW,CB",25-283,90,1,0,1,0,0,0,2,0.0,2,3,2,1,2,3,1,0,45ac6fe1,Wes Harding,Rotherham United,True
Rotherham United,Swansea City,1659189600,8,eng ENG,CM,23-104,90,0,0,0,0,0,0,2,0.0,2,3,1,2,0,0,1,0,6be47912,Ben Wiles,Rotherham United,True
Rotherham United,Swansea City,1659189600,16,sct SCO,CM,26-292,90,4,4,3,1,0,1,4,25.0,3,0,0,0,5,9,0,0,e36e218a,Jamie Lindsay,Rotherham United,True
Rotherham United,Swansea City,1659189600,4,tr TUR,DM,25-193,90,1,1,0,1,0,0,2,0.0,2,0,0,0,1,2,1,0,91ea9f40,Daniel Barlaser,Rotherham United,True
Rotherham United,Swansea City,1659189600,24,eng ENG,CB,23-342,90,1,0,1,0,0,1,1,100.0,0,3,2,1,1,2,1,0,28e65539,Cameron Humphreys,Rotherham United,True
Rotherham United,Swansea City,1659189600,6,eng ENG,CB,37-025,90,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,1,0,b6a8cf65,Richard Wood,Rotherham United,True
Rotherham United,Swansea City,1659189600,20,eng ENG,CB,30-274,65,2,1,0,2,0,1,2,50.0,1,0,0,0,2,4,2,0,1264ee68,Grant Hall,Rotherham United,True
Rotherham United,Swansea City,1659189600,30,,RW,23-349,25,1,1,1,0,0,0,1,0.0,1,0,0,0,1,2,0,0,40920f01,Peter Kioso,Rotherham United,False
Rotherham United,Swansea City,1659189600,1,se SWE,GK,23-319,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,e4a588a7,Viktor Johansson,Rotherham United,True
Millwall,Stoke City,1659189600,7,cd COD,FW,29-168,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,b63f4077,Benik Afobe,Millwall,True
Millwall,Stoke City,1659189600,9,wls WAL,AM,30-003,75,1,0,0,1,0,0,0,,0,2,0,2,0,1,1,0,a9d071f8,Tom Bradshaw,Millwall,True
Millwall,Stoke City,1659189600,20,eng ENG,AM,26-015,15,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,aba031ad,Mason Bennett,Millwall,False
Millwall,Stoke City,1659189600,39,eng ENG,AM,27-325,75,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,0,0,84afeaff,George Honeyman,Millwall,True
Millwall,Stoke City,1659189600,10,nl NED,AM,23-363,15,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,b3f36e72,Zian Flemming,Millwall,False
Millwall,Stoke City,1659189600,16,eng ENG,CM,22-295,75,2,2,1,1,0,0,0,,0,2,0,2,1,3,2,0,8d03ca5a,Jamie Shackleton,Millwall,True
Millwall,Stoke City,1659189600,23,nir NIR,CM,29-059,15,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,c4c00019,George Saville,Millwall,False
Millwall,Stoke City,1659189600,8,eng ENG,CM,22-099,90,2,2,0,2,0,1,1,100.0,0,1,0,1,3,5,0,0,88ff9db9,Billy Mitchell,Millwall,True
Millwall,Stoke City,1659189600,11,eng ENG,WB,31-127,90,3,3,1,2,0,2,3,66.7,1,2,0,2,0,3,1,0,f15a50e8,Scott Malone,Millwall,True
Millwall,Stoke City,1659189600,18,eng ENG,WB,30-067,90,3,2,1,2,0,3,3,100.0,0,0,0,0,1,4,5,0,fd45ca7b,Ryan Leonard,Millwall,True
Millwall,Stoke City,1659189600,3,sct SCO,CB,29-201,90,0,0,0,0,0,0,0,,0,0,0,0,3,3,2,0,1724d97e,Murray Wallace,Millwall,True
Millwall,Stoke City,1659189600,5,eng ENG,CB,27-177,90,1,0,1,0,0,1,1,100.0,0,1,0,1,1,2,3,0,aa7dfc40,Jake Cooper,Millwall,True
Millwall,Stoke City,1659189600,15,eng ENG,CB,19-347,90,3,2,3,0,0,2,2,100.0,0,2,0,2,3,6,2,0,4654e5f5,Charlie Cresswell,Millwall,True
Millwall,Stoke City,1659189600,33,pl POL,GK,35-024,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,4b5e809f,Bartosz Białkowski,Millwall,True
Luton Town,Birmingham City,1659189600,9,eng ENG,FW,26-226,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,2da834f1,Carlton Morris,Luton Town,True
Luton Town,Birmingham City,1659189600,7,eng ENG,FW,27-112,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9169bc41,Harry Cornick,Luton Town,False
Luton Town,Birmingham City,1659189600,11,eng ENG,FW,24-204,83,1,0,1,0,0,1,2,50.0,1,2,0,2,0,1,1,0,0480ebc7,Elijah Adebayo,Luton Town,True
Luton Town,Birmingham City,1659189600,35,eng ENG,FW,35-350,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,680fb5ee,Cameron Jerome,Luton Town,False
Luton Town,Birmingham City,1659189600,18,eng ENG,CM,28-311,90,3,2,2,1,0,1,2,50.0,1,0,0,0,1,4,2,0,7c5fa6cf,Jordan Clark,Luton Town,True
Luton Town,Birmingham City,1659189600,30,eng ENG,CM,30-130,68,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,636b64cd,Luke Freeman,Luton Town,True
Luton Town,Birmingham City,1659189600,10,eng ENG,CM,27-240,22,2,1,1,1,0,1,1,100.0,0,0,0,0,0,2,0,0,d3085b49,Cauley Woodrow,Luton Town,False
Luton Town,Birmingham City,1659189600,22,sct SCO,CM,24-026,90,0,0,0,0,0,0,2,0.0,2,2,0,2,1,1,1,0,858409be,Allan Campbell,Luton Town,True
Luton Town,Birmingham City,1659189600,29,jm JAM,WB,28-086,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,1,0,399e9474,Amari'i Bell,Luton Town,True
Luton Town,Birmingham City,1659189600,2,eng ENG,WB,24-292,90,3,2,2,0,1,0,1,0.0,1,2,0,2,0,3,5,0,c07b7c5c,James Bree,Luton Town,True
Luton Town,Birmingham City,1659189600,3,eng ENG,CB,28-108,90,0,0,0,0,0,0,0,,0,1,1,0,1,1,6,0,3595affe,Dan Potts,Luton Town,True
Luton Town,Birmingham City,1659189600,5,eng ENG,CB,30-320,90,1,0,1,0,0,1,1,100.0,0,0,0,0,1,2,6,0,94ffccb3,Sonny Bradley,Luton Town,True
Luton Town,Birmingham City,1659189600,32,eng ENG,CB,23-350,90,1,1,0,1,0,1,1,100.0,0,2,1,1,2,3,0,0,cd889153,Gabriel Osho,Luton Town,True
Luton Town,Birmingham City,1659189600,34,us USA,GK,27-051,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3f65d5ce,Ethan Horvath,Luton Town,True
Blackburn Rovers,Queens Park Rangers,1659189600,29,wls WAL,FW,21-149,63,2,2,0,1,1,1,1,100.0,0,2,0,2,0,2,0,0,6000a82f,Jack Vale,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,10,eng ENG,RW,20-214,27,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ce967905,Tyrhys Dolan,Blackburn Rovers,False
Blackburn Rovers,Queens Park Rangers,1659189600,22,cl CHI,LW,23-103,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,1,0,57827369,Ben Brereton,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,9,eng ENG,"RW,FW",26-318,90,2,1,0,1,1,1,2,50.0,1,0,0,0,1,3,0,0,44361ade,Sam Gallagher,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,19,wls WAL,AM,27-022,90,1,0,0,1,0,1,3,33.3,2,2,0,2,0,1,1,0,c54816a4,Ryan Hedges,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,21,eng ENG,DM,22-290,90,4,2,2,2,0,4,5,80.0,1,2,0,2,4,8,0,0,b3ac41b5,John Buckley,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,27,eng ENG,DM,24-287,90,1,1,1,0,0,1,1,100.0,0,2,0,2,1,2,2,0,33928d3a,Lewis Travis,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,3,eng ENG,LB,23-213,90,0,0,0,0,0,0,1,0.0,1,2,1,1,0,0,0,0,fd985c15,Harry Pickering,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,16,eng ENG,CB,24-300,90,1,1,0,1,0,0,1,0.0,1,1,0,1,1,2,5,0,416e078e,Scott Wharton,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,4,es ESP,CB,31-265,90,0,0,0,0,0,0,0,,0,0,0,0,5,5,3,0,302560a0,Daniel Ayala,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,2,eng ENG,RB,24-140,90,3,1,2,0,1,1,3,33.3,2,1,0,1,1,4,1,0,95869fab,Callum Brittain,Blackburn Rovers,True
Blackburn Rovers,Queens Park Rangers,1659189600,1,be BEL,GK,29-280,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,1,1caa93a5,Thomas Kaminski,Blackburn Rovers,True
Wigan Athletic,Preston North End,1659189600,28,nir NIR,FW,31-349,77,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,0b40ae38,Josh Magennis,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,39,eng ENG,FW,24-318,13,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a9701870,Stephen Humphrys,Wigan Athletic,False
Wigan Athletic,Preston North End,1659189600,11,ie IRL,LW,33-099,90,3,1,1,2,0,2,2,100.0,0,1,0,1,1,4,0,0,53538b39,James McClean,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,19,eng ENG,RW,23-325,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,8df5f70b,Callum Lang,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,10,ie IRL,AM,29-200,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,fc7f8f87,Will Keane,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,4,eng ENG,DM,31-032,90,0,0,0,0,0,0,0,,0,2,1,1,0,0,0,0,d3e47002,Tom Naylor,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,8,eng ENG,DM,29-003,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,62bac55a,Max Power,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,21,eng ENG,LB,32-124,89,1,0,0,1,0,1,1,100.0,0,0,0,0,1,2,1,0,dc936144,Joe Bennett,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,3,eng ENG,LB,24-109,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,1ba50942,Tom Pearce,Wigan Athletic,False
Wigan Athletic,Preston North End,1659189600,16,jm JAM,CB,30-360,90,1,1,0,1,0,0,0,,0,0,0,0,1,2,4,0,ed1f0d0f,Curtis Tilt,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,5,eng ENG,CB,25-345,37,2,2,1,1,0,2,2,100.0,0,2,0,2,1,3,2,0,8d32206c,Jack Whatmough,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,15,sct SCO,CB,25-174,53,3,1,1,2,0,0,0,,0,1,0,1,2,5,0,0,b9fc65bc,Jason Kerr,Wigan Athletic,False
Wigan Athletic,Preston North End,1659189600,27,zw ZIM,RB,30-229,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,0,0,beecc37c,Tendayi Darikwa,Wigan Athletic,True
Wigan Athletic,Preston North End,1659189600,12,eng ENG,GK,32-111,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,f6799cd2,Ben Amos,Wigan Athletic,True
Blackpool,Reading,1659189600,14,eng ENG,FW,31-340,70,0,0,0,0,0,0,0,,0,1,0,1,0,0,4,0,e3e6502a,Gary Madine,Blackpool,True
Blackpool,Reading,1659189600,19,nir NIR,FW,23-234,20,2,2,1,0,1,0,0,,0,1,0,1,0,2,0,0,d333ffb9,Shayne Lavery,Blackpool,False
Blackpool,Reading,1659189600,9,eng ENG,LW,25-262,82,2,1,1,1,0,1,2,50.0,1,2,0,2,0,2,0,0,637047f7,Jerry Yates,Blackpool,True
Blackpool,Reading,1659189600,22,ie IRL,LW,27-129,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,63ffd16e,CJ Hamilton,Blackpool,False
Blackpool,Reading,1659189600,11,eng ENG,RW,23-147,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,ea39a081,Josh Bowler,Blackpool,True
Blackpool,Reading,1659189600,17,eng ENG,LM,25-089,64,1,0,0,0,1,0,1,0.0,1,0,0,0,0,1,0,0,a2447ed2,Matty Virtue,Blackpool,True
Blackpool,Reading,1659189600,12,au AUS,LM,29-084,26,3,2,2,1,0,0,1,0.0,1,1,1,0,0,3,1,0,ddbeed7f,Kenneth Dougall,Blackpool,False
Blackpool,Reading,1659189600,8,sct SCO,CM,20-074,90,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,1,0,22ade6e3,Lewis Fiorini,Blackpool,True
Blackpool,Reading,1659189600,16,eng ENG,RM,21-191,81,2,1,0,1,1,2,3,66.7,1,1,0,1,0,2,1,0,1db3715b,Sonny Carey,Blackpool,True
Blackpool,Reading,1659189600,25,ca CAN,RM,20-074,9,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,25b82f9a,Theo Corbeanu,Blackpool,False
Blackpool,Reading,1659189600,23,eng ENG,LB,22-004,82,1,0,1,0,0,1,1,100.0,0,2,1,1,2,3,3,0,235a62f8,Dominic Thompson,Blackpool,True
Blackpool,Reading,1659189600,34,eng ENG,LB,25-248,8,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,3292caee,Jordan Thorniley,Blackpool,False
Blackpool,Reading,1659189600,15,eng ENG,CB,21-177,90,1,0,0,1,0,0,0,,0,0,0,0,2,3,6,0,012c975a,Rhys Williams,Blackpool,True
Blackpool,Reading,1659189600,21,eng ENG,CB,26-338,90,0,0,0,0,0,0,0,,0,0,0,0,1,1,4,0,9338c17e,Marvin Ekpiteta,Blackpool,True
Blackpool,Reading,1659189600,2,eng ENG,RB,24-310,90,1,1,0,0,1,0,0,,0,2,2,0,1,2,8,0,39ad0b72,Callum Connolly,Blackpool,True
Blackpool,Reading,1659189600,32,eng ENG,GK,24-195,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,5397e7d8,Daniel Grimshaw,Blackpool,True
Cardiff City,Norwich City,1659189600,36,eng ENG,FW,23-129,59,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,a10387a2,Max Watters,Cardiff City,True
Cardiff City,Norwich City,1659189600,8,eng ENG,"DM,AM",28-291,31,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,1,0,3730fcbc,Joe Ralls,Cardiff City,False
Cardiff City,Norwich City,1659189600,11,ie IRL,LW,27-098,80,2,1,1,1,0,0,3,0.0,3,1,0,1,0,2,3,0,c8cf8f64,Callum O'Dowda,Cardiff City,True
Cardiff City,Norwich City,1659189600,20,nir NIR,LW,26-180,10,1,1,0,1,0,0,0,,0,0,0,0,0,1,0,0,1100b177,Gavin Whyte,Cardiff City,False
Cardiff City,Norwich City,1659189600,10,eng ENG,RW,25-041,74,3,0,0,0,3,0,2,0.0,2,0,0,0,0,3,0,0,7b9a86e6,Sheyi Ojo,Cardiff City,True
Cardiff City,Norwich City,1659189600,16,eng ENG,CB,29-070,16,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,943a8857,Curtis Nelson,Cardiff City,False
Cardiff City,Norwich City,1659189600,19,kn SKN,AM,30-270,58,4,2,2,2,0,4,5,80.0,1,1,0,1,1,5,1,0,77bb1522,Romaine Sawyers,Cardiff City,True
Cardiff City,Norwich City,1659189600,29,wls WAL,FW,23-213,32,1,1,0,0,1,0,0,,0,1,0,1,0,1,0,0,fcc02804,Mark Harris,Cardiff City,False
Cardiff City,Norwich City,1659189600,35,eng ENG,"DM,RW",25-100,80,6,4,1,5,0,0,1,0.0,1,0,0,0,1,7,4,0,e9bfd3cf,Andy Rinomhota,Cardiff City,True
Cardiff City,Norwich City,1659189600,12,eng ENG,RW,23-031,10,1,1,0,1,0,0,0,,0,0,0,0,1,2,0,0,e3d729a6,Thomas Sang,Cardiff City,False
Cardiff City,Norwich City,1659189600,6,eng ENG,DM,25-047,90,1,1,0,1,0,0,0,,0,1,1,0,1,2,2,0,fb0fb628,Ryan Wintle,Cardiff City,True
Cardiff City,Norwich City,1659189600,17,ng NGA,LB,27-359,90,1,0,1,0,0,1,1,100.0,0,1,0,1,7,8,8,0,33a95e0a,Jamilu Collins,Cardiff City,True
Cardiff City,Norwich City,1659189600,23,ci CIV,CB,25-233,90,0,0,0,0,0,0,0,,0,2,2,0,0,0,4,0,9f30e7ed,Cédric Kipré,Cardiff City,True
Cardiff City,Norwich City,1659189600,38,eng ENG,CB,26-094,72,1,1,1,0,0,0,1,0.0,1,0,0,0,0,1,2,0,920afe91,Perry Ng,Cardiff City,True
Cardiff City,Norwich City,1659189600,2,ag ATG,RB,26-314,90,6,3,4,1,1,2,2,100.0,0,1,0,1,2,8,1,0,fa0a69e4,Mahlon Romeo,Cardiff City,True
Cardiff City,Norwich City,1659189600,1,eng ENG,GK,30-043,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,af615123,Ryan Allsop,Cardiff City,True
Middlesbrough,West Bromwich Albion,1659198600,29,eng ENG,FW,26-294,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,e2b384d2,Chuba Akpom,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,19,eng ENG,FW,19-236,28,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,cdb3f59c,Josh Coburn,Middlesbrough,False
Middlesbrough,West Bromwich Albion,1659198600,18,eng ENG,FW,28-144,62,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2b2bae51,Duncan Watmore,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,21,fi FIN,FW,23-042,28,0,0,0,0,0,0,0,,0,2,0,2,0,0,0,0,82c215a0,Marcus Forss,Middlesbrough,False
Middlesbrough,West Bromwich Albion,1659198600,8,au AUS,CM,23-270,90,1,1,0,1,0,0,0,,0,1,1,0,0,1,0,0,59d61727,Riley McGree,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,16,eng ENG,CM,34-070,90,2,1,0,2,0,0,0,,0,0,0,0,0,2,0,0,08b10f50,Jonny Howson,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,25,eng ENG,CM,28-191,90,2,1,1,1,0,1,1,100.0,0,3,0,3,0,2,0,0,43f5d4e6,Matt Crooks,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,3,eng ENG,WB,22-185,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,1,0,73b1d65b,Ryan John Giles,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,2,eng ENG,WB,23-034,90,0,0,0,0,0,0,2,0.0,2,1,0,1,0,0,3,0,422ee5c7,Isaiah Jones,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,27,eng ENG,CB,24-233,90,0,0,0,0,0,0,1,0.0,1,1,1,0,2,2,5,0,3986000d,Marc Bola,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,26,ie IRL,CB,28-136,90,1,1,1,0,0,0,0,,0,0,0,0,1,2,4,0,274deb82,Darragh Lenihan,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,15,sr SUR,CB,25-276,90,1,0,1,0,0,0,1,0.0,1,1,1,0,3,4,3,0,1ecc03bc,Anfernee Dijksteel,Middlesbrough,True
Middlesbrough,West Bromwich Albion,1659198600,1,us USA,GK,27-119,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,42130443,Zack Steffen,Middlesbrough,True
Sunderland,Coventry City,1659265200,14,sct SCO,FW,26-020,90,2,1,0,1,1,1,2,50.0,1,1,1,0,0,2,2,0,18986367,Ross Stewart,Sunderland,True
Sunderland,Coventry City,1659265200,21,eng ENG,FW,29-089,78,2,2,1,1,0,1,2,50.0,1,0,0,0,0,2,0,0,ff9fcd4d,Alex Pritchard,Sunderland,True
Sunderland,Coventry City,1659265200,10,eng ENG,FW,25-176,12,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,59d93937,Patrick Roberts,Sunderland,False
Sunderland,Coventry City,1659265200,8,eng ENG,AM,23-120,60,3,2,0,3,0,1,1,100.0,0,0,0,0,0,3,0,0,e8a427a3,Elliot Embleton,Sunderland,True
