home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Portimonense,Belenenses SAD,1565379000,95,br BRA,FW,23-337,86,25,1,2,6,17,3,25,0,0,,0,,13,87,30,0,2,0,3,1,21,4,555311f2,Iury de Castilho,Portimonense,True
Portimonense,Belenenses SAD,1565379000,14,gw GNB,FW,21-190,4,1,0,0,0,1,0,1,0,0,,0,,0,0,0,0,0,0,0,0,0,0,ed5c0319,Beto,Portimonense,False
Portimonense,Belenenses SAD,1565379000,77,pt POR,LW,25-320,72,36,2,4,14,20,1,36,4,3,75.0,1,25.0,30,183,105,2,3,0,3,4,29,7,b0332f23,Aylton Boa Morte,Portimonense,True
Portimonense,Belenenses SAD,1565379000,11,co COL,LW,22-323,18,7,1,1,3,3,0,7,0,0,,0,,3,23,1,0,0,0,0,0,2,1,8499c713,Marlos Moreno,Portimonense,False
Portimonense,Belenenses SAD,1565379000,10,,RW,22-132,90,47,1,1,16,30,2,47,2,1,50.0,1,50.0,36,306,134,4,2,0,1,4,38,14,2e0f6a18,Bruno Tabata,Portimonense,True
Portimonense,Belenenses SAD,1565379000,8,br BRA,LM,25-030,90,63,0,3,28,34,5,63,2,2,100.0,0,0.0,43,326,119,6,3,2,5,6,44,8,ec758139,Paulinho,Portimonense,True
Portimonense,Belenenses SAD,1565379000,21,pt POR,CM,25-251,90,64,0,14,45,5,0,64,0,0,,0,,30,128,73,1,0,0,1,0,38,1,7dfb980a,Pedro Sá,Portimonense,True
Portimonense,Belenenses SAD,1565379000,5,br BRA,RM,23-211,79,32,0,2,16,14,0,32,0,0,,0,,13,116,26,1,1,0,2,0,15,3,905e06a3,Romulo,Portimonense,True
Portimonense,Belenenses SAD,1565379000,72,br BRA,RM,22-016,11,3,0,1,1,1,0,3,0,0,,0,,1,1,0,0,0,0,0,0,1,0,d7d6c525,Everson,Portimonense,False
Portimonense,Belenenses SAD,1565379000,19,br BRA,LB,24-216,90,69,2,15,33,21,0,69,0,0,,0,,37,221,146,5,1,0,2,1,39,5,031a71b4,Henrique,Portimonense,True
Portimonense,Belenenses SAD,1565379000,28,br BRA,CB,24-194,90,66,9,47,16,3,2,66,0,0,,0,,34,108,52,0,0,0,1,0,39,0,577d7bf9,Willyan,Portimonense,True
Portimonense,Belenenses SAD,1565379000,4,br BRA,CB,27-277,90,60,7,36,25,0,0,60,0,0,,0,,34,145,66,0,0,0,0,0,32,0,09862e96,Jadson,Portimonense,True
