home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Emmen,Fortuna Sittard,1603044000,nl NED,33-162,90,5,2,3,60.0,0.9,5,10,50.0,27,2,22.2,29.0,8,50.0,41.9,9,0,0.0,1,14.0,2d7ed298,Dennis Telgenkamp,Emmen,True
RKC Waalwijk,Zwolle,1603294200,gr GRE,29-033,90,5,1,4,80.0,1.4,12,29,41.4,51,8,47.1,36.4,15,33.3,27.0,11,1,9.1,3,18.5,f9508440,Kostas Lamprou,RKC Waalwijk,True
VVV-Venlo,Ajax,1603549800,nl NED,29-141,90,23,13,10,47.8,11.4,11,32,34.4,20,1,85.0,58.5,17,88.2,61.9,17,0,0.0,2,18.8,cbd1cdf2,Delano van Crooy,VVV-Venlo,True
Utrecht,Twente,1603557900,nl NED,22-091,90,3,1,2,66.7,1.1,4,13,30.8,23,2,47.8,36.0,4,50.0,43.3,12,0,0.0,0,4.0,35d96ed9,Thijmen Nijhuis,Utrecht,True
Zwolle,Willem II,1603562400,de GER,25-104,90,3,0,3,100.0,0.5,7,20,35.0,28,7,53.6,41.0,11,45.5,40.4,6,0,0.0,2,34.0,9b688ae1,Michael Zetterer,Zwolle,True
Heerenveen,Emmen,1603566000,nl NED,31-235,90,2,0,2,100.0,0.1,4,6,66.7,18,5,33.3,33.2,9,0.0,20.1,15,1,6.7,2,16.3,b3576b7c,Erwin Mulder,Heerenveen,True
Fortuna Sittard,Groningen,1603624500,md MDA,26-341,90,10,3,7,70.0,3.4,4,18,22.2,35,4,31.4,31.6,11,63.6,47.5,19,0,0.0,3,20.0,5594f2ee,Alexei Koșelev,Fortuna Sittard,True
Vitesse,PSV Eindhoven,1603632600,nl NED,36-352,90,4,1,3,75.0,0.7,9,23,39.1,36,4,58.3,41.8,7,28.6,34.1,15,0,0.0,0,10.0,3392603d,Remko Pasveer,Vitesse,True
Sparta Rotterdam,Heracles Almelo,1603632600,nl NED,28-199,90,2,1,1,50.0,0.2,8,18,44.4,19,2,63.2,46.8,18,33.3,39.9,26,0,0.0,0,,0df43081,Benjamin van Leer,Sparta Rotterdam,True
RKC Waalwijk,Feyenoord,1603640700,gr GRE,29-037,90,8,2,6,75.0,2.1,6,12,50.0,30,7,26.7,29.9,13,30.8,27.7,12,0,0.0,0,9.3,f9508440,Kostas Lamprou,RKC Waalwijk,True
ADO Den Haag,AZ Alkmaar,1603652400,nl NED,26-342,90,7,2,5,71.4,2.2,8,17,47.1,27,5,37.0,34.2,11,63.6,50.4,13,1,7.7,0,6.8,71be74bb,Luuk Koopmans,ADO Den Haag,True
Twente,Zwolle,1604166300,nl NED,23-350,90,5,1,4,80.0,2.1,6,21,28.6,43,4,41.9,35.5,5,60.0,47.8,10,0,0.0,0,13.0,510c6a3f,Joel Drommel,Twente,True
Ajax,Fortuna Sittard,1604170800,cm CMR,24-212,90,7,2,5,71.4,1.5,2,3,66.7,26,6,11.5,23.5,2,0.0,17.5,5,0,0.0,0,,e9c0c1b2,André Onana,Ajax,True
Groningen,VVV-Venlo,1604170800,nl NED,30-147,90,2,1,1,50.0,0.2,9,22,40.9,40,5,50.0,42.1,3,66.7,55.3,12,0,0.0,1,12.0,be855308,Sergio Padt,Groningen,True
Willem II,Vitesse,1604174400,be BEL,27-054,90,4,3,1,25.0,1.4,8,22,36.4,25,1,60.0,47.6,8,87.5,62.0,16,1,6.3,2,15.0,f456c788,Jorn Brondeel,Willem II,True
Heracles Almelo,Utrecht,1604229300,nl NED,24-136,90,5,1,4,100.0,1.7,4,17,23.5,22,3,50.0,42.5,10,60.0,49.3,15,0,0.0,0,,1da4fe81,Koen Bucker,Heracles Almelo,True
Sparta Rotterdam,Heerenveen,1604237400,ng NGA,21-065,90,6,4,2,33.3,2.6,5,9,55.6,20,3,25.0,28.3,5,80.0,62.8,9,0,0.0,0,9.0,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
Emmen,Feyenoord,1604237400,de GER,30-231,90,7,3,4,71.4,2.5,12,34,35.3,35,4,48.6,41.5,20,85.0,54.9,27,0,0.0,1,8.7,e2d34771,Felix Wiedwald,Emmen,True
PSV Eindhoven,ADO Den Haag,1604245500,ch SUI,26-148,90,3,0,3,100.0,0.2,1,7,14.3,27,5,18.5,31.9,5,40.0,44.4,6,0,0.0,1,32.0,dc29b608,Yvon Mvogo,PSV Eindhoven,True
AZ Alkmaar,RKC Waalwijk,1604257200,nl NED,29-236,90,1,0,1,100.0,0.1,1,4,25.0,28,4,14.3,26.5,5,0.0,20.0,5,0,0.0,1,26.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Fortuna Sittard,Zwolle,1604689200,nl NED,23-227,90,1,2,0,-100.0,0.5,9,25,36.0,30,6,50.0,37.7,11,90.9,57.7,22,0,0.0,2,20.7,f1655231,Yanick van Osch,Fortuna Sittard,True
ADO Den Haag,Twente,1604763000,nl NED,26-355,90,9,4,5,55.6,2.7,13,26,50.0,32,3,62.5,44.3,8,75.0,57.9,15,0,0.0,0,9.5,71be74bb,Luuk Koopmans,ADO Den Haag,True
VVV-Venlo,Heracles Almelo,1604771100,de GER,33-201,90,2,2,0,50.0,1.4,3,5,60.0,16,3,6.3,26.8,9,44.4,35.6,12,0,0.0,0,,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
RKC Waalwijk,Sparta Rotterdam,1604779200,gr GRE,29-050,90,7,2,5,71.4,1.6,2,6,33.3,40,12,7.5,23.7,12,25.0,31.1,17,2,11.8,2,15.0,f9508440,Kostas Lamprou,RKC Waalwijk,True
Utrecht,Ajax,1604834100,nl NED,22-178,90,6,3,3,66.7,3.0,6,18,33.3,24,5,45.8,36.8,12,58.3,43.3,20,0,0.0,0,,eb343262,Maarten Paes,Utrecht,True
Feyenoord,Groningen,1604842200,nl NED,30-038,90,1,0,1,100.0,0.2,9,18,50.0,27,4,40.7,37.1,9,77.8,62.3,11,1,9.1,1,11.2,f352799f,Nick Marsman,Feyenoord,True
Vitesse,Emmen,1604842200,nl NED,37-000,90,5,1,4,80.0,1.8,8,33,24.2,43,9,62.8,43.3,6,100.0,70.0,19,0,0.0,1,13.5,3392603d,Remko Pasveer,Vitesse,True
Heerenveen,AZ Alkmaar,1604850300,nl NED,31-250,90,6,3,4,66.7,1.4,6,18,33.3,29,4,48.3,35.9,10,40.0,36.0,16,0,0.0,0,4.5,b3576b7c,Erwin Mulder,Heerenveen,True
PSV Eindhoven,Willem II,1604862000,ch SUI,26-155,90,2,0,2,100.0,0.7,3,8,37.5,19,2,26.3,32.8,6,50.0,47.3,10,0,0.0,0,,dc29b608,Yvon Mvogo,PSV Eindhoven,True
Willem II,VVV-Venlo,1605980700,be BEL,27-075,90,1,1,0,0.0,0.8,9,29,31.0,24,1,75.0,48.8,14,78.6,55.0,22,0,0.0,2,17.3,f456c788,Jorn Brondeel,Willem II,True
Groningen,Vitesse,1605985200,nl NED,30-168,90,1,1,0,0.0,0.7,10,22,45.5,40,3,47.5,38.3,5,60.0,47.8,6,0,0.0,1,19.3,be855308,Sergio Padt,Groningen,True
Zwolle,Utrecht,1605988800,de GER,25-132,90,2,1,1,50.0,1.1,9,26,34.6,40,4,60.0,42.7,4,50.0,46.5,13,0,0.0,4,17.7,9b688ae1,Michael Zetterer,Zwolle,True
Ajax,Heracles Almelo,1606043700,cm CMR,24-234,90,2,0,2,100.0,0.1,7,11,63.6,47,2,23.4,28.8,2,0.0,15.0,6,0,0.0,2,24.5,e9c0c1b2,André Onana,Ajax,True
Sparta Rotterdam,ADO Den Haag,1606051800,ng NGA,21-086,90,1,0,1,100.0,0.4,4,8,50.0,21,3,28.6,29.6,4,50.0,47.0,3,0,0.0,1,16.4,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
Fortuna Sittard,Feyenoord,1606051800,nl NED,23-243,90,8,3,5,87.5,3.7,1,4,25.0,27,8,14.8,24.5,7,0.0,19.9,11,1,9.1,1,10.0,f1655231,Yanick van Osch,Fortuna Sittard,True
RKC Waalwijk,Heerenveen,1606059900,gr GRE,29-065,90,5,1,4,80.0,1.4,7,13,53.8,40,3,25.0,29.1,5,60.0,35.8,8,2,25.0,2,19.3,f9508440,Kostas Lamprou,RKC Waalwijk,True
Twente,PSV Eindhoven,1606059900,nl NED,24-006,90,5,1,3,80.0,1.8,7,31,22.6,43,4,48.8,40.1,13,76.9,57.2,17,1,5.9,1,13.3,510c6a3f,Joel Drommel,Twente,True
AZ Alkmaar,Emmen,1606071600,nl NED,29-257,90,2,0,2,100.0,0.2,2,3,66.7,11,5,9.1,21.9,5,40.0,45.4,9,0,0.0,1,42.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Twente,RKC Waalwijk,1606503600,nl NED,24-011,90,7,2,5,71.4,1.4,5,13,38.5,34,5,32.4,30.8,7,28.6,35.6,15,1,6.7,3,21.4,510c6a3f,Joel Drommel,Twente,True
Emmen,Ajax,1606585500,de GER,30-258,90,12,5,7,58.3,5.5,11,24,45.8,23,4,69.6,44.4,14,57.1,44.5,22,0,0.0,0,2.0,e2d34771,Felix Wiedwald,Emmen,True
ADO Den Haag,Heerenveen,1606590000,nl NED,27-010,90,4,1,3,75.0,1.3,15,30,50.0,33,3,57.6,44.3,12,91.7,62.8,18,1,5.6,0,7.1,71be74bb,Luuk Koopmans,ADO Den Haag,True
VVV-Venlo,Zwolle,1606593600,de GER,33-222,90,6,2,4,66.7,1.7,11,27,40.7,32,0,65.6,39.3,8,75.0,52.8,14,0,0.0,1,30.0,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
Vitesse,Fortuna Sittard,1606648500,nl NED,37-021,90,2,0,2,100.0,0.2,7,17,41.2,37,2,43.2,34.5,8,12.5,21.6,7,0,0.0,0,14.4,3392603d,Remko Pasveer,Vitesse,True
Groningen,Willem II,1606656600,nl NED,30-176,90,1,0,1,100.0,0.0,6,11,54.5,25,1,36.0,32.8,4,50.0,35.5,9,0,0.0,2,26.0,be855308,Sergio Padt,Groningen,True
Feyenoord,Utrecht,1606656600,nl NED,30-059,90,7,1,6,85.7,1.3,9,10,90.0,30,9,23.3,29.2,10,30.0,32.1,21,2,9.5,1,14.0,f352799f,Nick Marsman,Feyenoord,True
Heracles Almelo,AZ Alkmaar,1606664700,nl NED,27-313,90,7,2,5,85.7,2.5,7,18,38.9,28,3,53.6,44.6,6,50.0,40.2,7,1,14.3,1,13.7,4f521fcf,Michael Brouwer,Heracles Almelo,True
PSV Eindhoven,Sparta Rotterdam,1606676400,de GER,30-132,90,0,0,0,,0.0,4,7,57.1,24,1,8.3,17.8,7,71.4,56.3,4,0,0.0,3,28.8,4b1793b0,Lars Unnerstall,PSV Eindhoven,True
Sparta Rotterdam,Emmen,1607108400,ng NGA,21-098,90,3,1,2,66.7,0.5,8,26,30.8,20,3,70.0,46.5,12,100.0,64.2,16,0,0.0,0,7.7,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
RKC Waalwijk,VVV-Venlo,1607182200,gr GRE,29-078,90,6,2,4,83.3,1.7,5,13,38.5,30,6,33.3,33.0,4,75.0,36.8,13,0,0.0,0,,f9508440,Kostas Lamprou,RKC Waalwijk,True
Fortuna Sittard,Willem II,1607190300,nl NED,23-256,90,3,2,1,33.3,0.8,14,29,48.3,24,0,79.2,52.3,10,100.0,61.7,25,0,0.0,2,21.0,f1655231,Yanick van Osch,Fortuna Sittard,True
Ajax,Twente,1607194800,cm CMR,24-247,90,5,2,3,60.0,1.6,7,12,58.3,34,5,32.4,32.1,7,14.3,26.1,5,0,0.0,1,25.0,e9c0c1b2,André Onana,Ajax,True
Zwolle,Vitesse,1607198400,de GER,25-146,90,4,1,3,75.0,1.4,4,14,28.6,38,6,28.9,33.2,9,33.3,35.1,6,0,0.0,0,13.0,9b688ae1,Michael Zetterer,Zwolle,True
Feyenoord,Heracles Almelo,1607253300,nl NED,30-066,90,3,0,3,100.0,0.2,6,9,66.7,21,3,38.1,34.0,4,25.0,30.5,4,0,0.0,3,25.2,f352799f,Nick Marsman,Feyenoord,True
Utrecht,ADO Den Haag,1607261400,nl NED,22-206,90,2,1,1,50.0,1.1,10,14,71.4,18,3,55.6,38.3,7,57.1,41.4,13,0,0.0,0,13.0,eb343262,Maarten Paes,Utrecht,True
AZ Alkmaar,Groningen,1607261400,nl NED,29-271,90,3,2,1,33.3,1.0,5,16,31.3,31,5,45.2,35.8,5,40.0,33.2,24,0,0.0,0,13.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Heerenveen,PSV Eindhoven,1607269500,nl NED,31-278,90,4,2,2,50.0,1.7,6,10,60.0,22,2,27.3,35.1,8,50.0,32.4,17,0,0.0,1,19.0,b3576b7c,Erwin Mulder,Heerenveen,True
Heracles Almelo,Fortuna Sittard,1607713200,de GER,29-223,90,1,2,0,-100.0,0.8,2,4,50.0,22,2,18.2,26.2,3,0.0,25.7,4,0,0.0,4,24.8,663e080e,Janis Blaswich,Heracles Almelo,True
Groningen,RKC Waalwijk,1607787000,nl NED,30-189,90,3,0,3,100.0,0.8,12,20,60.0,49,4,26.5,30.9,11,63.6,45.6,16,1,6.3,1,12.3,be855308,Sergio Padt,Groningen,True
Emmen,ADO Den Haag,1607795100,de GER,30-272,90,2,1,1,50.0,0.8,0,4,0.0,30,3,13.3,23.4,4,0.0,18.5,7,0,0.0,0,15.0,e2d34771,Felix Wiedwald,Emmen,True
Ajax,Zwolle,1607799600,cm CMR,24-254,90,3,0,3,100.0,1.1,9,12,75.0,35,3,31.4,29.3,2,50.0,35.0,1,1,100.0,3,18.7,e9c0c1b2,André Onana,Ajax,True
Vitesse,Heerenveen,1607858100,nl NED,37-035,90,6,1,5,83.3,1.2,8,18,44.4,39,5,46.2,36.8,2,0.0,16.0,8,0,0.0,0,12.3,3392603d,Remko Pasveer,Vitesse,True
Willem II,Sparta Rotterdam,1607866200,nl NED,33-263,90,9,3,6,66.7,2.9,4,19,21.1,35,12,42.9,36.4,5,80.0,60.2,12,3,25.0,1,11.3,911680d8,Robbin Ruiter,Willem II,True
VVV-Venlo,Feyenoord,1607866200,nl NED,29-191,90,8,3,5,62.5,1.9,17,31,54.8,38,6,52.6,39.4,18,61.1,50.2,19,0,0.0,0,12.0,cbd1cdf2,Delano van Crooy,VVV-Venlo,True
PSV Eindhoven,Utrecht,1607874300,ch SUI,26-190,90,8,1,7,87.5,1.8,5,15,33.3,27,4,40.7,34.3,11,36.4,35.6,17,0,0.0,1,17.5,dc29b608,Yvon Mvogo,PSV Eindhoven,True
Twente,AZ Alkmaar,1607886000,nl NED,24-027,90,7,3,4,71.4,2.8,3,13,23.1,37,5,32.4,33.6,9,11.1,22.1,6,0,0.0,0,15.0,510c6a3f,Joel Drommel,Twente,True
Zwolle,Emmen,1608318000,de GER,25-159,90,3,0,3,100.0,0.4,2,6,33.3,20,6,20.0,29.8,4,50.0,36.0,15,0,0.0,2,22.0,9b688ae1,Michael Zetterer,Zwolle,True
Sparta Rotterdam,Groningen,1608391800,ng NGA,21-113,90,6,3,3,50.0,2.2,8,21,38.1,30,3,53.3,45.4,5,100.0,64.0,12,0,0.0,0,10.8,ab5c36dd,Maduka Okoye,Sparta Rotterdam,True
VVV-Venlo,Twente,1608399900,de GER,33-243,90,9,2,7,77.8,2.0,15,28,53.6,38,6,55.3,37.1,9,77.8,56.0,12,0,0.0,1,21.0,f70e46e6,Thorsten Kirschbaum,VVV-Venlo,True
RKC Waalwijk,PSV Eindhoven,1608404400,gr GRE,29-092,90,10,4,6,70.0,4.3,5,7,71.4,31,11,22.6,28.0,1,0.0,9.0,7,0,0.0,2,20.0,f9508440,Kostas Lamprou,RKC Waalwijk,True
Utrecht,Fortuna Sittard,1608408000,de GER,25-090,90,6,1,5,83.3,1.2,2,4,50.0,14,5,0.0,23.1,8,50.0,43.4,10,0,0.0,2,32.5,dbb329c6,Eric Oelschlägel,Utrecht,True
Vitesse,Feyenoord,1608462900,nl NED,37-042,90,5,0,5,100.0,1.1,9,23,39.1,33,7,48.5,37.3,15,46.7,40.7,21,1,4.8,0,9.5,3392603d,Remko Pasveer,Vitesse,True
Heerenveen,Heracles Almelo,1608471000,nl NED,31-292,90,2,2,0,0.0,1.6,3,6,50.0,19,4,15.8,24.3,5,60.0,41.6,7,0,0.0,7,23.9,b3576b7c,Erwin Mulder,Heerenveen,True
ADO Den Haag,Ajax,1608471000,nl NED,27-032,90,12,4,8,66.7,2.6,13,31,41.9,27,3,74.1,49.9,17,64.7,47.5,25,0,0.0,2,21.3,71be74bb,Luuk Koopmans,ADO Den Haag,True
AZ Alkmaar,Willem II,1608479100,nl NED,29-285,90,4,3,2,50.0,1.8,2,5,40.0,19,4,21.1,28.5,3,33.3,33.3,8,0,0.0,0,16.0,3d214e5f,Marco Bizot,AZ Alkmaar,True
Fortuna Sittard,RKC Waalwijk,1608651000,nl NED,23-273,90,4,1,3,75.0,1.2,8,13,61.5,20,5,50.0,37.8,5,60.0,46.2,14,1,7.1,0,7.0,f1655231,Yanick van Osch,Fortuna Sittard,True
Emmen,Utrecht,1608659100,nl NED,33-227,90,6,3,3,50.0,2.7,9,27,33.3,45,6,51.1,36.7,11,36.4,31.9,10,0,0.0,0,6.0,2d7ed298,Dennis Telgenkamp,Emmen,True
