home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Leganés,Alavés,1503080100,b35db3f6,Miguel Ángel Guerrero, Leganés,0.02,,Blocked,26,Right Foot,,,,,,,,5,False
Leganés,Alavés,1503080100,b35db3f6,Miguel Ángel Guerrero, Leganés,0.11,,Off Target,11,Left Foot,Volley,3e1858af,Alexander,Pass (Live),0657888a,Omar Ramos,Pass (Live),7,False
Leganés,Alavés,1503080100,19b776e9,Rubén Sobrino, Alavés,0.05,0.16,Saved,14,Right Foot,,45e304c8,Burgui,Pass (Live),,,,13,False
Leganés,Alavés,1503080100,05a4465d,Manu García, Alavés,0.79,0.92,Saved,13,Left Foot,,45e304c8,Burgui,Fouled,999908af,Wakaso,Pass (Live),17,True
Leganés,Alavés,1503080100,0d10333c,Gabriel, Leganés,0.07,,Off Target,14,Left Foot,,3e1858af,Alexander,Pass (Live),5ca20b7a,Joseba Zaldúa,Pass (Live),21,False
Leganés,Alavés,1503080100,b35db3f6,Miguel Ángel Guerrero, Leganés,0.04,0.12,Saved,30,Right Foot,"Free kick, Deflected",0d10333c,Gabriel,Fouled,0d10333c,Gabriel,Take-On,24,False
Leganés,Alavés,1503080100,0d10333c,Gabriel, Leganés,0.77,0.95,Goal,3,Left Foot,,b35db3f6,Miguel Ángel Guerrero,Shot,,,,24,False
Leganés,Alavés,1503080100,0d10333c,Gabriel, Leganés,0.05,,Blocked,30,Left Foot,Free kick,0657888a,Omar Ramos,Fouled,0657888a,Omar Ramos,Tackle,27,False
Leganés,Alavés,1503080100,4efd29bb,Christian Santos, Alavés,0.04,0.16,Saved,13,Head,,999908af,Wakaso,Pass (Dead),999908af,Wakaso,Fouled,31,False
Leganés,Alavés,1503080100,0d10333c,Gabriel, Leganés,0.02,0.06,Saved,32,Left Foot,,0657888a,Omar Ramos,Pass (Live),e4b8c5b6,Ezequiel Muñoz,Pass (Live),34,False
Leganés,Alavés,1503080100,0657888a,Omar Ramos, Leganés,0.03,,Blocked,27,Left Foot,,aec0fb6f,Javier Eraso,Pass (Live),b35db3f6,Miguel Ángel Guerrero,Pass (Live),37,False
Leganés,Alavés,1503080100,3e1858af,Alexander, Leganés,0.02,,Blocked,27,Left Foot,,0657888a,Omar Ramos,Pass (Live),3c7bc9bd,Rubén Pérez,Pass (Live),45,False
Leganés,Alavés,1503080100,3e1858af,Alexander, Leganés,0.05,,Off Target,18,Left Foot,,3e1858af,Alexander,Shot,,,,45+1,False
Leganés,Alavés,1503080100,3c7bc9bd,Rubén Pérez, Leganés,0.02,,Off Target,33,Right Foot,Volley,3e1858af,Alexander,Shot,,,,45+1,False
Leganés,Alavés,1503080100,9d2a3d5f,Ibai Gómez, Alavés,0.02,,Off Target,28,Right Foot,,45e304c8,Burgui,Pass (Live),05a4465d,Manu García,Pass (Live),47,False
Leganés,Alavés,1503080100,999908af,Wakaso, Alavés,0.02,,Off Target,34,Left Foot,,63f04c6c,Alfonso Pedraza,Pass (Dead),45e304c8,Burgui,Fouled,55,False
Leganés,Alavés,1503080100,e54bd0a2,Tomás Pina Isla, Alavés,0.12,,Blocked,10,Left Foot,,45e304c8,Burgui,Pass (Live),9d2a3d5f,Ibai Gómez,Pass (Live),70,False
Leganés,Alavés,1503080100,fd47b4f2,Rodrigo Ely, Alavés,0.04,0.07,Saved,15,Head,,4bc5f2b4,Óscar Romero,Pass (Dead),f69d934e,Carlos Vigaray,Fouled,72,False
Leganés,Alavés,1503080100,4bc5f2b4,Óscar Romero, Alavés,0.03,0.28,Saved,23,Left Foot,,,,,,,,78,False
Leganés,Alavés,1503080100,0d10333c,Gabriel, Leganés,0.02,,Blocked,31,Left Foot,,3e1858af,Alexander,Pass (Dead),37f96552,Nabil El Zhar,Fouled,82,False
Leganés,Alavés,1503080100,45e304c8,Burgui, Alavés,0.02,,Woodwork,32,Right Foot,,4bc5f2b4,Óscar Romero,Pass (Live),4bc5f2b4,Óscar Romero,Take-On,82,False
Leganés,Alavés,1503080100,37f96552,Nabil El Zhar, Leganés,0.05,,Off Target,18,Left Foot,Volley,0d10333c,Gabriel,Pass (Live),f3112790,Unai Bustinza,Pass (Dead),84,False
Leganés,Alavés,1503080100,b35db3f6,Miguel Ángel Guerrero, Leganés,0.08,,Off Target,9,Head,,37f96552,Nabil El Zhar,Shot,,,,84,False
