home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Internazionale,Genoa,1629563400,9,ba BIH,FW,35-157,90,45,3,5,21,20,6,45,3,2,66.7,1,33.3,21,110,48,1,1,0,1,1,36,9,3bb7f478,Edin Džeko,Internazionale,True
Internazionale,Genoa,1629563400,12,it ITA,FW,26-016,68,42,0,2,22,20,3,42,0,0,,0,,23,144,104,2,2,0,2,1,35,5,b70bde8f,Stefano Sensi,Internazionale,True
Internazionale,Genoa,1629563400,22,cl CHI,DM,34-091,22,29,1,4,14,11,2,29,2,2,100.0,0,0.0,17,117,90,2,1,1,0,0,22,2,67cdbc0e,Arturo Vidal,Internazionale,False
Internazionale,Genoa,1629563400,20,tr TUR,"DM,FW",27-194,76,66,0,4,31,31,3,66,2,0,0.0,2,100.0,36,159,64,1,0,0,0,0,54,11,cd0fa27b,Hakan Çalhanoğlu,Internazionale,True
Internazionale,Genoa,1629563400,48,uy URU,FW,20-182,14,5,0,1,2,2,0,5,0,0,,0,,4,30,1,0,0,1,1,1,4,1,86383d0e,Martin Satriano,Internazionale,False
Internazionale,Genoa,1629563400,77,hr CRO,DM,28-278,90,101,2,15,77,9,1,101,1,1,100.0,0,0.0,65,276,124,1,1,0,0,1,80,2,33b8d077,Marcelo Brozović,Internazionale,True
Internazionale,Genoa,1629563400,23,it ITA,DM,24-195,76,62,0,2,34,27,3,62,2,1,50.0,1,50.0,40,232,140,6,3,1,1,0,52,4,6928979a,Nicolò Barella,Internazionale,True
Internazionale,Genoa,1629563400,8,uy URU,DM,29-362,14,20,0,0,17,3,0,20,0,0,,0,,17,108,72,1,1,0,0,1,19,1,44ac04e9,Matías Vecino,Internazionale,False
Internazionale,Genoa,1629563400,14,hr CRO,WB,32-200,68,40,0,4,12,24,4,40,0,0,,0,,22,194,127,5,2,2,1,2,27,6,6fe90922,Ivan Perišić,Internazionale,True
Internazionale,Genoa,1629563400,32,it ITA,"WB,CB",23-284,22,21,0,3,6,12,1,21,0,0,,0,,10,46,24,1,1,0,0,0,12,5,970b8574,Federico Dimarco,Internazionale,False
Internazionale,Genoa,1629563400,36,it ITA,WB,31-262,90,43,1,9,21,13,1,43,1,0,0.0,1,100.0,27,110,51,2,1,0,1,0,31,5,96e0490d,Matteo Darmian,Internazionale,True
Internazionale,Genoa,1629563400,95,it ITA,CB,22-130,83,68,5,18,38,12,3,68,1,1,100.0,0,0.0,41,194,130,1,2,1,2,0,48,0,75b86fb3,Alessandro Bastoni,Internazionale,True
Internazionale,Genoa,1629563400,2,nl NED,WB,25-125,7,7,0,0,3,4,2,7,1,1,100.0,0,0.0,5,31,8,0,0,1,0,1,4,1,481c9ece,Denzel Dumfries,Internazionale,False
Internazionale,Genoa,1629563400,6,nl NED,CB,29-197,90,80,13,27,51,2,2,80,0,0,,0,,43,252,184,1,0,0,0,0,56,0,d0d8dd44,Stefan de Vrij,Internazionale,True
Internazionale,Genoa,1629563400,37,sk SVK,CB,26-191,90,75,7,24,46,5,2,75,0,0,,0,,42,223,111,2,1,0,1,0,58,2,30f5ffa9,Milan Škriniar,Internazionale,True
Internazionale,Genoa,1629563400,1,si SVN,GK,37-038,90,25,22,25,0,0,0,25,0,0,,0,,19,102,67,0,0,0,0,0,18,0,74419746,Samir Handanović,Internazionale,True
Hellas Verona,Sassuolo,1629563400,9,hr CRO,FW,33-228,45,8,0,0,2,6,3,8,0,0,,0,,6,22,12,0,1,0,0,0,8,2,d4931a5a,Nikola Kalinić,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,18,it ITA,"RM,AM",19-190,45,8,0,1,3,4,1,8,1,1,100.0,0,0.0,6,38,31,1,0,0,2,0,7,1,b6a1cdf9,Matteo Cancellieri,Hellas Verona,False
Hellas Verona,Sassuolo,1629563400,10,it ITA,"AM,LM",26-066,90,54,1,3,18,35,10,53,5,4,80.0,1,20.0,33,276,143,6,4,4,1,1,34,14,d85c238b,Mattia Zaccagni,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,7,cz CZE,"AM,CM",26-261,71,40,3,7,17,16,6,40,0,0,,0,,31,148,87,2,1,2,2,1,29,3,01efac19,Antonín Barák,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,14,rs SRB,CM,20-157,19,17,0,1,13,3,0,17,0,0,,0,,10,66,22,1,0,0,0,0,12,1,bb376bed,Ivan Ilić,Hellas Verona,False
Hellas Verona,Sassuolo,1629563400,4,pt POR,CM,35-102,44,29,0,1,13,15,0,29,0,0,,0,,17,133,75,0,1,0,0,0,17,0,ab1ca213,Miguel Veloso,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,78,cm CMR,CM,23-158,53,22,0,6,9,7,0,22,0,0,,0,,19,80,27,0,2,0,0,2,19,0,b85bf253,Martin Hongla,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,61,cm CMR,CM,27-198,37,14,0,1,8,5,0,14,0,0,,0,,8,35,0,0,0,0,0,0,8,0,8da74c05,Adrien Tameze,Hellas Verona,False
Hellas Verona,Sassuolo,1629563400,8,rs SRB,"WB,LB",30-340,90,50,1,4,21,25,4,50,0,0,,0,,27,84,49,3,0,1,1,0,33,8,5128bde4,Darko Lazović,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,16,it ITA,"WB,RB",23-188,71,38,1,8,19,12,1,38,0,0,,0,,19,63,23,2,0,0,1,0,21,2,3f5f38fb,Nicolò Casale,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,23,it ITA,CB,25-321,19,12,2,7,2,3,1,12,0,0,,0,,6,35,23,0,0,0,0,0,7,0,cce9f582,Giangiacomo Magnani,Hellas Verona,False
Hellas Verona,Sassuolo,1629563400,17,it ITA,CB,29-102,54,23,0,6,11,6,2,23,1,0,0.0,1,100.0,14,60,18,0,0,0,1,1,16,2,d9624b51,Federico Ceccherini,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,99,it ITA,FW,32-326,36,8,0,0,6,2,1,8,0,0,,0,,7,28,16,1,1,0,2,0,8,0,ef94dc2f,Samuel Di Carmine,Hellas Verona,False
Hellas Verona,Sassuolo,1629563400,21,de GER,CB,27-005,90,46,6,24,22,2,0,46,2,2,100.0,0,0.0,25,155,101,2,1,0,0,0,20,0,f1f1f238,Koray Günter,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,27,pl POL,"CB,RB",26-093,90,38,4,15,15,8,3,38,0,0,,0,,26,84,26,0,2,0,0,0,24,0,16bb656a,Paweł Dawidowicz,Hellas Verona,True
Hellas Verona,Sassuolo,1629563400,1,hr CRO,GK,21-149,90,29,26,29,0,0,0,29,0,0,,0,,18,75,41,0,0,0,0,0,12,0,457cb02f,Ivor Pandur,Hellas Verona,True
Torino,Atalanta,1629571500,19,py PAR,FW,25-170,64,32,0,0,15,17,4,32,4,3,75.0,1,25.0,26,95,38,1,2,1,3,1,28,6,0a447501,Antonio Sanabria,Torino,True
Torino,Atalanta,1629571500,9,it ITA,FW,27-244,26,7,1,1,3,3,0,7,1,1,100.0,0,0.0,6,24,11,0,0,0,1,1,10,1,d705ba44,Andrea Belotti,Torino,False
Torino,Atalanta,1629571500,11,hr CRO,LW,26-107,73,35,0,3,17,15,4,35,4,2,50.0,2,50.0,27,122,60,2,0,2,5,1,24,5,2c38b327,Marko Pjaca,Torino,True
Torino,Atalanta,1629571500,24,it ITA,LW,29-040,17,13,1,2,7,5,0,13,0,0,,0,,5,19,11,0,0,0,1,0,4,3,0375723e,Simone Verdi,Torino,False
Torino,Atalanta,1629571500,77,pl POL,RW,26-200,90,35,0,0,10,25,4,35,1,1,100.0,0,0.0,15,68,45,2,2,1,1,2,21,2,d023d70f,Karol Linetty,Torino,True
Torino,Atalanta,1629571500,34,ng NGA,LM,24-317,90,62,1,10,31,21,5,62,1,0,0.0,1,100.0,35,146,89,1,1,1,3,0,35,6,246d153b,Ola Aina,Torino,True
Torino,Atalanta,1629571500,38,it ITA,CM,24-053,90,65,3,12,38,16,0,65,3,1,33.3,2,66.7,31,91,23,0,0,0,1,1,30,2,c7259b83,Rolando Mandragora,Torino,True
Torino,Atalanta,1629571500,10,rs SRB,CM,25-008,45,27,0,7,14,8,0,27,1,1,100.0,0,0.0,17,87,46,1,1,0,3,0,16,2,c6e8cf1f,Saša Lukić,Torino,True
Torino,Atalanta,1629571500,88,ve VEN,CM,33-220,45,24,1,7,14,3,0,24,1,1,100.0,0,0.0,8,21,9,0,0,0,1,0,10,0,f1cfc209,Tomás Rincón,Torino,False
Torino,Atalanta,1629571500,17,ci CIV,RM,20-239,90,61,5,9,31,21,5,61,3,0,0.0,3,100.0,31,155,75,2,2,0,4,2,31,5,8b609c34,Wilfried Singo,Torino,True
