url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/7f1315ed/Spartak-Moscow-Legia-Warsaw-September-15-2021-Europa-League,Spartak Moscow,Legia Warsaw,1631716200,Rui Vitória,Czesław Michniewicz,"Stadion Akademii imeni Cherenkova № 4, Moskva",6832
https://fbref.com/en/matches/1b5101b4/Real-Betis-Celtic-September-16-2021-Europa-League,Real Betis,Celtic,1631810700,Manuel Pellegrini,Ange Postecoglou,"Estadio Benito Villamarín, Sevilla",30893
https://fbref.com/en/matches/274537d1/Rapid-Wien-Genk-September-16-2021-Europa-League,Rapid Wien,Genk,1631810700,Dietmar Kühbauer,John van den Brom,"Gerhard-Hanappi-Stadion, Wien",18400
https://fbref.com/en/matches/4319d5f5/Red-Star-Belgrade-Braga-September-16-2021-Europa-League,Red Star Belgrade,Braga,1631810700,Dejan Stanković,Carlos Carvalhal,"Stadion Rajko Mitić, Beograd",24671
https://fbref.com/en/matches/480bc723/Bayer-Leverkusen-Ferencvaros-September-16-2021-Europa-League,Bayer Leverkusen,Ferencváros,1631810700,Gerardo Seoane,Peter Stöger,"BayArena, Leverkusen",11013
https://fbref.com/en/matches/b5678209/Midtjylland-Ludogorets-Razgrad-September-16-2021-Europa-League,Midtjylland,Ludogorets Razgrad,1631810700,Bo Henriksen,Stanislaw Gentschev,"MCH Arena, Herning",6568
https://fbref.com/en/matches/e7e7f198/Dinamo-Zagreb-West-Ham-United-September-16-2021-Europa-League,Dinamo Zagreb,West Ham United,1631810700,Damir Krznar,David Moyes,"Stadion Maksimir, Zagreb",12344
https://fbref.com/en/matches/8b2adf45/Lokomotiv-Moscow-Marseille-September-16-2021-Europa-League,Lokomotiv Moscow,Marseille,1631810700,Marko Nikolić,Jorge Sampaoli,"RZD Arena, Moskva",8100
https://fbref.com/en/matches/ed618d9b/Galatasaray-Lazio-September-16-2021-Europa-League,Galatasaray,Lazio,1631810700,Fatih Terim,Maurizio Sarri,"Ali Sami Yen Stadyumu, İstanbul",15353
https://fbref.com/en/matches/90a8e1dd/Rangers-Lyon-September-16-2021-Europa-League,Rangers,Lyon,1631818800,Steven Gerrard,Peter Bosz,"Ibrox Stadium, Glasgow",44906
https://fbref.com/en/matches/ca7a900a/Leicester-City-Napoli-September-16-2021-Europa-League,Leicester City,Napoli,1631818800,Brendan Rodgers,Luciano Spalletti,"King Power Stadium, Leicester",29579
https://fbref.com/en/matches/62f0f7dc/PSV-Eindhoven-Real-Sociedad-September-16-2021-Europa-League,PSV Eindhoven,Real Sociedad,1631818800,Roger Schmidt,Imanol Alguacil,"Philips Stadion, Eindhoven",23135
https://fbref.com/en/matches/98c3bd13/Brondby-Sparta-Prague-September-16-2021-Europa-League,Brøndby,Sparta Prague,1631818800,Niels Frederiksen,Pavel Vrba,"Brøndby Stadion, Brøndby",18867
https://fbref.com/en/matches/df076ec8/Eintracht-Frankfurt-Fenerbahce-September-16-2021-Europa-League,Eintracht Frankfurt,Fenerbahçe,1631818800,Michael Angerschmid,Vítor Pereira,"Deutsche Bank Park, Frankfurt am Main",25000
https://fbref.com/en/matches/f24cac05/Monaco-Sturm-Graz-September-16-2021-Europa-League,Monaco,Sturm Graz,1631818800,Niko Kovač,Christian Ilzer,"Stade Louis II., Monaco",2941
https://fbref.com/en/matches/e0c5a31a/Olympiacos-Antwerp-September-16-2021-Europa-League,Olympiacos,Antwerp,1631818800,Pedro Martins,Brian Priske,"Stadio Georgios Karaiskáki, Piraeus",15615
https://fbref.com/en/matches/1a89c989/Lyon-Brondby-September-30-2021-Europa-League,Lyon,Brøndby,1633020300,Peter Bosz,Niels Frederiksen,"Groupama Stadium, Décines-Charpieu",25466
https://fbref.com/en/matches/6a7187bc/Napoli-Spartak-Moscow-September-30-2021-Europa-League,Napoli,Spartak Moscow,1633020300,Luciano Spalletti,Rui Vitória,"Stadio Diego Armando Maradona, Napoli",13373
https://fbref.com/en/matches/a3ae508d/Sturm-Graz-PSV-Eindhoven-September-30-2021-Europa-League,Sturm Graz,PSV Eindhoven,1633020300,Christian Ilzer,Roger Schmidt,"Merkur Arena, Graz",15026
https://fbref.com/en/matches/a44d023b/Legia-Warsaw-Leicester-City-September-30-2021-Europa-League,Legia Warsaw,Leicester City,1633020300,Czesław Michniewicz,Brendan Rodgers,"Stadion Miejski Legii Warszawa im. Marszałka Józefa Piłsudskiego, Warszawa",27087
https://fbref.com/en/matches/af38e5e1/Real-Sociedad-Monaco-September-30-2021-Europa-League,Real Sociedad,Monaco,1633020300,Imanol Alguacil,Niko Kovač,"Estadio Municipal de Anoeta, San Sebastián",23765
https://fbref.com/en/matches/c91c8548/Sparta-Prague-Rangers-September-30-2021-Europa-League,Sparta Prague,Rangers,1633020300,Pavel Vrba,Steven Gerrard,"Generali Česká Pojišťovna Arena, Praha",10879
https://fbref.com/en/matches/ca2ab01e/Antwerp-Eintracht-Frankfurt-September-30-2021-Europa-League,Antwerp,Eintracht Frankfurt,1633020300,Brian Priske,Oliver Glasner,"Bosuilstadion, Deurne",13183
https://fbref.com/en/matches/4ced0a6c/Fenerbahce-Olympiacos-September-30-2021-Europa-League,Fenerbahçe,Olympiacos,1633020300,Vítor Pereira,Pedro Martins,"Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi, İstanbul",22160
https://fbref.com/en/matches/8cba482e/Celtic-Bayer-Leverkusen-September-30-2021-Europa-League,Celtic,Bayer Leverkusen,1633028400,Ange Postecoglou,Gerardo Seoane,"Celtic Park, Glasgow",55436
https://fbref.com/en/matches/d2ff6580/West-Ham-United-Rapid-Wien-September-30-2021-Europa-League,West Ham United,Rapid Wien,1633028400,David Moyes,Dietmar Kühbauer,"London Stadium, London",50004
https://fbref.com/en/matches/e09f027a/Braga-Midtjylland-September-30-2021-Europa-League,Braga,Midtjylland,1633028400,Carlos Carvalhal,Bo Henriksen,"Estádio Municipal de Braga, Braga",5449
https://fbref.com/en/matches/6917c6fd/Marseille-Galatasaray-September-30-2021-Europa-League,Marseille,Galatasaray,1633028400,Jorge Sampaoli,Fatih Terim,"Orange Vélodrome, Marseille",49870
https://fbref.com/en/matches/bfe1f03e/Genk-Dinamo-Zagreb-September-30-2021-Europa-League,Genk,Dinamo Zagreb,1633028400,John van den Brom,Damir Krznar,"Luminus Arena, Genk",11262
https://fbref.com/en/matches/c766bca7/Ferencvaros-Real-Betis-September-30-2021-Europa-League,Ferencváros,Real Betis,1633028400,Peter Stöger,Manuel Pellegrini,"Groupama Arena, Budapest",16759
https://fbref.com/en/matches/d6b6c31b/Lazio-Lokomotiv-Moscow-September-30-2021-Europa-League,Lazio,Lokomotiv Moscow,1633028400,Maurizio Sarri,Marko Nikolić,"Stadio Olimpico, Roma",6767
https://fbref.com/en/matches/0a199938/Ludogorets-Razgrad-Red-Star-Belgrade-September-30-2021-Europa-League,Ludogorets Razgrad,Red Star Belgrade,1633028400,Valdas Dambrauskas,Dejan Stanković,"Huvepharma Arena, Razgrad",3078
https://fbref.com/en/matches/964d9041/Celtic-Ferencvaros-October-19-2021-Europa-League,Celtic,Ferencváros,1634653800,Ange Postecoglou,Peter Stöger,"Celtic Park, Glasgow",50427
https://fbref.com/en/matches/5fb74839/Spartak-Moscow-Leicester-City-October-20-2021-Europa-League,Spartak Moscow,Leicester City,1634740200,Rui Vitória,Brendan Rodgers,"Otkrytie Arena, Moskva",11366
https://fbref.com/en/matches/6e92ac05/Real-Betis-Bayer-Leverkusen-October-21-2021-Europa-League,Real Betis,Bayer Leverkusen,1634834700,Manuel Pellegrini,Gerardo Seoane,"Estadio Benito Villamarín, Sevilla",39230
https://fbref.com/en/matches/8ae7a4e2/Midtjylland-Red-Star-Belgrade-October-21-2021-Europa-League,Midtjylland,Red Star Belgrade,1634834700,Bo Henriksen,Dejan Stanković,"MCH Arena, Herning",8438
https://fbref.com/en/matches/9150b7b8/Lazio-Marseille-October-21-2021-Europa-League,Lazio,Marseille,1634834700,Maurizio Sarri,Jorge Sampaoli,"Stadio Olimpico, Roma",8329
https://fbref.com/en/matches/eae72ffb/Rapid-Wien-Dinamo-Zagreb-October-21-2021-Europa-League,Rapid Wien,Dinamo Zagreb,1634834700,Dietmar Kühbauer,Damir Krznar,"Allianz Stadion, Wien",22300
https://fbref.com/en/matches/78b3e2dc/Fenerbahce-Antwerp-October-21-2021-Europa-League,Fenerbahçe,Antwerp,1634834700,Vítor Pereira,Brian Priske,"Ülker Stadyumu Fenerbahçe Şükrü Saracoğlu Spor Kompleksi, İstanbul",16629
https://fbref.com/en/matches/eea07405/Ludogorets-Razgrad-Braga-October-21-2021-Europa-League,Ludogorets Razgrad,Braga,1634834700,Stanislaw Gentschev,Carlos Carvalhal,"Huvepharma Arena, Razgrad",2280
https://fbref.com/en/matches/0134a1bd/West-Ham-United-Genk-October-21-2021-Europa-League,West Ham United,Genk,1634842800,David Moyes,John van den Brom,"London Stadium, London",45980
https://fbref.com/en/matches/06e4f6fc/Rangers-Brondby-October-21-2021-Europa-League,Rangers,Brøndby,1634842800,Steven Gerrard,Niels Frederiksen,"Ibrox Stadium, Glasgow",46842
https://fbref.com/en/matches/103e911d/Eintracht-Frankfurt-Olympiacos-October-21-2021-Europa-League,Eintracht Frankfurt,Olympiacos,1634842800,Oliver Glasner,Pedro Martins,"Deutsche Bank Park, Frankfurt am Main",35000
