home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Cruz Azul,Puebla,1532210400,mx MEX,37-176,90,0,0,0,,0.0,5,7,71.4,13,3,15.4,25.7,9,55.6,40.8,9,1,11.1,0,6.0,e39a7e9c,José Corona,Cruz Azul,True
Veracruz,Pumas UNAM,1532131200,mx MEX,35-278,90,3,2,1,66.7,1.9,5,10,50.0,14,6,50.0,39.5,7,42.9,41.6,20,1,5.0,0,8.0,eeb45208,Melitón Hernández,Veracruz,True
Atlas,Querétaro,1532138400,mx MEX,21-080,90,0,0,0,,0.0,5,11,45.5,23,2,26.1,31.1,6,83.3,55.3,13,0,0.0,1,21.5,2a860a40,José Santiago Hernández,Atlas,True
Toluca,Morelia,1532278800,mx MEX,35-307,90,1,0,1,100.0,0.1,6,12,50.0,15,3,46.7,40.1,12,41.7,43.4,12,0,0.0,0,9.3,5c7fc905,Alfredo Talavera,Toluca,True
Santos Laguna,Lobos BUAP,1532300400,mx MEX,22-094,90,6,1,5,83.3,1.7,2,9,22.2,19,3,36.8,36.8,7,28.6,33.9,11,2,18.2,0,12.4,0810e384,Carlos Acevedo,Santos Laguna,True
Tijuana,Guadalajara,1532224800,mx MEX,24-208,90,5,1,4,80.0,1.3,6,16,37.5,12,2,83.3,50.1,6,100.0,67.0,5,0,0.0,0,5.0,d8b7afc2,Gibran Lajud,Tijuana,True
Pachuca,Monterrey,1532217600,mx MEX,30-355,90,2,1,1,50.0,0.1,2,5,40.0,22,4,18.2,27.4,4,25.0,40.3,9,1,11.1,1,13.8,dce4c80e,Alfonso Blanco Antúnez,Pachuca,True
UANL,León,1532224800,ar ARG,32-161,90,2,0,2,100.0,0.3,8,11,72.7,27,8,25.9,29.5,9,44.4,40.0,11,2,18.2,0,8.5,d8f11068,Nahuel Guzmán,UANL,True
Necaxa,América,1532307600,mx MEX,27-355,90,2,1,1,50.0,0.8,7,13,53.8,19,6,21.1,30.1,14,64.3,47.4,19,2,10.5,1,10.0,24c6fb79,Hugo González Durán,Necaxa,True
Querétaro,Pachuca,1532815200,br BRA,27-221,90,2,0,2,100.0,0.6,10,19,52.6,23,2,47.8,41.5,13,61.5,44.4,22,0,0.0,1,16.3,fba79ac8,Tiago Volpi,Querétaro,True
Morelia,Santos Laguna,1532736000,uy URU,31-342,90,5,1,4,80.0,1.5,6,13,46.2,16,6,43.8,38.1,8,75.0,47.3,11,0,0.0,0,14.0,34074967,Sebastián Sosa,Morelia,True
Puebla,Toluca,1532743200,uy URU,34-112,90,2,1,1,100.0,0.9,14,24,58.3,24,5,62.5,47.8,15,60.0,48.5,20,2,10.0,0,6.7,88f918b9,Nicolás Vikonis,Puebla,True
Pumas UNAM,Necaxa,1532883600,mx MEX,28-170,90,5,3,2,40.0,2.0,8,16,50.0,14,2,64.3,46.4,11,63.6,49.5,9,0,0.0,1,14.8,db19a32b,Alfredo Saldívar,Pumas UNAM,True
Lobos BUAP,Veracruz,1532898000,mx MEX,26-025,90,0,0,0,,0.0,13,21,61.9,26,1,38.5,36.1,17,64.7,49.4,11,0,0.0,0,9.2,a78c131a,José Antonio Rodríguez,Lobos BUAP,True
UANL,Tijuana,1532905200,ar ARG,32-169,90,1,0,1,100.0,0.3,7,10,70.0,23,4,34.8,31.7,11,18.2,32.5,5,0,0.0,0,21.0,d8f11068,Nahuel Guzmán,UANL,True
América,Atlas,1532822400,ar ARG,30-134,90,5,0,5,100.0,0.3,14,25,56.0,36,7,52.8,39.4,8,75.0,50.1,15,2,13.3,0,8.0,853b7c48,Agustín Marchesín,América,True
Guadalajara,Cruz Azul,1532829960,mx MEX,22-097,90,2,1,1,50.0,0.4,4,20,20.0,19,6,68.4,44.9,7,100.0,62.9,19,0,0.0,2,20.0,2f061b36,Raúl Gudiño,Guadalajara,True
León,Monterrey,1532912400,mx MEX,31-026,90,4,2,2,75.0,1.1,7,19,36.8,13,3,61.5,42.7,13,84.6,62.8,24,0,0.0,0,8.0,a4a5868e,Rodolfo Cota,León,True
Necaxa,Lobos BUAP,1533420000,mx MEX,28-003,90,6,0,6,100.0,1.3,6,12,50.0,24,5,33.3,38.5,11,36.4,41.3,8,0,0.0,1,12.8,24c6fb79,Hugo González Durán,Necaxa,True
Veracruz,Morelia,1533340800,pe PER,28-161,90,6,2,4,66.7,2.0,9,16,56.3,16,5,68.8,42.8,6,83.3,52.7,21,0,0.0,1,15.3,b76e1394,Pedro Gallese,Veracruz,True
Atlas,Pumas UNAM,1533348000,mx MEX,21-094,90,6,3,3,50.0,1.7,5,12,41.7,19,1,42.1,41.1,4,100.0,67.8,9,0,0.0,0,,2a860a40,José Santiago Hernández,Atlas,True
Toluca,Guadalajara,1533488400,mx MEX,35-321,76,5,2,3,60.0,1.7,6,16,37.5,16,1,68.8,47.4,7,71.4,62.0,12,1,8.3,3,19.3,5c7fc905,Alfredo Talavera,Toluca,True
Toluca,Guadalajara,1533488400,mx MEX,25-217,10,2,0,2,100.0,1.1,1,4,25.0,5,2,40.0,44.6,2,100.0,70.5,2,0,0.0,0,,d04f5f73,Luis Manuel García,Toluca,True
Santos Laguna,Puebla,1533510000,mx MEX,32-085,90,0,0,0,,0.0,5,8,62.5,16,1,37.5,40.7,4,50.0,37.8,7,0,0.0,0,10.0,8c6ca532,Jonathan Orozco,Santos Laguna,True
Pachuca,América,1533427200,mx MEX,31-004,90,8,3,5,62.5,2.5,2,3,66.7,22,5,9.1,25.5,6,16.7,31.3,9,1,11.1,2,15.7,dce4c80e,Alfonso Blanco Antúnez,Pachuca,True
Cruz Azul,UANL,1533434400,mx MEX,37-190,90,0,0,0,,0.0,6,9,66.7,12,5,25.0,37.7,7,85.7,57.0,13,0,0.0,0,,e39a7e9c,José Corona,Cruz Azul,True
Monterrey,Querétaro,1533434760,ar ARG,34-167,90,2,1,1,100.0,1.2,5,6,83.3,16,4,25.0,32.5,4,50.0,42.3,13,0,0.0,3,25.7,868c0f75,Marcelo Barovero,Monterrey,True
