home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,cards_yellow,cards_red,cards_yellow_red,fouls,fouled,offsides,crosses,interceptions,tackles_won,pens_won,pens_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerials_won_pct,player_id,player,squad,start
Mallorca,Real Betis,1628962200,24,sk SVK,CB,25-246,90,0,0,0,1,1,0,0,0,0,0,0,0,3,1,1,50.0,f2c6ac01,Martin Valjent,Mallorca,True
Mallorca,Real Betis,1628962200,15,es ESP,RB,24-033,90,0,0,0,0,1,0,1,3,1,0,0,0,4,2,0,100.0,5db04597,Pablo Maffeo,Mallorca,True
Mallorca,Real Betis,1628962200,1,es ESP,GK,36-135,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,605eb473,Manolo Reina,Mallorca,True
Cádiz,Levante,1628962200,18,es ESP,FW,35-359,58,0,0,0,1,1,1,0,0,0,0,0,0,1,4,3,57.1,63b0ca6b,Álvaro Negredo,Cádiz,True
Cádiz,Levante,1628962200,10,es ESP,"LM,LW",30-238,32,0,0,0,0,2,0,1,0,0,0,0,0,3,0,0,,5496cc91,Alberto Perea,Cádiz,False
Cádiz,Levante,1628962200,9,hn HON,"LW,FW",28-111,69,0,0,0,2,3,0,0,0,0,0,0,0,4,1,3,25.0,38699c72,Anthony Lozano,Cádiz,True
Cádiz,Levante,1628962200,29,me MNE,FW,22-020,21,0,0,0,0,1,0,1,0,0,0,0,0,2,1,2,33.3,375ed9d7,Milutin Osmajić,Cádiz,False
Cádiz,Levante,1628962200,7,es ESP,"RW,FW",30-137,90,0,0,0,0,0,0,3,0,0,0,0,0,1,1,1,50.0,405f267a,Salvi,Cádiz,True
Cádiz,Levante,1628962200,8,es ESP,"AM,RM",28-303,80,0,0,0,1,1,0,3,0,1,0,0,0,4,0,1,0.0,aa677a35,Álex Fernández,Cádiz,True
Cádiz,Levante,1628962200,11,es ESP,RM,26-087,10,0,0,0,1,1,0,5,0,0,0,0,0,0,0,0,,5f5501ed,Álvaro Jiménez,Cádiz,False
Cádiz,Levante,1628962200,2,dk DEN,"DM,CM",28-216,69,0,0,0,1,0,0,0,0,2,0,0,0,6,3,0,100.0,53520a67,Jens Jønsson,Cádiz,True
Cádiz,Levante,1628962200,20,es ESP,CM,28-113,21,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,50.0,c4b888df,Isaac Carcelen,Cádiz,False
Cádiz,Levante,1628962200,12,cl CHI,"DM,CM",22-207,90,0,0,0,2,0,0,2,2,1,0,0,0,6,3,0,100.0,99ea2ddd,Tomás Alarcón,Cádiz,True
Cádiz,Levante,1628962200,22,uy URU,LB,29-221,90,1,0,0,2,1,0,3,3,1,0,0,0,3,2,0,100.0,db001fa9,Alfonso Espino,Cádiz,True
Cádiz,Levante,1628962200,3,es ESP,CB,28-002,90,0,0,0,0,1,0,0,3,0,0,0,0,5,2,0,100.0,72a84002,Fali,Cádiz,True
Cádiz,Levante,1628962200,5,am ARM,CB,28-355,80,0,0,0,0,0,0,0,1,1,0,0,0,3,2,0,100.0,be32269e,Varazdat Haroyan,Cádiz,True
Cádiz,Levante,1628962200,32,es ESP,CB,21-162,10,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0,ec1a731e,Víctor Chust,Cádiz,False
Cádiz,Levante,1628962200,15,gq EQG,RB,28-155,90,0,0,0,0,3,0,1,1,1,0,0,0,2,0,1,0.0,f2a68b97,Carlos Akapo,Cádiz,True
Cádiz,Levante,1628962200,1,ar ARG,GK,28-182,90,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,6c4776b1,Jeremías Ledesma,Cádiz,True
Alavés,Real Madrid,1628971200,9,es ESP,FW,31-140,90,0,0,0,2,1,0,0,0,1,0,0,0,0,7,1,87.5,6265208f,Joselu,Alavés,True
Alavés,Real Madrid,1628971200,17,es ESP,LW,31-224,67,0,0,0,2,1,1,4,0,1,0,0,0,2,0,0,,aed746df,Édgar Méndez,Alavés,True
Alavés,Real Madrid,1628971200,19,es ESP,LW,22-181,23,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,ae48c5cb,Iván Martín,Alavés,False
Alavés,Real Madrid,1628971200,11,es ESP,RW,27-302,67,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,eb3dd471,Luis Rioja,Alavés,True
Alavés,Real Madrid,1628971200,18,uy URU,RW,19-237,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ac7e7b1c,Facundo Pellistri,Alavés,False
Alavés,Real Madrid,1628971200,14,es ESP,AM,23-224,58,1,0,0,3,2,0,2,2,0,0,0,0,3,0,0,,6ed1a2a2,Manu García,Alavés,True
Alavés,Real Madrid,1628971200,10,se SWE,AM,29-121,32,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,,99bebd12,John Guidetti,Alavés,False
Alavés,Real Madrid,1628971200,20,es ESP,DM,28-175,58,0,0,0,1,0,0,0,2,0,0,0,0,2,0,1,0.0,29b61deb,Pere Pons,Alavés,True
Alavés,Real Madrid,1628971200,6,,MF,24-227,32,0,0,0,1,0,0,0,0,0,,,0,,,,,ee37317d,Mamadou N'Diaye,Alavés,False
Alavés,Real Madrid,1628971200,8,es ESP,DM,33-304,81,0,0,0,3,1,0,0,1,0,0,0,0,5,0,0,,e54bd0a2,Tomás Pina Isla,Alavés,True
Alavés,Real Madrid,1628971200,15,es ESP,DM,23-147,9,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,,9e098912,Toni Moya,Alavés,False
Alavés,Real Madrid,1628971200,3,es ESP,LB,25-300,90,0,0,0,0,2,0,5,2,0,0,0,0,4,3,0,100.0,1fe0492d,Rubén Duarte,Alavés,True
Alavés,Real Madrid,1628971200,22,fr FRA,CB,30-086,90,0,0,0,1,0,0,0,1,0,0,0,0,5,1,0,100.0,6eaed4eb,Florian Lejeune,Alavés,True
Alavés,Real Madrid,1628971200,5,es ESP,CB,31-282,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,b7c99b9b,Víctor Laguardia,Alavés,True
Alavés,Real Madrid,1628971200,21,es ESP,RB,25-096,90,0,0,0,0,1,0,6,0,2,0,0,0,3,1,1,50.0,355c883a,Martin Agirregabiria,Alavés,True
Alavés,Real Madrid,1628971200,1,es ESP,GK,29-088,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,97852360,Fernando Pacheco,Alavés,True
Osasuna,Espanyol,1628971200,8,rs SRB,FW,29-183,90,0,0,0,2,0,0,3,0,2,0,0,0,6,2,1,66.7,4accb7e0,Darko Brašanac,Osasuna,True
Osasuna,Espanyol,1628971200,17,hr CRO,FW,30-023,71,0,0,0,2,0,0,0,0,0,0,0,0,3,4,7,36.4,8f3565b3,Ante Budimir,Osasuna,True
Osasuna,Espanyol,1628971200,9,ar ARG,FW,27-189,19,0,0,0,1,0,1,2,0,0,0,0,0,2,0,2,0.0,253a06b9,Ezequiel Ávila,Osasuna,False
Osasuna,Espanyol,1628971200,18,es ESP,LM,31-262,90,0,0,0,3,1,0,2,1,0,0,0,0,5,2,4,33.3,e897d8ba,Kike,Osasuna,True
Osasuna,Espanyol,1628971200,24,es ESP,CM,27-026,90,0,0,0,2,3,0,0,1,2,0,0,0,5,11,3,78.6,0e4fef6e,Lucas Torró,Osasuna,True
Osasuna,Espanyol,1628971200,7,es ESP,CM,23-093,62,1,0,0,0,0,0,0,1,1,0,0,0,2,2,1,66.7,9939e168,Jon Moncayola,Osasuna,True
Osasuna,Espanyol,1628971200,6,es ESP,CM,35-081,28,0,0,0,1,2,0,1,0,1,0,0,0,3,1,0,100.0,466824fb,Oier Sanjurjo,Osasuna,False
Osasuna,Espanyol,1628971200,11,es ESP,RM,24-135,63,1,0,0,2,3,0,8,0,0,0,0,0,6,0,0,,aad53e64,Kike Barja,Osasuna,True
Osasuna,Espanyol,1628971200,28,es ESP,RM,21-235,27,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,3672b352,Javi Martínez,Osasuna,False
Osasuna,Espanyol,1628971200,14,es ESP,LB,28-031,90,0,0,0,1,0,0,13,1,2,0,0,0,4,0,0,,5c96b017,Rubén García,Osasuna,True
Osasuna,Espanyol,1628971200,5,es ESP,CB,27-181,90,0,0,0,1,0,0,0,1,1,0,0,0,5,3,1,75.0,3e42f707,David García,Osasuna,True
Osasuna,Espanyol,1628971200,4,es ESP,CB,29-192,90,1,0,0,1,1,0,0,0,0,0,0,0,7,2,4,33.3,4a633cfe,Unai García,Osasuna,True
Osasuna,Espanyol,1628971200,2,es ESP,RB,26-202,90,0,0,0,2,1,0,5,1,3,0,0,0,4,5,1,83.3,3a9c4b7b,Nacho Vidal,Osasuna,True
Osasuna,Espanyol,1628971200,1,es ESP,GK,28-070,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,a4995f48,Sergio Herrera,Osasuna,True
Celta Vigo,Atlético Madrid,1629041400,22,es ESP,FW,25-251,90,0,0,0,3,1,0,0,1,0,0,0,0,7,1,7,12.5,0b90bb97,Santi Mina,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,10,es ESP,FW,34-014,90,1,0,0,1,2,0,2,0,0,0,0,0,4,0,2,0.0,7dcf86f6,Iago Aspas,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,9,es ESP,LM,34-304,61,0,0,0,0,0,0,0,2,2,0,0,0,4,0,0,,b2d0ec1b,Nolito,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,11,ar ARG,LM,27-081,29,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0.0,5e1028e5,Franco Cervi,Celta Vigo,False
Celta Vigo,Atlético Madrid,1629041400,6,es ESP,CM,27-221,90,1,0,0,1,0,0,5,1,1,0,0,0,8,0,0,,12c50af5,Denis Suárez,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,23,es ESP,RM,24-220,73,0,0,0,2,1,0,0,1,1,0,0,0,3,1,3,25.0,c9e39d91,Brais Méndez,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,8,es ESP,RM,22-193,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ed5c5fa3,Fran Beltrán,Celta Vigo,False
Celta Vigo,Atlético Madrid,1629041400,14,pe PER,DM,26-018,74,0,0,0,0,1,0,0,1,4,0,0,0,4,0,1,0.0,34269bdf,Renato Tapia,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,21,ar ARG,DM,29-224,16,1,0,0,1,1,0,6,1,0,0,0,0,0,0,1,0.0,3ca6106c,Augusto Solari,Celta Vigo,False
Celta Vigo,Atlético Madrid,1629041400,17,es ESP,LB,26-269,88,0,0,0,1,2,0,4,2,1,0,0,0,6,0,2,0.0,a4b00319,Javi Galán,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,16,es ESP,LB,21-141,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,a98f3cbf,Miguel Baeza,Celta Vigo,False
Celta Vigo,Atlético Madrid,1629041400,19,es ESP,CB,21-185,90,1,0,0,2,0,0,0,2,1,0,0,0,6,1,0,100.0,1827a42d,José Fontán,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,4,mx MEX,CB,29-351,90,0,0,0,0,0,0,0,0,0,0,0,0,6,1,1,50.0,27a013f7,Néstor Araujo,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,2,es ESP,RB,30-054,89,0,1,0,0,0,1,3,0,0,0,0,0,3,1,2,33.3,cb574619,Hugo Mallo,Celta Vigo,True
Celta Vigo,Atlético Madrid,1629041400,1,ar ARG,GK,34-099,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,b6160ad0,Matías Dituro,Celta Vigo,True
Barcelona,Real Sociedad,1629050400,9,nl NED,FW,27-183,89,0,0,0,1,5,0,4,0,0,0,0,0,1,0,1,0.0,8f696594,Memphis,Barcelona,True
Barcelona,Real Sociedad,1629050400,15,fr FRA,CB,26-059,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,4f28a6ff,Clément Lenglet,Barcelona,False
Barcelona,Real Sociedad,1629050400,12,dk DEN,"LW,LM",30-071,90,0,0,0,1,2,0,1,1,1,0,0,0,4,3,4,42.9,fd771f95,Martin Braithwaite,Barcelona,True
Barcelona,Real Sociedad,1629050400,7,fr FRA,"RW,FW",30-147,90,0,0,0,2,1,0,0,2,2,0,0,0,4,2,2,50.0,df69b544,Antoine Griezmann,Barcelona,True
Barcelona,Real Sociedad,1629050400,16,es ESP,"LM,CM",18-263,90,0,0,0,0,3,0,0,0,2,0,0,0,7,0,0,,0d9b2d31,Pedri,Barcelona,True
Barcelona,Real Sociedad,1629050400,5,es ESP,CM,33-030,82,1,0,0,1,2,0,0,1,1,0,0,0,4,1,1,50.0,5ab0ea87,Sergio Busquets,Barcelona,True
Barcelona,Real Sociedad,1629050400,28,es ESP,CM,19-224,8,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,2c56a792,Nicolás González,Barcelona,False
Barcelona,Real Sociedad,1629050400,21,nl NED,RM,24-095,70,0,0,0,0,1,1,1,1,1,0,0,0,5,0,1,0.0,1bacc518,Frenkie de Jong,Barcelona,True
Barcelona,Real Sociedad,1629050400,20,es ESP,RM,29-189,20,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,335fa267,Sergi Roberto,Barcelona,False
Barcelona,Real Sociedad,1629050400,18,es ESP,LB,32-147,90,0,0,0,0,1,0,4,4,1,0,0,0,4,0,0,,4601e194,Jordi Alba,Barcelona,True
Barcelona,Real Sociedad,1629050400,3,es ESP,CB,34-194,90,0,0,0,1,0,0,0,2,0,0,0,0,5,3,1,75.0,adfc9123,Gerard Piqué,Barcelona,True
Barcelona,Real Sociedad,1629050400,24,es ESP,CB,20-218,82,0,0,0,0,0,0,0,1,0,0,0,0,5,1,2,33.3,2bed3eab,Eric García,Barcelona,True
Barcelona,Real Sociedad,1629050400,4,uy URU,CB,22-161,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,2bef2bca,Ronald Araújo,Barcelona,False
Barcelona,Real Sociedad,1629050400,2,us USA,RB,20-285,70,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,50.0,5976f83e,Sergiño Dest,Barcelona,True
Barcelona,Real Sociedad,1629050400,22,br BRA,RB,22-213,20,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,,df8b52a5,Emerson,Barcelona,False
Barcelona,Real Sociedad,1629050400,13,br BRA,GK,32-027,90,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,a9dc785c,Neto,Barcelona,True
Sevilla,Rayo Vallecano,1629058500,15,ma MAR,FW,24-075,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,04e17fd5,Youssef En-Nesyri,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,6,rs SRB,FW,29-272,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0076ab7f,Nemanja Gudelj,Sevilla,False
Sevilla,Rayo Vallecano,1629058500,22,ma MAR,AM,25-170,45,1,0,0,3,2,0,0,0,0,1,0,0,1,0,0,,34caa4b3,Oussama Idrissi,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,17,ar ARG,"RM,AM",29-164,45,0,0,0,0,1,1,3,0,2,0,0,0,2,0,0,,abe66106,Érik Lamela,Sevilla,False
Sevilla,Rayo Vallecano,1629058500,14,es ESP,"AM,LM",23-048,90,0,0,0,1,0,0,2,0,1,0,0,0,5,0,0,,19709006,Óscar Rodríguez Arnaiz,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,8,es ESP,CM,27-040,83,0,0,0,1,1,0,0,2,0,0,0,0,2,0,1,0.0,2a0c8ba4,Joan Jordán,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,34,es ESP,CM,20-361,7,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,f9358b61,Pedro Ortiz,Sevilla,False
Sevilla,Rayo Vallecano,1629058500,25,br BRA,"CM,DM",34-021,88,0,0,0,2,0,0,0,2,1,0,0,0,6,1,3,25.0,41f32541,Fernando,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,36,es ESP,DM,20-127,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,,2fbe6af0,Iván Romero,Sevilla,False
Sevilla,Rayo Vallecano,1629058500,19,ar ARG,"WB,LB",29-291,90,0,0,0,0,2,0,3,0,1,0,0,0,8,0,2,0.0,81442ecb,Marcos Acuña,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,16,es ESP,"WB,RB",35-267,90,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,,3f10bd22,Jesús Navas,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,4,nl NED,CB,26-256,51,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,,3376a776,Karim Rekik,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,24,ar ARG,CM,33-181,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,6e4df551,Papu Gómez,Sevilla,False
Sevilla,Rayo Vallecano,1629058500,20,br BRA,CB,28-153,90,0,0,0,1,0,0,0,0,1,0,0,0,9,4,2,66.7,b4a014b1,Diego Carlos,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,23,fr FRA,CB,22-276,90,0,0,0,1,0,0,0,1,0,0,0,0,2,4,2,66.7,4d1666ff,Jules Koundé,Sevilla,True
Sevilla,Rayo Vallecano,1629058500,1,rs SRB,GK,29-203,90,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,,ac295d9e,Marko Dmitrović,Sevilla,True
Villarreal,Granada,1629136800,16,sn SEN,FW,24-273,90,0,0,0,1,3,1,0,0,0,0,0,0,5,2,2,50.0,244bc2c8,Boulaye Dia,Villarreal,True
Villarreal,Granada,1629136800,7,es ESP,FW,29-131,90,1,0,0,3,2,0,1,0,0,0,0,0,1,3,0,100.0,81f0781e,Gerard Moreno,Villarreal,True
Villarreal,Granada,1629136800,18,es ESP,LM,29-042,71,0,0,0,2,3,0,5,0,0,0,0,0,3,0,1,0.0,11b9265b,Alberto Moreno,Villarreal,True
Villarreal,Granada,1629136800,17,es ESP,RM,25-291,19,0,0,0,1,2,0,2,0,0,0,0,0,3,1,0,100.0,ea6a7ab4,Dani Raba,Villarreal,False
Villarreal,Granada,1629136800,6,fr FRA,CM,33-036,71,1,0,0,2,1,0,0,3,2,0,0,0,4,3,2,60.0,5acc4a10,Étienne Capoue,Villarreal,True
Villarreal,Granada,1629136800,20,es ESP,"RB,CM",30-029,19,1,0,0,1,0,0,0,1,0,0,0,0,2,0,0,,1f079188,Rubén Peña,Villarreal,False
Villarreal,Granada,1629136800,14,es ESP,CM,29-303,77,0,0,0,2,2,0,4,0,1,0,0,0,4,2,1,66.7,963829d0,Manu Trigueros,Villarreal,True
Villarreal,Granada,1629136800,19,fr FRA,CM,30-095,13,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,100.0,a6951bf8,Francis Coquelin,Villarreal,False
Villarreal,Granada,1629136800,30,es ESP,RM,18-300,71,0,0,0,2,2,0,1,0,0,0,0,0,5,1,0,100.0,540ec57b,Yeremi Pino,Villarreal,True
Villarreal,Granada,1629136800,23,es ESP,LM,27-054,19,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,,5a626448,Moi Gómez,Villarreal,False
Villarreal,Granada,1629136800,24,es ESP,LB,25-129,77,0,0,0,2,0,0,5,1,3,0,0,0,6,1,2,33.3,63f04c6c,Alfonso Pedraza,Villarreal,True
Villarreal,Granada,1629136800,12,ec ECU,LB,23-207,13,0,0,0,0,0,0,1,2,1,0,0,0,2,1,2,33.3,d38fdf53,Pervis Estupiñán,Villarreal,False
Villarreal,Granada,1629136800,22,dz ALG,CB,29-298,90,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,100.0,fbd6378b,Aïssa Mandi,Villarreal,True
Villarreal,Granada,1629136800,3,es ESP,CB,35-346,90,0,0,0,0,1,0,0,0,2,0,0,0,3,2,1,66.7,4bd414c1,Raúl Albiol,Villarreal,True
Villarreal,Granada,1629136800,8,ar ARG,"RB,CM",23-216,81,2,1,1,2,2,0,1,0,1,0,0,0,5,1,0,100.0,6c7762c3,Juan Foyth,Villarreal,True
Villarreal,Granada,1629136800,13,ar ARG,GK,29-088,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100.0,625c144a,Gerónimo Rulli,Villarreal,True
Elche,Athletic Club,1629144000,9,ar ARG,FW,25-169,90,0,0,0,2,4,2,0,0,0,0,0,0,2,3,1,75.0,d49f3e6b,Lucas Boyé,Elche,True
Elche,Athletic Club,1629144000,10,es ESP,FW,28-327,70,0,0,0,1,2,2,0,0,0,0,0,0,0,0,2,0.0,335039a2,Pere Milla,Elche,True
Elche,Athletic Club,1629144000,7,ar ARG,FW,30-083,20,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,,8f898ba8,Guido Carrillo,Elche,False
Elche,Athletic Club,1629144000,23,ar ARG,CM,31-074,90,0,0,0,0,0,0,0,0,1,0,0,0,8,2,1,66.7,b14f755d,Iván Marcone,Elche,True
Elche,Athletic Club,1629144000,16,es ESP,CM,31-293,90,0,0,0,0,3,1,8,0,0,0,0,0,8,1,3,25.0,eb82b6f1,Fidel,Elche,True
Elche,Athletic Club,1629144000,8,es ESP,CM,24-229,81,1,0,0,2,5,0,0,1,0,0,0,0,2,0,2,0.0,0b2c8585,Raúl Guti,Elche,True
Elche,Athletic Club,1629144000,11,es ESP,CM,24-255,9,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0.0,004d185e,Tete Morente,Elche,False
Elche,Athletic Club,1629144000,22,co COL,WB,28-360,90,0,0,0,1,3,0,6,3,1,0,0,0,7,1,1,50.0,608f2092,Johan Mojica,Elche,True
Elche,Athletic Club,1629144000,17,es ESP,WB,31-256,81,0,0,0,1,1,0,6,0,1,0,0,0,2,0,2,0.0,5b28b2f6,Josan,Elche,True
Elche,Athletic Club,1629144000,14,co COL,WB,28-066,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,ac8b2421,Helibelton Palacios,Elche,False
Elche,Athletic Club,1629144000,6,es ESP,CB,30-335,90,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,66.7,697295b1,Pedro Bigas,Elche,True
Elche,Athletic Club,1629144000,5,es ESP,CB,32-299,90,1,0,0,2,0,0,0,1,0,0,0,0,3,0,2,0.0,1c2c55fc,Gonzalo Verdú,Elche,True
