url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/6a1c18c4/Eintracht-Frankfurt-Bayern-Munich-August-5-2022-Bundesliga,Eintracht Frankfurt,Bayern Munich,1659724200,Oliver Glasner,Julian Nagelsmann,"Deutsche Bank Park, Frankfurt am Main",51500
https://fbref.com/en/matches/1591be13/Wolfsburg-Werder-Bremen-August-6-2022-Bundesliga,Wolfsburg,Werder Bremen,1659792600,Niko Kovač,Ole Werner,"Volkswagen Arena, Wolfsburg",28015
https://fbref.com/en/matches/3c5c48d7/Augsburg-Freiburg-August-6-2022-Bundesliga,Augsburg,Freiburg,1659792600,Enrico Maaßen,Christian Streich,"WWK Arena, Augsburg",25310
https://fbref.com/en/matches/58e704e1/Union-Berlin-Hertha-BSC-August-6-2022-Bundesliga,Union Berlin,Hertha BSC,1659792600,Urs Fischer,Sandro Schwarz,"Stadion An der Alten Försterei, Berlin",22012
https://fbref.com/en/matches/aeed6604/Monchengladbach-Hoffenheim-August-6-2022-Bundesliga,Mönchengladbach,Hoffenheim,1659792600,Daniel Farke,André Breitenreiter,"Stadion im Borussia-Park, Mönchengladbach",49659
https://fbref.com/en/matches/b9e40750/Bochum-Mainz-05-August-6-2022-Bundesliga,Bochum,Mainz 05,1659792600,Thomas Reis,Bo Svensson,"Vonovia Ruhrstadion, Bochum",24110
https://fbref.com/en/matches/db9b4ee2/Dortmund-Bayer-Leverkusen-August-6-2022-Bundesliga,Dortmund,Bayer Leverkusen,1659803400,Edin Terzić,Gerardo Seoane,"Signal Iduna Park, Dortmund",81365
https://fbref.com/en/matches/d0ce6f1a/Stuttgart-RB-Leipzig-August-7-2022-Bundesliga,Stuttgart,RB Leipzig,1659879000,Pellegrino Matarazzo,Domenico Tedesco ,"Mercedes-Benz Arena, Stuttgart",46000
https://fbref.com/en/matches/6ba18904/Koln-Schalke-04-August-7-2022-Bundesliga,Köln,Schalke 04,1659886200,Steffen Baumgart,Frank Kramer,"RheinEnergieSTADION, Köln",50000
https://fbref.com/en/matches/ba444a3a/Freiburg-Dortmund-August-12-2022-Bundesliga,Freiburg,Dortmund,1660329000,Christian Streich,Edin Terzić,"Europa-Park Stadion, Freiburg",34700
https://fbref.com/en/matches/25d41fa1/Hoffenheim-Bochum-August-13-2022-Bundesliga,Hoffenheim,Bochum,1660397400,André Breitenreiter,Thomas Reis,"PreZero Arena, Sinsheim",17005
https://fbref.com/en/matches/46fbabbf/Werder-Bremen-Stuttgart-August-13-2022-Bundesliga,Werder Bremen,Stuttgart,1660397400,Ole Werner,Pellegrino Matarazzo,"Wohninvest Weserstadion, Bremen",41000
https://fbref.com/en/matches/593a6bbe/Bayer-Leverkusen-Augsburg-August-13-2022-Bundesliga,Bayer Leverkusen,Augsburg,1660397400,Gerardo Seoane,Enrico Maaßen,"BayArena, Leverkusen",22903
https://fbref.com/en/matches/9db4ecbc/RB-Leipzig-Koln-August-13-2022-Bundesliga,RB Leipzig,Köln,1660397400,Domenico Tedesco ,Steffen Baumgart,"Red Bull Arena, Leipzig",49579
https://fbref.com/en/matches/ce54d618/Hertha-BSC-Eintracht-Frankfurt-August-13-2022-Bundesliga,Hertha BSC,Eintracht Frankfurt,1660397400,Sandro Schwarz,Oliver Glasner,"Olympiastadion Berlin, Berlin",45000
https://fbref.com/en/matches/b799281f/Schalke-04-Monchengladbach-August-13-2022-Bundesliga,Schalke 04,Mönchengladbach,1660408200,Frank Kramer,Daniel Farke,"Veltins-Arena, Gelsenkirchen",62271
https://fbref.com/en/matches/ff6b65cd/Mainz-05-Union-Berlin-August-14-2022-Bundesliga,Mainz 05,Union Berlin,1660483800,Bo Svensson,Urs Fischer,"Mewa Arena, Mainz",25009
https://fbref.com/en/matches/1a9bb65b/Bayern-Munich-Wolfsburg-August-14-2022-Bundesliga,Bayern Munich,Wolfsburg,1660491000,Julian Nagelsmann,Niko Kovač,"Allianz Arena, München",75000
https://fbref.com/en/matches/e0d55038/Monchengladbach-Hertha-BSC-August-19-2022-Bundesliga,Mönchengladbach,Hertha BSC,1660933800,Daniel Farke,Sandro Schwarz,"Stadion im Borussia-Park, Mönchengladbach",48411
https://fbref.com/en/matches/10b88c11/Bayer-Leverkusen-Hoffenheim-August-20-2022-Bundesliga,Bayer Leverkusen,Hoffenheim,1661002200,Gerardo Seoane,André Breitenreiter,"BayArena, Leverkusen",26300
https://fbref.com/en/matches/5c135cd8/Augsburg-Mainz-05-August-20-2022-Bundesliga,Augsburg,Mainz 05,1661002200,Enrico Maaßen,Bo Svensson,"WWK Arena, Augsburg",23755
https://fbref.com/en/matches/6600ea4e/Stuttgart-Freiburg-August-20-2022-Bundesliga,Stuttgart,Freiburg,1661002200,Pellegrino Matarazzo,Christian Streich,"Mercedes-Benz Arena, Stuttgart",47500
https://fbref.com/en/matches/7c429f46/Dortmund-Werder-Bremen-August-20-2022-Bundesliga,Dortmund,Werder Bremen,1661002200,Edin Terzić,Ole Werner,"Signal Iduna Park, Dortmund",81365
https://fbref.com/en/matches/8bced063/Wolfsburg-Schalke-04-August-20-2022-Bundesliga,Wolfsburg,Schalke 04,1661002200,Niko Kovač,Frank Kramer,"Volkswagen Arena, Wolfsburg",26959
https://fbref.com/en/matches/5a91233f/Union-Berlin-RB-Leipzig-August-20-2022-Bundesliga,Union Berlin,RB Leipzig,1661013000,Urs Fischer,Domenico Tedesco ,"Stadion An der Alten Försterei, Berlin",21056
https://fbref.com/en/matches/ede68248/Eintracht-Frankfurt-Koln-August-21-2022-Bundesliga,Eintracht Frankfurt,Köln,1661088600,Oliver Glasner,Steffen Baumgart,"Deutsche Bank Park, Frankfurt am Main",50800
https://fbref.com/en/matches/0df447e7/Bochum-Bayern-Munich-August-21-2022-Bundesliga,Bochum,Bayern Munich,1661095800,Thomas Reis,Julian Nagelsmann,"Vonovia Ruhrstadion, Bochum",26000
https://fbref.com/en/matches/c55b2bad/Freiburg-Bochum-August-26-2022-Bundesliga,Freiburg,Bochum,1661538600,Christian Streich,Thomas Reis,"Europa-Park Stadion, Freiburg",32800
https://fbref.com/en/matches/7e4f3822/Hoffenheim-Augsburg-August-27-2022-Bundesliga,Hoffenheim,Augsburg,1661607000,André Breitenreiter,Enrico Maaßen,"PreZero Arena, Sinsheim",17206
https://fbref.com/en/matches/81e2a8be/Mainz-05-Bayer-Leverkusen-August-27-2022-Bundesliga,Mainz 05,Bayer Leverkusen,1661607000,Bo Svensson,Gerardo Seoane,"Mewa Arena, Mainz",28500
https://fbref.com/en/matches/945d99b8/RB-Leipzig-Wolfsburg-August-27-2022-Bundesliga,RB Leipzig,Wolfsburg,1661607000,Domenico Tedesco ,Niko Kovač,"Red Bull Arena, Leipzig",41243
https://fbref.com/en/matches/97ce3356/Schalke-04-Union-Berlin-August-27-2022-Bundesliga,Schalke 04,Union Berlin,1661607000,Frank Kramer,Urs Fischer,"Veltins-Arena, Gelsenkirchen",62271
https://fbref.com/en/matches/a41a2361/Hertha-BSC-Dortmund-August-27-2022-Bundesliga,Hertha BSC,Dortmund,1661607000,Sandro Schwarz,Edin Terzić,"Olympiastadion Berlin, Berlin",62142
https://fbref.com/en/matches/18734157/Bayern-Munich-Monchengladbach-August-27-2022-Bundesliga,Bayern Munich,Mönchengladbach,1661617800,Julian Nagelsmann,Daniel Farke,"Allianz Arena, München",75000
https://fbref.com/en/matches/6cf9a0a8/Koln-Stuttgart-August-28-2022-Bundesliga,Köln,Stuttgart,1661693400,Steffen Baumgart,Pellegrino Matarazzo,"RheinEnergieSTADION, Köln",50000
https://fbref.com/en/matches/2202b810/Werder-Bremen-Eintracht-Frankfurt-August-28-2022-Bundesliga,Werder Bremen,Eintracht Frankfurt,1661700600,Ole Werner,Oliver Glasner,"Wohninvest Weserstadion, Bremen",41000
https://fbref.com/en/matches/0d4e976a/Dortmund-Hoffenheim-September-2-2022-Bundesliga,Dortmund,Hoffenheim,1662143400,Edin Terzić,André Breitenreiter,"Signal Iduna Park, Dortmund",79300
https://fbref.com/en/matches/0d221ece/Stuttgart-Schalke-04-September-3-2022-Bundesliga,Stuttgart,Schalke 04,1662211800,Michael Wimmer,Frank Kramer,"Mercedes-Benz Arena, Stuttgart",47500
https://fbref.com/en/matches/18504732/Bochum-Werder-Bremen-September-3-2022-Bundesliga,Bochum,Werder Bremen,1662211800,Thomas Reis,Ole Werner,"Vonovia Ruhrstadion, Bochum",25800
https://fbref.com/en/matches/434ccae6/Union-Berlin-Bayern-Munich-September-3-2022-Bundesliga,Union Berlin,Bayern Munich,1662211800,Urs Fischer,Julian Nagelsmann,"Stadion An der Alten Försterei, Berlin",22012
https://fbref.com/en/matches/857c6eda/Bayer-Leverkusen-Freiburg-September-3-2022-Bundesliga,Bayer Leverkusen,Freiburg,1662211800,Gerardo Seoane,Christian Streich,"BayArena, Leverkusen",26853
https://fbref.com/en/matches/e01323cb/Wolfsburg-Koln-September-3-2022-Bundesliga,Wolfsburg,Köln,1662211800,Niko Kovač,Steffen Baumgart,"Volkswagen Arena, Wolfsburg",25654
https://fbref.com/en/matches/5662d607/Eintracht-Frankfurt-RB-Leipzig-September-3-2022-Bundesliga,Eintracht Frankfurt,RB Leipzig,1662222600,Oliver Glasner,Domenico Tedesco ,"Deutsche Bank Park, Frankfurt am Main",49700
https://fbref.com/en/matches/276383fe/Augsburg-Hertha-BSC-September-4-2022-Bundesliga,Augsburg,Hertha BSC,1662298200,Enrico Maaßen,Sandro Schwarz,"WWK Arena, Augsburg",25789
https://fbref.com/en/matches/dac3e0d1/Monchengladbach-Mainz-05-September-4-2022-Bundesliga,Mönchengladbach,Mainz 05,1662305400,Daniel Farke,Bo Svensson,"Stadion im Borussia-Park, Mönchengladbach",51210
https://fbref.com/en/matches/bc40c506/Werder-Bremen-Augsburg-September-9-2022-Bundesliga,Werder Bremen,Augsburg,1662748200,Ole Werner,Enrico Maaßen,"Wohninvest Weserstadion, Bremen",41000
https://fbref.com/en/matches/3cf30801/Bayern-Munich-Stuttgart-September-10-2022-Bundesliga,Bayern Munich,Stuttgart,1662816600,Julian Nagelsmann,Pellegrino Matarazzo,"Allianz Arena, München",75000
https://fbref.com/en/matches/425671db/Eintracht-Frankfurt-Wolfsburg-September-10-2022-Bundesliga,Eintracht Frankfurt,Wolfsburg,1662816600,Oliver Glasner,Niko Kovač,"Deutsche Bank Park, Frankfurt am Main",49000
https://fbref.com/en/matches/61102d16/Hertha-BSC-Bayer-Leverkusen-September-10-2022-Bundesliga,Hertha BSC,Bayer Leverkusen,1662816600,Sandro Schwarz,Gerardo Seoane,"Olympiastadion Berlin, Berlin",40643
https://fbref.com/en/matches/b08c7efd/Hoffenheim-Mainz-05-September-10-2022-Bundesliga,Hoffenheim,Mainz 05,1662816600,André Breitenreiter,Bo Svensson,"PreZero Arena, Sinsheim",20114
https://fbref.com/en/matches/e5fe17ad/RB-Leipzig-Dortmund-September-10-2022-Bundesliga,RB Leipzig,Dortmund,1662816600,Marco Rose,Edin Terzić,"Red Bull Arena, Leipzig",47069
https://fbref.com/en/matches/b14cfbae/Schalke-04-Bochum-September-10-2022-Bundesliga,Schalke 04,Bochum,1662827400,Frank Kramer,Thomas Reis,"Veltins-Arena, Gelsenkirchen",62041
https://fbref.com/en/matches/8871407b/Koln-Union-Berlin-September-11-2022-Bundesliga,Köln,Union Berlin,1662903000,Steffen Baumgart,Urs Fischer,"RheinEnergieSTADION, Köln",49500
https://fbref.com/en/matches/71b44862/Freiburg-Monchengladbach-September-11-2022-Bundesliga,Freiburg,Mönchengladbach,1662910200,Christian Streich,Daniel Farke,"Europa-Park Stadion, Freiburg",34700
https://fbref.com/en/matches/6c1338f3/Mainz-05-Hertha-BSC-September-16-2022-Bundesliga,Mainz 05,Hertha BSC,1663353000,Bo Svensson,Sandro Schwarz,"Mewa Arena, Mainz",25300
https://fbref.com/en/matches/5bae3507/Revierderby-Dortmund-Schalke-04-September-17-2022-Bundesliga,Dortmund,Schalke 04,1663421400,Edin Terzić,Frank Kramer,"Signal Iduna Park, Dortmund",81100
https://fbref.com/en/matches/d0475442/Bayer-Leverkusen-Werder-Bremen-September-17-2022-Bundesliga,Bayer Leverkusen,Werder Bremen,1663421400,Gerardo Seoane,Ole Werner,"BayArena, Leverkusen",30210
https://fbref.com/en/matches/e89fbb60/Stuttgart-Eintracht-Frankfurt-September-17-2022-Bundesliga,Stuttgart,Eintracht Frankfurt,1663421400,Pellegrino Matarazzo,Oliver Glasner,"Mercedes-Benz Arena, Stuttgart",47500
https://fbref.com/en/matches/f89d5de3/Augsburg-Bayern-Munich-September-17-2022-Bundesliga,Augsburg,Bayern Munich,1663421400,Enrico Maaßen,Julian Nagelsmann,"WWK Arena, Augsburg",30660
https://fbref.com/en/matches/3ca096b5/Monchengladbach-RB-Leipzig-September-17-2022-Bundesliga,Mönchengladbach,RB Leipzig,1663432200,Daniel Farke,Marco Rose,"Stadion im Borussia-Park, Mönchengladbach",50186
https://fbref.com/en/matches/894c69f9/Union-Berlin-Wolfsburg-September-18-2022-Bundesliga,Union Berlin,Wolfsburg,1663507800,Urs Fischer,Niko Kovač,"Stadion An der Alten Försterei, Berlin",22012
