home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Rapid Wien,Spartak Moscow,1537462500,29,at AUT,FW,28-245,70,21,0,0,12,9,1,21,0,0,,0,,15,36,19,0,2,0,2,2,17,4,8b92fc98,Deni Alar,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,22,rs SRB,FW,24-308,20,12,1,2,10,1,0,12,1,1,100.0,0,0.0,9,34,6,0,1,0,1,3,8,0,f0e3b343,Andrija Pavlović,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,97,ro ROU,LW,21-259,75,37,0,5,15,18,2,37,2,0,0.0,2,100.0,27,256,146,6,6,1,2,1,29,7,fa14dd4f,Andrei Ivan,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,9,no NOR,LW,24-160,15,3,0,1,1,1,0,3,0,0,,0,,2,3,3,0,0,0,0,0,2,1,9c145144,Veton Berisha,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,10,at AUT,RW,23-310,90,41,1,4,25,12,1,41,1,1,100.0,0,0.0,32,297,211,8,2,1,1,1,33,8,eb8b2a35,Thomas Murg,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,28,at AUT,AM,26-143,84,28,0,2,16,11,1,28,0,0,,0,,18,113,52,0,2,0,2,2,21,2,a2950e2d,Christoph Knasmüllner,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,15,at AUT,AM,23-036,6,6,1,5,1,0,0,6,0,0,,0,,2,12,11,0,0,0,0,0,2,0,af8ccfb1,Manuel Martic,Rapid Wien,False
Rapid Wien,Spartak Moscow,1537462500,8,at AUT,DM,27-358,90,90,2,22,65,6,0,90,1,0,0.0,1,100.0,52,186,83,1,0,0,1,0,63,0,da3bf1b3,Stefan Schwab,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,39,at AUT,DM,20-347,90,70,1,13,47,11,2,70,1,1,100.0,0,0.0,44,232,63,3,0,2,0,1,46,0,c455a2b2,Dejan Ljubicic,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,19,at AUT,LB,24-287,90,66,3,19,38,9,0,66,0,0,,0,,34,263,107,2,2,0,3,3,31,2,8023bcab,Marvin Potzmann,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,4,hr CRO,CB,24-062,90,55,4,32,23,1,1,55,0,0,,0,,37,224,82,0,1,0,0,0,33,0,ebdc9c7e,Mateo Barać,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,6,at AUT,CB,31-347,90,48,7,39,9,0,0,48,0,0,,0,,34,157,73,0,0,0,1,0,26,0,db1aced4,Mario Sonnleitner,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,3,tr TUR,RB,19-170,90,57,5,27,26,4,1,57,1,0,0.0,1,100.0,26,120,63,1,0,0,3,1,20,0,1295552e,Mert Müldür,Rapid Wien,True
Rapid Wien,Spartak Moscow,1537462500,1,at AUT,GK,25-218,90,39,38,39,0,0,0,39,0,0,,0,,20,125,85,0,0,0,0,0,15,0,387750b7,Richard Strebinger,Rapid Wien,True
Vidi,BATE Borisov,1537462500,44,rs SRB,FW,27-120,90,31,0,1,8,22,9,31,2,0,0.0,2,100.0,18,93,47,3,2,1,2,0,23,12,1eec640e,Marko Šćepović,Vidi,True
Vidi,BATE Borisov,1537462500,77,bg BUL,AM,26-213,75,48,0,1,15,35,3,48,2,1,50.0,1,50.0,33,277,66,3,2,0,1,1,38,9,b2484b77,Georgi Milanov,Vidi,True
Vidi,BATE Borisov,1537462500,65,hu HUN,AM,24-261,15,5,0,0,4,1,0,5,0,0,,0,,3,44,32,1,0,0,0,0,3,0,b6ccdcda,Szilveszter Hangya,Vidi,False
Vidi,BATE Borisov,1537462500,10,hu HUN,"AM,RM",26-177,90,50,0,2,17,31,4,50,2,1,50.0,1,50.0,37,284,93,2,3,1,9,5,36,11,66f5432f,István Kovács,Vidi,True
Vidi,BATE Borisov,1537462500,19,mk MKD,LM,24-054,77,37,0,5,27,6,0,37,0,0,,0,,22,137,71,4,2,0,2,0,25,2,35862524,Boban Nikolov,Vidi,True
Vidi,BATE Borisov,1537462500,13,hu HUN,LM,22-281,13,12,1,3,6,3,0,12,0,0,,0,,9,48,31,0,1,0,2,0,8,0,b36b3f96,Zsombor Berecz,Vidi,False
Vidi,BATE Borisov,1537462500,8,ba BIH,CM,29-035,90,69,1,4,56,9,1,69,0,0,,0,,44,239,106,1,0,0,2,1,52,0,e556a911,Anel Hadžić,Vidi,True
Vidi,BATE Borisov,1537462500,11,hu HUN,"RM,RB",27-248,90,52,0,3,21,28,4,52,3,1,33.3,2,66.7,31,254,170,6,7,1,0,3,39,11,c3b6fa1e,Loïc Nego,Vidi,True
Vidi,BATE Borisov,1537462500,22,cv CPV,LB,30-123,90,78,2,14,43,22,5,78,4,3,75.0,1,25.0,37,207,137,6,3,2,1,0,40,6,e9517008,Stopira,Vidi,True
Vidi,BATE Borisov,1537462500,3,hu HUN,CB,28-211,90,59,3,33,23,3,1,59,1,1,100.0,0,0.0,32,202,113,0,1,0,0,0,34,0,ef13f203,Paulo Vinícius,Vidi,True
Vidi,BATE Borisov,1537462500,23,hu HUN,CB,35-081,90,67,1,22,40,5,0,67,2,1,50.0,1,50.0,30,198,133,2,3,0,0,0,31,0,2535e885,Roland Juhász,Vidi,True
Vidi,BATE Borisov,1537462500,5,hu HUN,RB,28-215,63,51,2,11,24,16,1,51,2,1,50.0,1,50.0,22,150,84,2,2,0,0,1,29,8,bb17ccd0,Attila Fiola,Vidi,True
Vidi,BATE Borisov,1537462500,15,ba BIH,"AM,RM",23-307,27,12,0,2,4,6,1,12,1,1,100.0,0,0.0,6,90,27,1,1,0,1,0,6,1,19003991,Armin Hodžić,Vidi,False
Vidi,BATE Borisov,1537462500,12,sk SVK,GK,35-001,90,37,30,37,0,0,0,37,0,0,,0,,20,178,64,0,0,0,0,0,13,0,7a8779f3,Tomáš Tujvel,Vidi,True
Marseille,Eintracht Frankfurt,1537462500,28,fr FRA,FW,28-156,90,33,0,1,14,18,11,33,0,0,,0,,22,27,13,0,0,0,2,1,24,6,ea0ff634,Valère Germain,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,5,ar ARG,LW,24-071,71,28,0,6,10,12,3,28,1,1,100.0,0,0.0,17,90,36,3,2,1,2,2,20,2,a08b974a,Lucas Ocampos,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,7,rs SRB,"LW,LM",22-217,19,13,1,1,5,7,1,13,2,1,50.0,1,50.0,11,51,23,0,0,0,1,1,12,3,0630eb63,Nemanja Radonjić,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,26,fr FRA,RW,25-237,83,61,1,4,24,35,7,61,4,2,50.0,2,50.0,40,211,96,3,5,0,6,1,45,12,2b9fdeea,Florian Thauvin,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,11,gr GRE,FW,30-192,7,2,0,0,0,2,0,2,0,0,,0,,2,8,3,0,0,0,0,1,2,1,c6ac6579,Kostas Mitroglou,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,10,fr FRA,"AM,RM",31-175,90,73,0,4,29,40,1,73,1,1,100.0,0,0.0,57,249,177,4,5,1,0,1,61,14,58ae47b2,Dimitri Payet,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,12,nl NED,"DM,CM",28-219,90,63,0,5,45,13,1,63,0,0,,0,,37,91,45,0,0,0,0,1,44,1,ef2e5e1a,Kevin Strootman,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,27,fr FRA,"DM,CM",20-290,90,113,4,28,63,22,1,113,0,0,,0,,90,429,210,4,5,0,1,0,94,1,20094685,Maxime Lopez,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,4,fr FRA,LB,18-301,90,72,4,22,42,9,0,72,1,1,100.0,0,0.0,50,221,109,3,1,0,0,1,45,4,cc77354e,Boubacar Kamara,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,15,hr CRO,CB,22-003,90,85,8,48,37,3,0,85,0,0,,0,,59,213,137,1,1,0,1,0,52,0,94f8d10c,Duje Ćaleta-Car,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,23,fr FRA,CB,32-267,6,10,0,7,3,0,0,10,0,0,,0,,8,33,11,0,0,0,0,0,8,0,8dbff17c,Adil Rami,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,19,br BRA,CB,31-059,84,69,8,41,26,3,0,69,0,0,,0,,51,256,171,1,1,0,0,0,54,0,82671804,Luiz Gustavo,Marseille,False
Marseille,Eintracht Frankfurt,1537462500,17,sn SEN,RB,26-232,90,91,3,18,47,27,4,91,2,2,100.0,0,0.0,52,262,152,4,3,0,3,2,48,8,1a4b9094,Bouna Sarr,Marseille,True
Marseille,Eintracht Frankfurt,1537462500,16,fr FRA,GK,35-320,90,40,35,40,0,0,0,40,0,0,,0,,21,82,51,0,0,0,1,0,21,0,76806215,Yohann Pelé,Marseille,True
Lazio,Apollon,1537462500,10,es ESP,FW,25-357,60,58,0,4,30,24,4,58,0,0,,0,,34,182,105,4,4,1,2,3,49,6,5294a83f,Luis Alberto,Lazio,True
Lazio,Apollon,1537462500,17,it ITA,FW,28-212,30,20,0,0,10,11,4,19,2,0,0.0,2,100.0,11,153,78,2,2,1,0,1,15,3,4431aed2,Ciro Immobile,Lazio,False
Lazio,Apollon,1537462500,20,ec ECU,FW,30-015,90,36,1,1,17,18,3,36,1,0,0.0,1,100.0,13,40,10,0,1,0,1,4,28,4,93b891d1,Felipe Caicedo,Lazio,True
