home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,touches,touches_def_pen_area,touches_def_3rd,touches_mid_3rd,touches_att_3rd,touches_att_pen_area,touches_live_ball,take_ons,take_ons_won,take_ons_won_pct,take_ons_tackled,take_ons_tackled_pct,carries,carries_distance,carries_progressive_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,dispossessed,passes_received,progressive_passes_received,player_id,player,squad,start
Bayern Munich,Hoffenheim,1535135400,9,pl POL,FW,30-003,90,25,0,1,9,15,6,24,0,0,,0,,15,99,77,1,3,0,0,0,20,4,8d78e732,Robert Lewandowski,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,7,fr FRA,LM,35-139,82,47,0,3,22,23,7,47,4,2,50.0,2,50.0,27,224,126,5,5,3,2,2,38,10,f61c7c4e,Franck Ribéry,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,11,co COL,AM,27-043,8,6,0,0,3,3,1,6,0,0,,0,,7,55,22,1,0,0,0,1,7,1,715bf047,James Rodríguez,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,6,es ESP,"DM,CM",27-135,90,83,0,13,58,13,0,83,0,0,,0,,36,227,100,0,0,0,1,1,56,3,77e84962,Thiago Alcántara,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,25,de GER,"LW,CM",28-345,90,64,0,0,38,27,6,64,2,1,50.0,1,50.0,21,131,80,2,2,0,4,3,53,9,3c6089ab,Thomas Müller,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,29,fr FRA,RM,22-072,44,24,0,1,12,11,3,24,2,2,100.0,0,0.0,20,200,105,8,1,3,0,0,26,7,042e8a49,Kingsley Coman,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,10,nl NED,"RW,RM",34-213,46,19,0,2,9,8,2,19,0,0,,0,,7,71,44,1,1,0,1,0,13,5,09586899,Arjen Robben,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,8,es ESP,DM,29-356,66,44,1,11,32,1,0,44,0,0,,0,,15,55,35,0,0,0,0,0,29,0,7f97771d,Javi Martínez,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,18,de GER,DM,23-199,24,9,0,0,8,1,0,9,0,0,,0,,5,31,19,0,0,0,0,0,7,0,cc86b9a3,Leon Goretzka,Bayern Munich,False
Bayern Munich,Hoffenheim,1535135400,27,at AUT,LB,26-061,90,83,0,14,53,17,2,83,2,2,100.0,0,0.0,35,200,100,2,2,1,2,0,57,1,05439de2,David Alaba,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,17,de GER,CB,29-355,90,65,3,32,32,2,2,65,0,0,,0,,27,173,99,0,0,0,1,0,45,0,2db2fd7b,Jérôme Boateng,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,4,de GER,CB,22-355,90,78,2,35,43,0,0,78,0,0,,0,,35,177,104,0,0,0,0,0,63,0,e33c06cf,Niklas Süle,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,32,de GER,RB,23-197,90,102,6,24,51,27,0,102,1,0,0.0,1,100.0,43,289,143,5,6,0,0,1,67,3,49296448,Joshua Kimmich,Bayern Munich,True
Bayern Munich,Hoffenheim,1535135400,1,de GER,GK,32-150,90,48,33,47,1,0,0,48,0,0,,0,,30,182,131,0,0,0,0,0,33,0,8778c910,Manuel Neuer,Bayern Munich,True
Düsseldorf,Augsburg,1535203800,28,de GER,FW,30-362,74,24,2,2,14,8,2,24,0,0,,0,,7,26,8,0,0,0,1,2,15,4,17611373,Rouwen Hennings,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,10,de GER,FW,24-171,16,15,2,3,3,9,3,15,0,0,,0,,8,8,4,0,0,0,1,1,10,3,638a4d71,Marvin Ducksch,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,9,be BEL,LW,23-291,78,34,1,13,12,11,2,34,2,1,50.0,1,50.0,20,105,54,2,1,0,2,0,18,5,867501bf,Benito Raman,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,20,be BEL,LW,20-335,12,10,0,0,4,6,2,10,1,1,100.0,0,0.0,6,19,6,0,0,0,0,0,7,1,0c61c77c,Dodi Lukebakio,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,39,de GER,RW,24-262,90,47,0,7,18,23,1,47,3,1,33.3,2,66.7,32,207,103,3,2,2,0,1,31,12,912e63b5,Jean Zimmer,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,22,at AUT,AM,24-363,66,39,1,4,24,11,2,39,0,0,,0,,22,95,57,2,0,0,1,1,27,7,e5649a78,Kevin Stöger,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,11,tr TUR,AM,24-173,24,19,0,1,9,9,3,19,0,0,,0,,9,44,6,0,0,0,4,1,13,2,8f0f2230,Kenan Karaman,Düsseldorf,False
Düsseldorf,Augsburg,1535203800,31,de GER,DM,24-122,90,44,2,14,27,3,0,44,0,0,,0,,26,91,53,0,0,0,0,2,28,2,664590fa,Marcel Sobottka,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,6,us USA,DM,28-105,90,55,4,12,28,15,4,55,1,0,0.0,1,100.0,35,161,68,4,1,1,3,0,37,2,ff45add5,Alfredo Morales,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,23,de GER,LB,26-333,90,91,6,33,46,13,0,91,1,0,0.0,1,100.0,43,184,92,1,2,0,1,1,52,2,7242b495,Niko Gießelmann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,3,de GER,CB,25-178,90,72,8,43,29,0,0,72,0,0,,0,,49,159,55,1,0,0,0,0,50,0,34b306a1,André Hoffmann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,5,tr TUR,CB,23-288,90,75,6,40,32,3,0,75,0,0,,0,,47,189,136,0,0,0,0,0,48,2,2200181e,Kaan Ayhan,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,25,de GER,RB,26-070,90,57,4,18,31,9,0,57,2,1,50.0,1,50.0,22,137,97,1,2,0,1,0,19,3,e199d5b0,Matthias Zimmermann,Düsseldorf,True
Düsseldorf,Augsburg,1535203800,1,de GER,GK,34-103,90,47,38,44,3,0,0,47,0,0,,0,,22,108,56,0,0,0,0,0,21,0,c476b0c0,Michael Rensing,Düsseldorf,True
Hertha BSC,Nürnberg,1535203800,19,ba BIH,FW,34-019,87,25,2,2,14,10,3,25,2,2,100.0,0,0.0,19,31,9,0,0,0,3,2,17,10,c3fd9887,Vedad Ibišević,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,15,rs SRB,"CM,FW",22-134,3,4,0,0,1,3,2,4,1,0,0.0,1,100.0,2,35,0,0,1,1,0,0,1,1,8b8e759d,Marko Grujić,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,17,de GER,LW,21-160,71,28,0,1,19,8,0,28,2,0,0.0,2,100.0,14,69,30,0,0,0,0,1,19,2,88d4144a,Maximilian Mittelstädt,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,32,pl POL,LW,18-186,19,6,0,0,4,3,1,6,1,1,100.0,0,0.0,5,68,41,2,1,1,1,0,5,1,6bba916f,Dennis Jastrzembski,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,8,ci CIV,RW,33-020,87,32,0,2,14,16,4,32,4,2,50.0,2,50.0,25,217,127,3,2,1,0,2,27,9,2042d931,Salomon Kalou,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,24,hu HUN,RW,19-123,3,4,0,2,2,0,0,4,0,0,,0,,2,2,0,0,0,0,0,0,1,0,db7161ed,Palkó Dárdai,Hertha BSC,False
Hertha BSC,Nürnberg,1535203800,21,de GER,LM,26-211,90,52,4,13,23,17,0,52,2,1,50.0,1,50.0,27,84,49,1,3,0,0,1,23,7,f7aa75bd,Marvin Plattenhardt,Hertha BSC,True
Hertha BSC,Nürnberg,1535203800,10,sk SVK,"CM,FW",23-263,90,61,1,5,51,6,0,61,1,0,0.0,1,100.0,40,123,79,2,0,0,0,0,45,2,79ca3e23,Ondrej Duda,Hertha BSC,True
