home_team,away_team,datetime,nationality,age,minutes,gk_shots_on_target_against,gk_goals_against,gk_saves,gk_save_pct,gk_psxg,gk_passes_completed_launched,gk_passes_launched,gk_passes_pct_launched,gk_passes,gk_passes_throws,gk_pct_passes_launched,gk_passes_length_avg,gk_goal_kicks,gk_pct_goal_kicks_launched,gk_goal_kick_length_avg,gk_crosses,gk_crosses_stopped,gk_crosses_stopped_pct,gk_def_actions_outside_pen_area,gk_avg_distance_def_actions,player_id,player,squad,start
Eintracht Frankfurt,RB Leipzig,1605979800,de GER,30-136,90,2,1,1,50.0,0.8,9,29,31.0,45,10,51.1,36.9,7,85.7,54.0,16,0,0.0,3,21.5,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Hertha BSC,Dortmund,1605987000,de GER,28-172,90,8,5,3,37.5,4.0,4,10,40.0,26,2,30.8,31.0,7,28.6,29.7,5,0,0.0,0,,0d55d942,Alexander Schwolow,Hertha BSC,True
Freiburg,Mainz 05,1606055400,de GER,23-009,90,8,3,5,62.5,2.6,0,6,0.0,35,1,2.9,20.2,9,55.6,47.7,9,0,0.0,1,18.0,cbac6ec9,Florian Müller,Freiburg,True
Köln,Union Berlin,1606064400,de GER,27-194,90,3,2,0,33.3,1.9,5,13,38.5,33,8,36.4,32.4,2,50.0,36.5,16,0,0.0,0,15.0,3cd9e95a,Timo Horn,Köln,True
Wolfsburg,Werder Bremen,1606505400,be BEL,28-155,90,4,3,2,25.0,2.2,3,4,75.0,22,5,13.6,23.2,4,25.0,31.5,13,3,23.1,1,14.8,db401046,Koen Casteels,Wolfsburg,True
Stuttgart,Bayern Munich,1606573800,ch SUI,22-358,90,6,3,3,50.0,1.1,2,4,50.0,28,10,10.7,22.9,7,14.3,21.3,16,0,0.0,0,12.0,cd59b9df,Gregor Kobel,Stuttgart,True
RB Leipzig,Arminia,1606573800,hu HUN,30-206,90,3,1,2,66.7,1.4,2,5,40.0,24,1,16.7,25.0,6,16.7,30.8,16,1,6.3,1,11.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Union Berlin,Eintracht Frankfurt,1606573800,de GER,33-263,90,5,3,1,40.0,2.5,3,19,15.8,24,1,45.8,38.9,9,88.9,53.2,16,1,6.3,0,10.7,7fe12375,Andreas Luthe,Union Berlin,True
Dortmund,Köln,1606573800,ch SUI,30-014,90,5,2,3,60.0,1.8,2,2,100.0,20,8,10.0,24.6,2,0.0,15.0,4,0,0.0,2,22.0,9d12e142,Roman Bürki,Dortmund,True
Augsburg,Freiburg,1606573800,pl POL,33-033,90,5,1,4,80.0,0.4,5,13,38.5,58,8,22.4,27.2,7,0.0,17.6,16,0,0.0,3,25.3,17376543,Rafał Gikiewicz,Augsburg,True
Mönchengladbach,Schalke 04,1606584600,ch SUI,31-347,90,2,1,1,50.0,1.0,2,5,40.0,40,2,7.5,26.7,7,28.6,24.4,17,0,0.0,1,12.8,420c18a1,Yann Sommer,Mönchengladbach,True
Bayer Leverkusen,Hertha BSC,1606660200,fi FIN,31-005,90,3,0,3,100.0,1.0,7,16,43.8,46,5,32.6,30.5,4,25.0,20.5,9,1,11.1,3,22.4,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Mainz 05,Hoffenheim,1606669200,de GER,26-032,90,4,1,3,75.0,0.8,2,13,15.4,24,5,37.5,35.4,9,44.4,40.4,19,0,0.0,1,22.0,5c4bf6ba,Robin Zentner,Mainz 05,True
Hertha BSC,Union Berlin,1607110200,de GER,28-185,90,1,1,0,0.0,0.7,3,7,42.9,22,4,18.2,29.3,4,75.0,55.8,8,0,0.0,1,28.0,0d55d942,Alexander Schwolow,Hertha BSC,True
Eintracht Frankfurt,Dortmund,1607178600,de GER,30-150,90,5,1,4,80.0,1.0,7,29,24.1,30,3,83.3,44.8,9,44.4,40.0,9,1,11.1,0,6.5,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Köln,Wolfsburg,1607178600,de GER,27-207,90,6,2,4,66.7,1.8,14,26,53.8,24,1,79.2,49.7,9,77.8,55.4,17,1,5.9,0,7.5,3cd9e95a,Timo Horn,Köln,True
Arminia,Mainz 05,1607178600,de GER,28-029,90,5,1,4,80.0,1.7,15,25,60.0,35,2,45.7,37.4,9,100.0,62.1,14,1,7.1,0,10.0,c1242d4e,Stefan Ortega,Arminia,True
Freiburg,Mönchengladbach,1607178600,de GER,23-022,90,4,2,2,50.0,1.5,11,24,45.8,29,6,55.2,40.5,8,100.0,67.9,14,0,0.0,0,7.0,cbac6ec9,Florian Müller,Freiburg,True
Bayern Munich,RB Leipzig,1607189400,de GER,34-253,90,4,3,1,25.0,2.7,0,5,0.0,38,5,13.2,29.2,4,0.0,18.0,7,0,0.0,9,28.6,8778c910,Manuel Neuer,Bayern Munich,True
Werder Bremen,Stuttgart,1607265000,cz CZE,28-236,90,6,2,4,83.3,2.2,8,13,61.5,30,4,40.0,31.6,6,16.7,19.0,10,0,0.0,1,23.0,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Schalke 04,Bayer Leverkusen,1607274000,at AUT,35-335,90,9,3,7,66.7,2.5,8,13,61.5,14,1,35.7,36.1,15,53.3,37.4,16,0,0.0,0,6.0,d20f088b,Michael Langer,Schalke 04,True
Hoffenheim,Augsburg,1607369400,de GER,30-188,90,2,1,1,50.0,0.2,2,9,22.2,42,7,19.0,23.0,7,14.3,18.6,15,0,0.0,2,21.8,47064058,Oliver Baumann,Hoffenheim,True
Wolfsburg,Eintracht Frankfurt,1607715000,be BEL,28-169,90,4,1,3,100.0,1.2,8,20,40.0,42,3,40.5,35.4,3,100.0,59.7,8,0,0.0,4,21.2,db401046,Koen Casteels,Wolfsburg,True
Mainz 05,Köln,1607783400,de GER,26-045,90,6,1,5,83.3,1.1,0,7,0.0,29,10,13.8,24.9,4,75.0,53.5,15,1,6.7,2,20.2,5c4bf6ba,Robin Zentner,Mainz 05,True
Freiburg,Arminia,1607783400,de GER,23-029,90,2,0,2,100.0,0.8,6,19,31.6,35,8,48.6,40.1,4,50.0,45.3,13,1,7.7,1,16.5,cbac6ec9,Florian Müller,Freiburg,True
Dortmund,Stuttgart,1607783400,ch SUI,30-028,90,10,5,5,60.0,4.9,1,7,14.3,29,4,17.2,29.0,4,50.0,44.8,4,0,0.0,3,28.7,9d12e142,Roman Bürki,Dortmund,True
RB Leipzig,Werder Bremen,1607783400,hu HUN,30-220,90,2,0,2,100.0,0.1,1,5,20.0,26,6,19.2,29.2,3,0.0,14.7,16,0,0.0,3,32.0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Mönchengladbach,Hertha BSC,1607783400,de GER,32-265,90,3,1,2,66.7,1.0,3,8,37.5,21,2,33.3,32.9,5,20.0,28.8,5,1,20.0,5,23.0,0d8a37c2,Tobias Sippel,Mönchengladbach,True
Union Berlin,Bayern Munich,1607794200,de GER,33-277,90,5,1,4,80.0,1.5,3,15,20.0,18,3,55.6,41.5,9,55.6,41.8,19,0,0.0,0,10.0,7fe12375,Andreas Luthe,Union Berlin,True
Augsburg,Schalke 04,1607869800,pl POL,33-048,90,4,2,2,50.0,1.4,6,18,33.3,29,4,55.2,41.1,10,20.0,32.4,10,0,0.0,0,18.0,17376543,Rafał Gikiewicz,Augsburg,True
Bayer Leverkusen,Hoffenheim,1607878800,fi FIN,31-019,90,4,1,3,75.0,0.9,4,19,21.1,46,3,32.6,29.7,7,57.1,37.1,12,0,0.0,0,9.7,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Eintracht Frankfurt,Mönchengladbach,1608053400,de GER,30-160,90,5,3,2,60.0,2.2,6,24,25.0,29,2,62.1,43.1,6,100.0,64.3,17,0,0.0,0,17.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
Werder Bremen,Dortmund,1608060600,cz CZE,28-245,90,9,2,6,77.8,2.3,7,17,41.2,42,3,38.1,33.5,5,20.0,24.8,8,1,12.5,1,22.7,0a1cb833,Jiří Pavlenka,Werder Bremen,True
Stuttgart,Union Berlin,1608060600,ch SUI,23-009,90,5,2,3,60.0,1.4,4,9,44.4,28,4,21.4,29.7,11,27.3,27.9,11,1,9.1,1,9.9,cd59b9df,Gregor Kobel,Stuttgart,True
Hertha BSC,Mainz 05,1608060600,de GER,28-196,90,0,0,0,,0.0,0,3,0.0,25,2,12.0,27.6,5,0.0,19.6,11,0,0.0,0,17.0,0d55d942,Alexander Schwolow,Hertha BSC,True
Schalke 04,Freiburg,1608139800,de GER,32-080,90,3,2,1,33.3,1.2,3,9,33.3,30,5,26.7,25.9,5,20.0,25.2,11,1,9.1,0,7.5,1e43fad8,Ralf Fährmann,Schalke 04,True
Hoffenheim,RB Leipzig,1608147000,de GER,30-197,90,3,1,2,66.7,1.2,3,6,50.0,39,7,15.4,24.7,4,0.0,19.5,13,0,0.0,4,24.1,47064058,Oliver Baumann,Hoffenheim,True
Arminia,Augsburg,1608147000,de GER,28-040,90,2,1,1,50.0,0.3,17,39,43.6,53,5,67.9,45.9,8,37.5,38.4,12,1,8.3,2,25.0,c1242d4e,Stefan Ortega,Arminia,True
Köln,Bayer Leverkusen,1608147000,de GER,27-218,90,7,4,3,42.9,2.6,5,9,55.6,22,1,40.9,32.9,5,0.0,18.2,9,1,11.1,0,10.4,3cd9e95a,Timo Horn,Köln,True
Bayern Munich,Wolfsburg,1608147000,de GER,34-264,90,6,1,5,83.3,1.2,10,15,66.7,38,7,36.8,34.9,6,16.7,31.2,17,0,0.0,1,25.5,8778c910,Manuel Neuer,Bayern Munich,True
Union Berlin,Dortmund,1608319800,de GER,33-283,90,3,1,2,66.7,1.1,3,18,16.7,24,3,37.5,35.9,11,81.8,51.5,12,2,16.7,0,6.5,7fe12375,Andreas Luthe,Union Berlin,True
Augsburg,Eintracht Frankfurt,1608388200,pl POL,33-054,90,6,2,5,66.7,1.5,5,19,26.3,30,7,43.3,33.1,9,66.7,43.9,17,0,0.0,0,,17376543,Rafał Gikiewicz,Augsburg,True
RB Leipzig,Köln,1608388200,hu HUN,30-227,90,1,0,1,100.0,0.1,1,2,50.0,31,3,3.2,22.8,2,50.0,41.5,4,0,0.0,2,21.5,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Schalke 04,Arminia,1608388200,de GER,32-083,90,3,1,2,66.7,0.5,6,17,35.3,19,4,47.4,37.0,10,80.0,53.8,11,1,9.1,1,12.8,1e43fad8,Ralf Fährmann,Schalke 04,True
Mönchengladbach,Hoffenheim,1608388200,ch SUI,32-002,90,5,2,3,60.0,1.6,8,23,34.8,41,4,39.0,34.0,11,63.6,42.8,8,1,12.5,0,9.0,420c18a1,Yann Sommer,Mönchengladbach,True
Mainz 05,Werder Bremen,1608388200,de GER,26-052,90,7,1,6,85.7,2.0,4,12,33.3,32,14,28.1,29.6,6,50.0,43.7,16,0,0.0,1,31.0,5c4bf6ba,Robin Zentner,Mainz 05,True
Bayer Leverkusen,Bayern Munich,1608399000,fi FIN,31-025,90,3,2,1,33.3,0.7,5,19,26.3,49,9,36.7,32.7,7,14.3,22.9,13,1,7.7,2,13.2,ad3389d5,Lukáš Hrádecký,Bayer Leverkusen,True
Freiburg,Hertha BSC,1608474600,de GER,23-037,90,3,1,2,66.7,1.3,7,32,21.9,33,4,72.7,52.9,8,100.0,70.9,11,0,0.0,0,12.5,cbac6ec9,Florian Müller,Freiburg,True
Wolfsburg,Stuttgart,1608483600,be BEL,28-178,90,2,0,2,100.0,0.1,9,17,52.9,40,11,32.5,34.1,5,80.0,56.8,16,0,0.0,2,16.2,db401046,Koen Casteels,Wolfsburg,True
Eintracht Frankfurt,Bayer Leverkusen,1609597800,de GER,30-178,90,2,1,1,50.0,0.6,9,26,34.6,24,2,70.8,44.6,9,100.0,66.2,19,1,5.3,1,13.0,ce17b5eb,Kevin Trapp,Eintracht Frankfurt,True
