home_team,away_team,datetime,player_id,player,team,xg_shot,psxg_shot,outcome,distance,body_part,notes,sca_1_player_id,sca_1_player,sca_1_type,sca_2_player_id,sca_2_player,sca_2_type,minute,pen
Dinamo Zagreb,Chelsea,1662482700,fed7cb61,Kai Havertz, Chelsea,0.01,0.07,Saved,9,Right Foot,Volley,9674002f,Mason Mount,Pass (Dead),9674002f,Mason Mount,Pass (Live),10,False
Dinamo Zagreb,Chelsea,1662482700,ee950928,Mislav Oršić, Dinamo Zagreb,0.37,0.93,Goal,17,Right Foot,,24228180,Bruno Petković,Pass (Live),99a8ddc9,Robert Ljubicic,Pass (Live),13,False
Dinamo Zagreb,Chelsea,1662482700,9674002f,Mason Mount, Chelsea,0.13,,Blocked,22,Left Foot,,d5dd5f1f,Pierre-Emerick Aubameyang,Pass (Live),79c0821a,Mateo Kovačić,Pass (Live),17,False
Dinamo Zagreb,Chelsea,1662482700,ee950928,Mislav Oršić, Dinamo Zagreb,0.05,,Off Target,13,Right Foot,,24228180,Bruno Petković,Pass (Live),ee950928,Mislav Oršić,Pass (Dead),29,False
Dinamo Zagreb,Chelsea,1662482700,ee926a02,Arijan Ademi, Dinamo Zagreb,0.05,0.09,Saved,24,Right Foot,Volley,46152b69,Josip Mišić,Pass (Live),29fbdc88,Luka Ivanušec,Pass (Live),30,False
Dinamo Zagreb,Chelsea,1662482700,ee950928,Mislav Oršić, Dinamo Zagreb,0.07,,Blocked,24,Right Foot,,25b74470,Sadegh Moharrami,Pass (Live),29fbdc88,Luka Ivanušec,Pass (Live),44,False
Dinamo Zagreb,Chelsea,1662482700,9674002f,Mason Mount, Chelsea,0.03,,Blocked,21,Left Foot,,1265a93a,Reece James,Pass (Live),79c0821a,Mateo Kovačić,Pass (Live),45+1,False
Dinamo Zagreb,Chelsea,1662482700,6622454d,Hakim Ziyech, Chelsea,0.03,0.04,Saved,33,Left Foot,,79c0821a,Mateo Kovačić,Pass (Live),9674002f,Mason Mount,Pass (Live),47,False
Dinamo Zagreb,Chelsea,1662482700,9674002f,Mason Mount, Chelsea,0.04,,Blocked,18,Right Foot,,132a82f1,Wesley Fofana,Pass (Live),d2424d1b,Ben Chilwell,Pass (Live),51,False
Dinamo Zagreb,Chelsea,1662482700,fed7cb61,Kai Havertz, Chelsea,0.14,,Blocked,8,Head,,132a82f1,Wesley Fofana,Pass (Live),9674002f,Mason Mount,Pass (Live),52,False
Dinamo Zagreb,Chelsea,1662482700,7e56d3db,Stefan Ristovski, Dinamo Zagreb,0.01,0.32,Saved,31,Right Foot,,29fbdc88,Luka Ivanušec,Pass (Live),99a8ddc9,Robert Ljubicic,Pass (Live),56,False
Dinamo Zagreb,Chelsea,1662482700,ee950928,Mislav Oršić, Dinamo Zagreb,0.07,,Blocked,16,Right Foot,,99a8ddc9,Robert Ljubicic,Pass (Live),46152b69,Josip Mišić,Pass (Live),70,False
Dinamo Zagreb,Chelsea,1662482700,6622454d,Hakim Ziyech, Chelsea,0.07,,Off Target,18,Left Foot,Volley,fed7cb61,Kai Havertz,Pass (Live),97220da2,Armando Broja,Pass (Live),78,False
Dinamo Zagreb,Chelsea,1662482700,fed7cb61,Kai Havertz, Chelsea,0.11,,Blocked,9,Head,,9674002f,Mason Mount,Pass (Live),45db685d,Jorginho,Pass (Live),82,False
Dinamo Zagreb,Chelsea,1662482700,1265a93a,Reece James, Chelsea,0.03,,Woodwork,14,Left Foot,,132a82f1,Wesley Fofana,Pass (Live),45db685d,Jorginho,Pass (Live),86,False
Dinamo Zagreb,Chelsea,1662482700,9674002f,Mason Mount, Chelsea,0.06,0.07,Saved,15,Right Foot,Volley,45db685d,Jorginho,Pass (Live),1265a93a,Reece James,Pass (Live),86,False
Dinamo Zagreb,Chelsea,1662482700,6622454d,Hakim Ziyech, Chelsea,0.03,,Blocked,31,Left Foot,Free kick,45db685d,Jorginho,Fouled,6622454d,Hakim Ziyech,Pass (Live),90+5,False
Dinamo Zagreb,Chelsea,1662482700,6622454d,Hakim Ziyech, Chelsea,0.01,,Blocked,32,Left Foot,Volley,6622454d,Hakim Ziyech,Shot,,,,90+5,False
Dinamo Zagreb,Chelsea,1662482700,6622454d,Hakim Ziyech, Chelsea,0.04,,Blocked,29,Left Foot,Free kick,1265a93a,Reece James,Fouled,1265a93a,Reece James,Take-On,90+7,False
Dinamo Zagreb,Chelsea,1662482700,9674002f,Mason Mount, Chelsea,0.01,,Off Target,33,Right Foot,Volley,6622454d,Hakim Ziyech,Shot,,,,90+7,False
Dinamo Zagreb,Chelsea,1662482700,1bf33a9a,Christian Pulisic, Chelsea,0.19,,Off Target,11,Head,,da974c7b,Kalidou Koulibaly,Pass (Live),9674002f,Mason Mount,Shot,90+7,False
Dortmund,FC Copenhagen,1662482700,f15b778f,Zeca, FC Copenhagen,0.03,,Woodwork,30,Right Foot,,505486d6,Victor Bernth Kristiansen,Pass (Live),06a1d642,Mohammed Daramy,Pass (Live),1,False
Dortmund,FC Copenhagen,1662482700,a167537f,Julian Brandt, Dortmund,0.03,,Blocked,23,Right Foot,,,,,,,,9,False
Dortmund,FC Copenhagen,1662482700,34e4343c,Anthony Modeste, Dortmund,0.41,,Off Target,11,Right Foot,,a167537f,Julian Brandt,Pass (Live),57d88cf9,Jude Bellingham,Pass (Live),9,False
Dortmund,FC Copenhagen,1662482700,862fa9fb,Davit Khocholava, FC Copenhagen,0.09,,Off Target,10,Head,,505486d6,Victor Bernth Kristiansen,Pass (Live),06a1d642,Mohammed Daramy,Pass (Live),14,False
Dortmund,FC Copenhagen,1662482700,15413fa5,Salih Özcan, Dortmund,0.03,,Off Target,30,Right Foot,,048a1cbc,Raphaël Guerreiro,Pass (Live),15413fa5,Salih Özcan,Pass (Live),28,False
Dortmund,FC Copenhagen,1662482700,36a3ff67,Marco Reus, Dortmund,0.29,,Off Target,11,Left Foot,,e162b013,Thomas Meunier,Pass (Live),57d88cf9,Jude Bellingham,Pass (Live),32,False
Dortmund,FC Copenhagen,1662482700,36a3ff67,Marco Reus, Dortmund,0.18,0.74,Goal,13,Left Foot,,36a3ff67,Marco Reus,Take-On,a167537f,Julian Brandt,Pass (Live),35,False
Dortmund,FC Copenhagen,1662482700,36a3ff67,Marco Reus, Dortmund,0.04,,Blocked,26,Right Foot,,15413fa5,Salih Özcan,Pass (Live),e33c06cf,Niklas Süle,Pass (Live),41,False
Dortmund,FC Copenhagen,1662482700,048a1cbc,Raphaël Guerreiro, Dortmund,0.50,0.61,Goal,10,Left Foot,,7fa4e703,Gio Reyna,Pass (Live),048a1cbc,Raphaël Guerreiro,Pass (Live),42,False
Dortmund,FC Copenhagen,1662482700,1b82f8df,Lukas Lerager, FC Copenhagen,0.02,0.14,Saved,25,Right Foot,Volley,f179ee11,Kevin Diks,Pass (Live),1b82f8df,Lukas Lerager,Pass (Live),43,False
Dortmund,FC Copenhagen,1662482700,1b82f8df,Lukas Lerager, FC Copenhagen,0.10,,Off Target,10,Head,,505486d6,Victor Bernth Kristiansen,Pass (Dead),1b82f8df,Lukas Lerager,Shot,44,False
Dortmund,FC Copenhagen,1662482700,b3a712de,Viktor Claesson, FC Copenhagen,0.01,,Blocked,13,Head,,505486d6,Victor Bernth Kristiansen,Pass (Dead),,,,46,False
Dortmund,FC Copenhagen,1662482700,1b82f8df,Lukas Lerager, FC Copenhagen,0.27,0.35,Saved,9,Right Foot,Volley,b3a712de,Viktor Claesson,Shot,,,,46,False
