home_team,away_team,datetime,shirtnumber,nationality,position,age,minutes,tackles,tackles_won,tackles_def_3rd,tackles_mid_3rd,tackles_att_3rd,challenge_tackles,challenges,challenge_tackles_pct,challenges_lost,blocks,blocked_shots,blocked_passes,interceptions,tackles_interceptions,clearances,errors,player_id,player,squad,start
Dynamo Kyiv,Juventus,1603212900,89,ua UKR,FW,20-248,90,0,0,0,0,0,0,3,0.0,3,0,0,0,1,1,0,0,73affbb6,Vladyslav Supriaha,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,14,uy URU,LW,28-223,59,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,1,0,6b915aa1,Carlos de Pena,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,22,lu LUX,"RW,LW",25-122,31,0,0,0,0,0,0,0,,0,0,0,0,1,1,0,0,3814b753,Gerson Rodrigues,Dynamo Kyiv,False
Dynamo Kyiv,Juventus,1603212900,15,ua UKR,RW,22-340,69,0,0,0,0,0,0,5,0.0,5,0,0,0,1,1,0,0,f7e87032,Viktor Tsyhankov,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,7,si SVN,LW,26-328,21,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,2ebc1b44,Benjamin Verbič,Dynamo Kyiv,False
Dynamo Kyiv,Juventus,1603212900,10,ua UKR,LM,22-016,90,1,0,0,1,0,0,1,0.0,1,1,1,0,0,1,2,0,17e3e467,Mykola Shaparenko,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,5,ua UKR,CM,29-171,90,2,2,1,0,1,0,1,0.0,1,1,0,1,4,6,4,0,c71e97ba,Serhiy Sydorchuk,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,29,ua UKR,RM,27-288,88,2,0,1,1,0,2,5,40.0,3,1,0,1,1,3,0,0,b8814868,Vitaliy Buyalskyi,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,19,ua UKR,RM,30-184,2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,bfc5768b,Denys Harmash,Dynamo Kyiv,False
Dynamo Kyiv,Juventus,1603212900,20,ua UKR,LB,28-140,69,0,0,0,0,0,0,0,,0,1,0,1,1,1,3,0,1bd5735a,Oleksandr Karavayev,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,4,ua UKR,CB,21-246,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,67f0703d,Denys Popov,Dynamo Kyiv,False
Dynamo Kyiv,Juventus,1603212900,16,ua UKR,"CB,LB",21-144,90,2,2,1,1,0,2,3,66.7,1,0,0,0,4,6,2,0,30d4a2e5,Vitaliy Mykolenko,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,25,ua UKR,CB,18-049,90,1,0,1,0,0,1,3,33.3,2,0,0,0,2,3,2,0,88968486,Illia Zabarnyi,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,94,pl POL,RB,26-131,90,2,1,2,0,0,2,2,100.0,0,1,0,1,0,2,0,0,dc52c72f,Tomasz Kędziora,Dynamo Kyiv,True
Dynamo Kyiv,Juventus,1603212900,1,ua UKR,GK,26-142,90,,0,,,,,,,,,,,0,,,,eb2b33aa,Heorhiy Bushchan,Dynamo Kyiv,True
Chelsea,Sevilla,1603220400,11,de GER,FW,24-228,89,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,49fe9070,Timo Werner,Chelsea,True
Chelsea,Sevilla,1603220400,9,eng ENG,FW,23-018,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,f586779e,Tammy Abraham,Chelsea,False
Chelsea,Sevilla,1603220400,19,eng ENG,LW,21-284,61,0,0,0,0,0,0,1,0.0,1,1,0,1,2,2,0,0,9674002f,Mason Mount,Chelsea,True
Chelsea,Sevilla,1603220400,22,ma MAR,RW,27-215,29,3,2,2,1,0,1,2,50.0,1,0,0,0,0,3,0,0,6622454d,Hakim Ziyech,Chelsea,False
Chelsea,Sevilla,1603220400,10,us USA,"RW,LW",22-032,89,2,1,1,1,0,1,2,50.0,1,0,0,0,2,4,0,0,1bf33a9a,Christian Pulisic,Chelsea,True
Chelsea,Sevilla,1603220400,20,eng ENG,LW,19-348,1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,15f3ec41,Callum Hudson-Odoi,Chelsea,False
Chelsea,Sevilla,1603220400,29,de GER,AM,21-131,90,5,3,1,3,1,2,2,100.0,0,1,0,1,1,6,1,0,fed7cb61,Kai Havertz,Chelsea,True
Chelsea,Sevilla,1603220400,7,fr FRA,DM,29-205,90,0,0,0,0,0,0,0,,0,1,0,1,1,1,4,0,b9fbae28,N'Golo Kanté,Chelsea,True
Chelsea,Sevilla,1603220400,5,it ITA,DM,28-305,64,1,0,0,0,1,1,1,100.0,0,3,0,3,2,3,0,0,45db685d,Jorginho,Chelsea,True
Chelsea,Sevilla,1603220400,17,hr CRO,DM,26-167,26,5,4,5,0,0,3,3,100.0,0,0,0,0,0,5,0,0,79c0821a,Mateo Kovačić,Chelsea,False
Chelsea,Sevilla,1603220400,21,eng ENG,LB,23-304,90,0,0,0,0,0,0,1,0.0,1,3,0,3,2,2,4,0,d2424d1b,Ben Chilwell,Chelsea,True
Chelsea,Sevilla,1603220400,15,fr FRA,CB,25-359,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,3,0,ce4246f5,Kurt Zouma,Chelsea,True
Chelsea,Sevilla,1603220400,6,br BRA,CB,36-028,90,1,0,1,0,0,1,3,33.3,2,2,0,2,0,1,3,0,86e7deaf,Thiago Silva,Chelsea,True
Chelsea,Sevilla,1603220400,24,eng ENG,RB,20-317,90,6,4,3,2,1,1,2,50.0,1,2,1,1,0,6,4,0,1265a93a,Reece James,Chelsea,True
Chelsea,Sevilla,1603220400,16,sn SEN,GK,28-233,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,33887998,Edouard Mendy,Chelsea,True
Barcelona,Ferencváros,1603220400,10,ar ARG,FW,33-118,90,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,d70ce98e,Lionel Messi,Barcelona,True
Barcelona,Ferencváros,1603220400,22,es ESP,LW,17-355,62,1,1,0,0,1,0,1,0.0,1,0,0,0,1,2,0,0,0ba976e4,Ansu Fati,Barcelona,True
Barcelona,Ferencváros,1603220400,16,es ESP,"LW,AM",17-330,28,2,1,2,0,0,1,1,100.0,0,1,0,1,0,2,1,0,0d9b2d31,Pedri,Barcelona,False
Barcelona,Ferencváros,1603220400,17,pt POR,RW,20-296,62,2,2,0,0,2,0,0,,0,1,0,1,0,2,0,0,77e39b04,Francisco Trincão,Barcelona,True
Barcelona,Ferencváros,1603220400,11,fr FRA,RW,23-158,28,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,b19db005,Ousmane Dembélé,Barcelona,False
Barcelona,Ferencváros,1603220400,14,br BRA,"AM,LW",28-130,69,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0ef89a37,Philippe Coutinho,Barcelona,True
Barcelona,Ferencváros,1603220400,4,uy URU,CB,21-227,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,2bef2bca,Ronald Araújo,Barcelona,False
Barcelona,Ferencváros,1603220400,21,nl NED,DM,23-161,90,1,0,1,0,0,0,1,0.0,1,0,0,0,3,4,0,0,1bacc518,Frenkie de Jong,Barcelona,True
Barcelona,Ferencváros,1603220400,8,ba BIH,DM,30-201,75,1,1,0,0,1,0,1,0.0,1,0,0,0,2,3,0,0,ad6df2d5,Miralem Pjanić,Barcelona,True
Barcelona,Ferencváros,1603220400,5,es ESP,DM,32-096,15,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,5ab0ea87,Sergio Busquets,Barcelona,False
Barcelona,Ferencváros,1603220400,2,us USA,"LB,RB",19-352,90,3,2,1,1,1,2,2,100.0,0,1,0,1,0,3,0,0,5976f83e,Sergiño Dest,Barcelona,True
Barcelona,Ferencváros,1603220400,15,fr FRA,CB,25-125,90,1,0,1,0,0,1,1,100.0,0,0,0,0,4,5,6,0,4f28a6ff,Clément Lenglet,Barcelona,True
Barcelona,Ferencváros,1603220400,3,es ESP,CB,33-261,67,2,2,0,2,0,1,1,100.0,0,1,0,1,1,3,1,0,adfc9123,Gerard Piqué,Barcelona,True
Barcelona,Ferencváros,1603220400,20,es ESP,RB,28-256,61,4,3,0,3,1,1,2,50.0,1,0,0,0,1,5,0,0,335fa267,Sergi Roberto,Barcelona,True
Barcelona,Ferencváros,1603220400,24,es ESP,LB,24-059,29,2,1,2,0,0,0,0,,0,0,0,0,0,2,0,0,24f59bb2,Junior Firpo,Barcelona,False
Barcelona,Ferencváros,1603220400,13,br BRA,GK,31-093,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a9dc785c,Neto,Barcelona,True
RB Leipzig,İstanbul Başakşehir,1603220400,9,dk DEN,FW,26-127,90,1,1,0,1,0,1,3,33.3,2,0,0,0,0,1,3,0,d2416c2e,Yussuf Poulsen,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,3,es ESP,"WB,LM",23-290,90,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,30941e96,Angeliño,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,10,se SWE,CM,28-363,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9a2e0ccc,Emil Forsberg,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,11,kr KOR,FW,24-268,45,0,0,0,0,0,0,0,,0,1,0,1,2,2,0,0,169fd162,Hwang Hee-chan,RB Leipzig,False
RB Leipzig,İstanbul Başakşehir,1603220400,25,es ESP,CM,22-166,64,3,2,2,1,0,1,2,50.0,1,1,0,1,0,3,0,0,ae44e8e2,Dani Olmo,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,39,de GER,CM,23-240,26,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,0,0,0a89e877,Benjamin Henrichs,RB Leipzig,False
RB Leipzig,İstanbul Başakşehir,1603220400,18,fr FRA,"RM,CM",22-341,69,3,3,1,1,1,2,2,100.0,0,1,0,1,3,6,0,0,7c56da38,Christopher Nkunku,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,21,nl NED,CM,21-168,21,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,4c3a6744,Justin Kluivert,RB Leipzig,False
RB Leipzig,İstanbul Başakşehir,1603220400,44,si SVN,"DM,CM",30-011,57,2,2,1,1,0,1,2,50.0,1,2,0,2,1,3,1,0,b825a650,Kevin Kampl,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,14,us USA,CM,21-249,33,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,2b09d998,Tyler Adams,RB Leipzig,False
RB Leipzig,İstanbul Başakşehir,1603220400,23,de GER,"CB,LB",29-023,90,2,1,1,1,0,1,1,100.0,0,0,0,0,2,4,4,0,8ff2354e,Marcel Halstenberg,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,5,fr FRA,CB,21-359,64,3,2,3,0,0,1,1,100.0,0,0,0,0,2,5,2,0,d248cd8f,Dayot Upamecano,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,6,fr FRA,CB,21-148,26,3,0,3,0,0,0,0,,0,0,0,0,1,4,2,0,5ed9b537,Ibrahima Konaté,RB Leipzig,False
RB Leipzig,İstanbul Başakşehir,1603220400,4,hu HUN,CB,27-352,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,4,0,20030c06,Willi Orban,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,22,fr FRA,"WB,RB",22-354,90,3,2,1,1,1,2,5,40.0,3,1,0,1,6,9,2,0,ac73ec79,Nordi Mukiele,RB Leipzig,True
RB Leipzig,İstanbul Başakşehir,1603220400,1,hu HUN,GK,30-167,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,bcb2ccd8,Péter Gulácsi,RB Leipzig,True
Rennes,Krasnodar,1603220400,9,gn GUI,FW,24-222,90,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,923f4dda,Serhou Guirassy,Rennes,True
Rennes,Krasnodar,1603220400,7,fr FRA,LW,23-230,90,1,1,1,0,0,1,2,50.0,1,2,0,2,0,1,0,0,5148dcc5,Martin Terrier,Rennes,True
Rennes,Krasnodar,1603220400,22,fr FRA,RW,24-205,61,3,2,1,1,1,0,1,0.0,1,1,0,1,0,3,0,0,0be95d34,Romain Del Castillo,Rennes,True
Rennes,Krasnodar,1603220400,18,be BEL,RW,18-146,29,1,0,0,1,0,0,0,,0,0,0,0,0,1,0,0,fffea3e5,Jeremy Doku,Rennes,False
Rennes,Krasnodar,1603220400,10,fr FRA,LM,17-345,80,2,1,0,1,1,1,1,100.0,0,1,0,1,1,3,0,0,7b9c2d84,Eduardo Camavinga,Rennes,True
Rennes,Krasnodar,1603220400,23,fr FRA,LM,26-275,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,d14229f3,Adrien Hunou,Rennes,False
Rennes,Krasnodar,1603220400,15,fr FRA,CM,31-310,90,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,c7526c18,Steven Nzonzi,Rennes,True
Rennes,Krasnodar,1603220400,14,fr FRA,RM,26-280,68,3,2,1,1,1,1,3,33.3,2,2,0,2,1,4,1,0,20e73fac,Benjamin Bourigeaud,Rennes,True
Rennes,Krasnodar,1603220400,20,fr FRA,RM,27-261,22,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,a0f9b535,Flavien Tait,Rennes,False
Rennes,Krasnodar,1603220400,5,br BRA,LB,27-042,80,1,1,1,0,0,1,1,100.0,0,1,1,0,1,2,1,0,f45f9427,Dalbert Henrique,Rennes,True
Rennes,Krasnodar,1603220400,31,fr FRA,LB,18-335,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,5d0e0a1f,Adrien Truffert,Rennes,False
Rennes,Krasnodar,1603220400,6,ma MAR,CB,24-204,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,288e1e13,Nayef Aguerd,Rennes,True
Rennes,Krasnodar,1603220400,3,fr FRA,CB,32-156,90,0,0,0,0,0,0,0,,0,1,1,0,3,3,4,0,1ec7e1c5,Damien Da Silva,Rennes,True
Rennes,Krasnodar,1603220400,27,ml MLI,RB,28-267,90,1,1,1,0,0,1,2,50.0,1,0,0,0,1,2,0,0,a4b1028a,Hamari Traoré,Rennes,True
Rennes,Krasnodar,1603220400,16,sn SEN,GK,27-045,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,cecbce23,Alfred Gomis,Rennes,True
Paris Saint-Germain,Manchester United,1603220400,7,fr FRA,"LW,FW",21-305,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,42fd9c7f,Kylian Mbappé,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,10,br BRA,"AM,LW",28-258,90,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,69384e5d,Neymar,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,11,ar ARG,RW,32-249,85,2,0,1,1,0,1,3,33.3,2,0,0,0,0,2,0,0,19cda00b,Ángel Di María,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,19,es ESP,RW,28-162,5,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,9744ff80,Pablo Sarabia,Paris Saint-Germain,False
Paris Saint-Germain,Manchester United,1603220400,27,sn SEN,LM,31-024,45,0,0,0,0,0,0,1,0.0,1,2,0,2,0,0,0,0,72c812f3,Idrissa Gana Gueye,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,18,it ITA,FW,20-235,45,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,3d50bcdb,Moise Kean,Paris Saint-Germain,False
Paris Saint-Germain,Manchester United,1603220400,15,pt POR,"DM,CM",29-041,90,3,3,2,0,1,1,2,50.0,1,1,0,1,6,9,1,0,8fd9996f,Danilo Pereira,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,21,es ESP,"RM,DM",31-067,77,3,3,1,1,1,1,2,50.0,1,1,0,1,0,3,1,0,436a9dd0,Ander Herrera,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,12,br BRA,DM,27-251,13,2,0,0,1,1,2,2,100.0,0,1,0,1,0,2,1,0,0c2ac3cb,Rafinha,Paris Saint-Germain,False
Paris Saint-Germain,Manchester United,1603220400,20,fr FRA,LB,28-046,85,3,3,2,1,0,2,2,100.0,0,0,0,0,0,3,4,0,41e7ef1c,Layvin Kurzawa,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,25,nl NED,LB,20-122,5,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,a8567629,Mitchel Bakker,Paris Saint-Germain,False
Paris Saint-Germain,Manchester United,1603220400,3,fr FRA,CB,25-068,90,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,aef6e670,Presnel Kimpembe,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,22,sn SEN,CB,24-169,90,5,4,5,0,0,4,4,100.0,0,2,2,0,3,8,2,0,fc62f087,Abdou Diallo,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,24,it ITA,RB,29-223,77,1,1,0,1,0,0,1,0.0,1,0,0,0,0,1,0,0,e288d4b3,Alessandro Florenzi,Paris Saint-Germain,True
Paris Saint-Germain,Manchester United,1603220400,31,fr FRA,RB,22-041,13,0,0,0,0,0,0,0,,0,1,1,0,0,0,0,0,29c02c9f,Colin Dagba,Paris Saint-Germain,False
Paris Saint-Germain,Manchester United,1603220400,1,cr CRC,GK,33-310,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,ecada4fc,Keylor Navas,Paris Saint-Germain,True
Lazio,Dortmund,1603220400,17,it ITA,FW,30-243,80,0,0,0,0,0,0,0,,0,1,0,1,0,0,0,0,4431aed2,Ciro Immobile,Lazio,True
Lazio,Dortmund,1603220400,20,ec ECU,FW,32-045,10,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,93b891d1,Felipe Caicedo,Lazio,False
Lazio,Dortmund,1603220400,11,ar ARG,FW,26-068,66,1,1,1,0,0,0,1,0.0,1,1,0,1,0,1,1,0,45b9b619,Joaquín Correa,Lazio,True
Lazio,Dortmund,1603220400,94,xk KVX,FW,26-179,24,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,0,0,0cadc46d,Vedat Muriqi,Lazio,False
Lazio,Dortmund,1603220400,10,es ESP,CM,28-022,78,3,1,1,1,1,2,7,28.6,5,2,1,1,3,6,0,0,5294a83f,Luis Alberto,Lazio,True
Lazio,Dortmund,1603220400,16,it ITA,CM,35-269,12,0,0,0,0,0,0,0,,0,0,0,0,1,1,1,0,ed5886d2,Marco Parolo,Lazio,False
Lazio,Dortmund,1603220400,6,br BRA,CM,33-285,90,2,1,2,0,0,1,2,50.0,1,1,0,1,7,9,4,0,4c78b5ed,Lucas Leiva,Lazio,True
Lazio,Dortmund,1603220400,21,rs SRB,CM,25-236,66,1,0,1,0,0,0,1,0.0,1,0,0,0,0,1,1,0,4e6dbac4,Sergej Milinković-Savić,Lazio,True
Lazio,Dortmund,1603220400,92,ci CIV,CM,28-009,24,0,0,0,0,0,0,2,0.0,2,0,0,0,0,0,1,0,fdf4b948,Jean-Daniel Akpa-Akpro,Lazio,False
Lazio,Dortmund,1603220400,96,dz ALG,WB,24-248,90,1,1,1,0,0,1,2,50.0,1,3,0,3,3,4,4,0,b7a5bc86,Mohamed Fares,Lazio,True
Lazio,Dortmund,1603220400,77,me MNE,WB,28-003,90,0,0,0,0,0,0,0,,0,0,0,0,4,4,3,0,d4535821,Adam Marušić,Lazio,True
Lazio,Dortmund,1603220400,33,it ITA,CB,32-253,90,2,1,2,0,0,1,1,100.0,0,1,0,1,1,3,4,0,b96b595c,Francesco Acerbi,Lazio,True
Lazio,Dortmund,1603220400,3,it ITA,CB,23-212,50,0,0,0,0,0,0,0,,0,1,1,0,0,0,5,0,15d0c248,Luiz Felipe,Lazio,True
Lazio,Dortmund,1603220400,14,nl NED,CB,26-228,40,1,0,1,0,0,1,1,100.0,0,1,0,1,0,1,2,0,875898c7,Wesley Hoedt,Lazio,False
Lazio,Dortmund,1603220400,4,es ESP,CB,27-186,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,4,0,f7223718,Patric,Lazio,True
Lazio,Dortmund,1603220400,1,al ALB,GK,25-215,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,339fe0e8,Thomas Strakosha,Lazio,True
Real Madrid,Shakhtar Donetsk,1603299300,18,rs SRB,FW,22-303,58,1,0,0,0,1,0,0,,0,0,0,0,0,1,0,0,4d8cd038,Luka Jović,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,20,br BRA,LW,20-101,32,1,1,0,0,1,0,0,,0,0,0,0,0,1,0,0,7111d552,Vinicius Júnior,Real Madrid,False
Real Madrid,Shakhtar Donetsk,1603299300,25,br BRA,LW,19-286,45,1,0,0,1,0,0,2,0.0,2,0,0,0,0,1,0,0,8f5e92a6,Rodrygo,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,9,fr FRA,"FW,LW",32-307,45,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,70d74ece,Karim Benzema,Real Madrid,False
Real Madrid,Shakhtar Donetsk,1603299300,11,es ESP,RW,24-274,90,1,1,0,0,1,0,1,0.0,1,2,0,2,0,1,0,0,45af8a54,Marco Asensio,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,10,hr CRO,LM,35-042,69,3,1,0,3,0,0,3,0.0,3,0,0,0,2,5,0,0,6025fab1,Luka Modrić,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,8,de GER,LM,30-291,21,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6ce1f46f,Toni Kroos,Real Madrid,False
Real Madrid,Shakhtar Donetsk,1603299300,14,br BRA,CM,28-241,90,4,2,1,3,0,0,3,0.0,3,0,0,0,2,6,0,0,4d224fe8,Casemiro,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,15,uy URU,RM,22-091,90,5,3,1,1,3,0,2,0.0,2,1,0,1,3,8,1,0,0959c2a2,Federico Valverde,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,12,br BRA,LB,32-162,90,3,3,0,1,2,3,3,100.0,0,1,0,1,0,3,0,0,603116a7,Marcelo,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,3,br BRA,CB,22-277,90,7,3,4,2,1,1,2,50.0,1,1,0,1,2,9,1,0,2784f898,Éder Militão,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,5,fr FRA,CB,27-179,90,3,2,2,1,0,0,0,,0,0,0,0,0,3,1,0,9f8e9423,Raphaël Varane,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,23,fr FRA,RB,25-135,90,2,2,1,0,1,0,2,0.0,2,0,0,0,2,4,1,0,3cefcaef,Ferland Mendy,Real Madrid,True
Real Madrid,Shakhtar Donetsk,1603299300,1,be BEL,GK,28-163,90,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1840e36d,Thibaut Courtois,Real Madrid,True
Red Bull Salzburg,Lokomotiv Moscow,1603299300,20,zm ZAM,FW,22-012,90,2,1,1,1,0,0,1,0.0,1,4,0,4,0,2,0,0,ca45605e,Patson Daka,Red Bull Salzburg,True
Red Bull Salzburg,Lokomotiv Moscow,1603299300,7,ml MLI,FW,20-328,52,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,6747869d,Sekou Koita,Red Bull Salzburg,True
Red Bull Salzburg,Lokomotiv Moscow,1603299300,8,de GER,FW,22-163,38,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,0,0,eb6e14be,Mergim Berisha,Red Bull Salzburg,False
Red Bull Salzburg,Lokomotiv Moscow,1603299300,14,hu HUN,LM,19-362,90,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,2,0,934e1968,Dominik Szoboszlai,Red Bull Salzburg,True
Red Bull Salzburg,Lokomotiv Moscow,1603299300,16,at AUT,CM,33-025,83,2,1,0,2,0,2,5,40.0,3,4,1,3,1,3,1,0,dba67bc4,Zlatko Junuzović,Red Bull Salzburg,True
Red Bull Salzburg,Lokomotiv Moscow,1603299300,77,ch SUI,CM,20-150,7,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,ca607d59,Noah Okafor,Red Bull Salzburg,False
Red Bull Salzburg,Lokomotiv Moscow,1603299300,19,ml MLI,CM,20-289,72,2,1,0,1,1,2,2,100.0,0,3,0,3,2,4,0,0,489e80e3,Mohamed Camara,Red Bull Salzburg,True
