url,home_team,away_team,datetime,home_team_manager,away_team_manager,stadium,attendance
https://fbref.com/en/matches/0fda6603/Rapid-Wien-Spartak-Moscow-September-20-2018-Europa-League,Rapid Wien,Spartak Moscow,1537462500,Goran Djuricin,Massimo Carrera,"Allianz Stadion, Wien",21400
https://fbref.com/en/matches/1371550b/Vidi-BATE-Borisov-September-20-2018-Europa-League,Vidi,BATE Borisov,1537462500,Marko Nikolić,Alexey Baga,"Groupama Arena, Budapest",14726
https://fbref.com/en/matches/6af5bed8/Marseille-Eintracht-Frankfurt-September-20-2018-Europa-League,Marseille,Eintracht Frankfurt,1537462500,Rudi Garcia,Adi Hütter,Officials: Matej Jug (Referee) · Nejc Kajtazović (AR1) · Manuel Vidali (AR2) · Tomislav Pospeh (4th),0
https://fbref.com/en/matches/846aeff0/Lazio-Apollon-September-20-2018-Europa-League,Lazio,Apollon,1537462500,Simone Inzaghi,Sofronis Avgousti,"Stadio Olimpico, Roma",11898
https://fbref.com/en/matches/8d21d3bc/Villarreal-Rangers-September-20-2018-Europa-League,Villarreal,Rangers,1537462500,Javier Calleja,Steven Gerrard,"Estadio de la Cerámica, Villarreal",15982
https://fbref.com/en/matches/9701abfe/Sevilla-Standard-Liege-September-20-2018-Europa-League,Sevilla,Standard Liège,1537462500,Pablo Machín,Michel Preud'homme,"Estadio Ramón Sánchez Pizjuán, Sevilla",30003
https://fbref.com/en/matches/e19ed194/Genk-Malmo-September-20-2018-Europa-League,Genk,Malmö,1537462500,Philippe Clement,Uwe Rösler,"Luminus Arena, Genk",11590
https://fbref.com/en/matches/eb7ae14b/Rennes-Jablonec-September-20-2018-Europa-League,Rennes,Jablonec,1537462500,Sabri Lamouchi,Petr Rada,"Roazhon Park, Rennes",20628
https://fbref.com/en/matches/78f96259/Dynamo-Kyiv-Astana-FK-September-20-2018-Europa-League,Dynamo Kyiv,Astana FK,1537462500,Olle Nordin,Grigoriy Babayan,"NSK Olimpijs'kyj, Kyïv",21783
https://fbref.com/en/matches/af3cfe4a/Besiktas-Sarpsborg-08-September-20-2018-Europa-League,Beşiktaş,Sarpsborg 08,1537462500,Şenol Güneş,Geir Bakke,"Vodafone Arena, İstanbul",24955
https://fbref.com/en/matches/de830b1c/PAOK-Chelsea-September-20-2018-Europa-League,PAOK,Chelsea,1537462500,Răzvan Lucescu,Maurizio Sarri,"Stadio Toumbas, Thessaloniki",24310
https://fbref.com/en/matches/e8216f22/Akhisar-Belediyespor-Krasnodar-September-20-2018-Europa-League,Akhisar Belediyespor,Krasnodar,1537462500,Cem Kavçak,Oleg Fomenko,"Spor Toto Akhisar Stadyumu, Akhisar",6555
https://fbref.com/en/matches/214bc9ed/Arsenal-Vorskla-Poltava-September-20-2018-Europa-League,Arsenal,Vorskla Poltava,1537470000,Unai Emery,Vasyl Sachko,"Emirates Stadium, London",59039
https://fbref.com/en/matches/541a795e/Celtic-Rosenborg-September-20-2018-Europa-League,Celtic,Rosenborg,1537470000,Brendan Rodgers,Rini Coolen,"Celtic Park, Glasgow",27287
https://fbref.com/en/matches/a5391908/Sporting-CP-Qarabag-Agdam-September-20-2018-Europa-League,Sporting CP,Qarabağ Ağdam,1537470000,José Peseiro,Gurban Gurbanov,"Estádio José Alvalade, Lisboa",30098
